0,1,2,3,4,5,TOTAL,Dataset
-2.471397,0.33416945,0.6230159,2.66671,-2.374129,2.0032282,0.0,Chm33
-2.4409163,0.29190958,0.5533007,2.694617,-2.3922634,1.9542551,0.0,Chm33
-2.4770458,0.31235743,0.539613,2.6781723,-2.420868,1.9959496,0.0,Chm33
-2.6316547,0.36497498,0.64713985,2.2032995,-2.4594274,2.2915423,0.0,Chm34
-2.6072583,0.36544243,0.66434485,2.2477107,-2.4644406,2.289995,0.0,Chm34
-2.6201594,0.39799064,0.7308951,2.1800241,-2.375922,2.2828867,0.0,Chm34
-2.512873,0.2916457,0.5821817,2.232491,-2.3548625,2.1192076,0.0,Chm34
-2.5310779,0.29388976,0.5753633,2.238493,-2.3620782,2.1202989,0.0,Chm34
-2.6063476,0.37661737,0.7086636,2.2421355,-2.4206152,2.2824032,0.0,Chm34
-2.5464528,0.29338336,0.55579686,2.2050931,-2.416103,2.1743858,0.0,Chm34
-2.528658,0.25198498,0.47578984,2.2302659,-2.4219239,2.108,0.0,Chm34
-2.5369096,0.2502186,0.5046722,2.252216,-2.518156,2.2128441,0.0,Chm34
-2.584405,0.31713578,0.58860034,2.222408,-2.5306654,2.3101952,0.0,Chm34
-2.743495,0.3683797,0.6272054,1.8250304,-2.397572,2.353244,1.0,Chm35
-2.7157269,0.31543347,0.5762397,1.8141589,-2.4317915,2.334181,1.0,Chm35
-2.764922,0.34858152,0.62398946,1.7683634,-2.4054446,2.3578904,1.0,Chm35
-2.7284544,0.33957687,0.609594,1.7734671,-2.3943157,2.3436604,1.0,Chm35
-2.714768,0.3133717,0.5902341,1.7817101,-2.4084716,2.3261561,1.0,Chm35
-2.5679939,0.23674497,0.5094328,1.8703938,-2.4401755,2.274353,1.0,Chm35
-2.7176523,0.31830052,0.5948913,1.7795501,-2.397455,2.3261685,1.0,Chm35
-2.7530131,0.33892694,0.6173911,1.7624341,-2.3992195,2.3521552,1.0,Chm35
-2.7317584,0.3321534,0.59863347,1.7876508,-2.4212644,2.34983,1.0,Chm35
-2.7078967,0.31971094,0.57513565,1.7914045,-2.4342568,2.3500674,1.0,Chm35
-1.8552233,0.8308032,0.27694362,2.4439561,-2.031034,2.2853932,4.0,Chm36
-1.9151195,0.8263685,0.30118227,2.5301378,-2.1421983,2.343308,4.0,Chm36
-1.9055713,0.82440907,0.3582274,2.4744813,-2.0149686,2.2702506,4.0,Chm36
-1.9506456,0.87165534,0.40649164,2.4200082,-1.9447019,2.2742062,4.0,Chm36
-1.8851718,0.80793923,0.32976183,2.5063298,-2.0418785,2.2696567,4.0,Chm36
-1.9390833,0.80950534,0.30567858,2.4890532,-2.0977778,2.2958148,4.0,Chm36
-1.8773588,0.793352,0.3360127,2.4880176,-2.066176,2.2956815,4.0,Chm36
-1.8807244,0.8045344,0.34102505,2.5144491,-2.073908,2.3009543,4.0,Chm36
-1.8293898,0.7982683,0.27058622,2.5053127,-2.045356,2.259483,4.0,Chm36
-2.1489577,0.55667424,0.40169472,2.6015172,-2.2352548,2.1205292,0.0,Chm37
-2.1796286,0.5735764,0.44534466,2.5684967,-2.232167,2.145028,0.0,Chm37
-2.175002,0.5822091,0.4652119,2.6178691,-2.2458057,2.1586518,0.0,Chm37
-2.239278,0.6164232,0.4532751,2.5546317,-2.2687721,2.2045453,0.0,Chm37
-2.2063513,0.5680075,0.43764162,2.618123,-2.2942586,2.167853,0.0,Chm37
-2.309859,0.64960015,0.5902862,2.5697427,-2.282095,2.2657723,0.0,Chm37
-2.2379315,0.59441,0.5375248,2.5681422,-2.2891316,2.2344646,0.0,Chm37
-2.26717,0.6365961,0.5425557,2.55911,-2.26075,2.238219,0.0,Chm37
-2.145771,0.5272923,0.40124458,2.6379218,-2.2949958,2.1425903,0.0,Chm37
-2.2125354,0.59330857,0.4573072,2.5310657,-2.2271957,2.1634593,0.0,Chm37
-2.2572677,0.53499776,0.5053897,2.523641,-2.3073132,2.200479,0.0,Chm39
-2.26519,0.57479405,0.5983178,2.5183353,-2.2742298,2.2400503,0.0,Chm39
-2.2490058,0.5397598,0.576564,2.5469363,-2.3187099,2.2391424,0.0,Chm39
-2.204205,0.50510734,0.44999665,2.516511,-2.284426,2.1563907,0.0,Chm39
-2.2199569,0.54737175,0.48971766,2.4752178,-2.220889,2.1591125,0.0,Chm39
-2.079798,0.45602167,0.36296883,2.5661001,-2.1499295,1.9772457,0.0,Chm39
-2.1825435,0.50762826,0.46062008,2.577285,-2.2607467,2.1194456,0.0,Chm39
-2.2635548,0.5446752,0.5105769,2.5280905,-2.3275135,2.2299378,0.0,Chm39
-2.2395582,0.55189264,0.5399351,2.5699222,-2.2919185,2.2034857,0.0,Chm39
-2.1230824,0.46543777,0.4030282,2.5883336,-2.2572436,2.0786917,0.0,Chm39
-2.2187836,0.5179566,0.45015562,2.324437,-2.2384102,2.2038977,5.0,Chm40
-2.1201003,0.44889364,0.35999325,2.3860662,-2.2413661,2.1176045,5.0,Chm40
-2.0314164,0.43131548,0.3265163,2.377025,-2.1309273,2.0171733,5.0,Chm40
-2.162549,0.46491098,0.39652368,2.3979707,-2.2830324,2.1690242,5.0,Chm40
-2.1908355,0.5056108,0.43877736,2.3715293,-2.262217,2.2067611,5.0,Chm40
-2.1891756,0.48335627,0.4428965,2.395308,-2.31195,2.2317348,5.0,Chm40
-2.1359372,0.47190374,0.34444103,2.3704543,-2.2343497,2.1200721,5.0,Chm40
-2.0921285,0.4379274,0.3163298,2.4238315,-2.227455,2.0701697,5.0,Chm40
-2.23602,0.51474166,0.45906785,2.3578658,-2.3144386,2.2624357,5.0,Chm40
-2.2221723,0.53288865,0.50068915,2.3575327,-2.2391186,2.2271173,5.0,Chm40
-2.2920976,0.2503911,0.341352,2.3595524,-2.3640592,2.0000534,0.0,Chm41
-2.315658,0.2777273,0.38363802,2.3658853,-2.3317132,2.0039473,0.0,Chm41
-2.3699722,0.32395464,0.46350268,2.3985577,-2.3537414,2.061836,0.0,Chm41
-2.492219,0.40397006,0.5979114,2.409105,-2.439402,2.2296305,0.0,Chm41
-2.5065403,0.4336821,0.60856485,2.3568373,-2.3439388,2.182166,0.0,Chm41
-2.4010952,0.33687505,0.48093745,2.4091215,-2.3981657,2.115411,0.0,Chm41
-2.4602034,0.39231294,0.54691076,2.3930943,-2.4662094,2.2494826,0.0,Chm41
-2.4369776,0.36014912,0.49497747,2.3925514,-2.4951847,2.2372937,0.0,Chm41
-2.530441,0.4283835,0.57623345,2.3664207,-2.468066,2.280188,0.0,Chm41
-2.5109134,0.4089589,0.55307543,2.3424118,-2.4339921,2.2350168,0.0,Chm41
-2.3725624,0.3751678,0.5183169,1.7499632,-2.2890024,2.3552103,5.0,Chm42
-2.3608115,0.39743543,0.5208432,1.740257,-2.2328277,2.327707,5.0,Chm42
-2.3333642,0.3760755,0.47751775,1.8056179,-2.2461054,2.278452,5.0,Chm42
-2.3272274,0.39276794,0.47816467,1.7408602,-2.1812475,2.2620432,5.0,Chm42
-2.3735476,0.43832323,0.54313195,1.6761264,-2.1728485,2.3329396,5.0,Chm42
-2.3714242,0.40883237,0.5146958,1.7061833,-2.2181196,2.3290188,5.0,Chm42
-2.3484786,0.39348614,0.4444958,1.7114106,-2.1762424,2.2441618,5.0,Chm42
-2.344271,0.40108073,0.47796473,1.759134,-2.1762738,2.2497082,5.0,Chm42
-2.3955302,0.4460077,0.5324435,1.659057,-2.1670992,2.3241527,5.0,Chm42
-2.4207861,0.44758713,0.57101595,1.7333876,-2.2051601,2.344299,5.0,Chm42
-1.724977,0.8398567,0.1810271,2.839292,-2.097757,2.252781,4.0,Chm43
-1.6984007,0.82912135,0.15658423,2.8620517,-2.0755565,2.2172983,4.0,Chm43
-1.6385889,0.8398023,0.10946668,2.8157215,-2.0364497,2.2102122,4.0,Chm43
-1.6925153,0.83051723,0.15955743,2.8491232,-2.1218412,2.2699664,4.0,Chm43
-1.6548666,0.82646054,0.12835234,2.8237302,-2.0962322,2.2547784,4.0,Chm43
-1.6754236,0.82395005,0.16590385,2.839247,-2.098194,2.2549145,4.0,Chm43
-1.7536178,0.87208915,0.22827639,2.8017552,-2.0865896,2.2872186,4.0,Chm43
-1.7151264,0.8720322,0.19938883,2.810003,-2.0164032,2.2239738,4.0,Chm43
-1.702728,0.8308475,0.19419383,2.822533,-2.0241663,2.1952477,4.0,Chm43
-1.723147,0.83734375,0.21835734,2.879729,-2.1061258,2.2635489,4.0,Chm43
-2.2787504,0.58394045,0.55397016,2.2773106,-2.2596328,2.321854,0.0,Chm44
-2.1711407,0.5075646,0.45188913,2.2688303,-2.1536167,2.149298,0.0,Chm44
-2.2087893,0.5426725,0.48847014,2.3066113,-2.1979513,2.2108576,0.0,Chm44
-2.21219,0.56388485,0.50428736,2.280899,-2.1985588,2.25205,0.0,Chm44
-2.1642573,0.55439574,0.45858705,2.2920847,-2.171626,2.20686,0.0,Chm44
-2.1849802,0.5493233,0.4855952,2.2609944,-2.185098,2.2327633,0.0,Chm44
-2.1977854,0.5437715,0.46506664,2.3104455,-2.2231631,2.2309484,0.0,Chm44
-2.2078626,0.5462763,0.4842665,2.3325777,-2.2128537,2.217262,0.0,Chm44
-2.2090464,0.56266963,0.47192058,2.3068798,-2.211858,2.2353163,0.0,Chm44
-2.286465,0.5830576,0.53267014,2.2922363,-2.2646325,2.310322,0.0,Chm44
-0.88903385,0.92735237,-0.3923366,2.236522,-1.7097881,2.317019,4.0,Chm45
-0.9153634,0.9203858,-0.35914764,2.2647269,-1.7201535,2.3120644,4.0,Chm45
-0.91560394,0.91739583,-0.3621062,2.2648149,-1.7234325,2.3113112,4.0,Chm45
-0.90597355,0.9090722,-0.37365648,2.252434,-1.7219678,2.3063045,4.0,Chm45
-0.9024781,0.9147883,-0.37681696,2.245141,-1.7188985,2.310558,4.0,Chm45
-0.91013837,0.92191476,-0.36717376,2.2626176,-1.7202127,2.313836,4.0,Chm45
-0.9447334,0.9220703,-0.33489096,2.2935033,-1.7272438,2.3092542,4.0,Chm45
-0.9133015,0.91755486,-0.3611229,2.2574403,-1.7220504,2.317468,4.0,Chm45
-0.9165456,0.9173562,-0.3626024,2.2601407,-1.7226464,2.3144567,4.0,Chm45
-0.9121787,0.91561466,-0.36317226,2.2608366,-1.7224145,2.3150928,4.0,Chm45
-1.894322,0.64018524,0.3040464,2.6628718,-2.1071804,2.1196482,2.0,Chm46
-1.901779,0.6338335,0.30094358,2.6685305,-2.1140966,2.1172237,2.0,Chm46
-1.8967493,0.6357131,0.2999818,2.6718717,-2.115905,2.1192665,2.0,Chm46
-1.9178314,0.6430735,0.31682456,2.6652172,-2.1139266,2.1213326,2.0,Chm46
-1.8989285,0.64038163,0.3040359,2.6676958,-2.1148813,2.1271439,2.0,Chm46
-1.9163443,0.65098745,0.33649036,2.6716466,-2.1071784,2.1302316,2.0,Chm46
-1.8981738,0.63572794,0.2998257,2.6659422,-2.117942,2.1263852,2.0,Chm46
-1.9109432,0.6427594,0.31224513,2.6716497,-2.118328,2.1256597,2.0,Chm46
-1.9096098,0.64038974,0.3098576,2.65793,-2.1143355,2.1265967,2.0,Chm46
-1.8969071,0.627598,0.3029534,2.6716502,-2.1153517,2.1164167,2.0,Chm46
-2.9133387,0.40398458,0.74724555,1.5859051,-2.2273626,2.2830904,2.0,Chm47
-2.9762394,0.52944785,0.91168594,1.4907523,-2.0634458,2.276956,2.0,Chm47
-3.1584163,0.61571854,0.9604697,1.3711176,-2.1458209,2.419406,2.0,Chm47
-3.174892,0.6473699,0.96561265,1.3205073,-2.1016939,2.4078085,2.0,Chm47
-3.238003,0.7305486,1.043943,1.316479,-2.0543017,2.4191453,2.0,Chm47
-3.2341487,0.755542,1.0604523,1.3284867,-2.027974,2.4112241,2.0,Chm47
-3.2221873,0.74106383,1.05157,1.2856226,-2.0257547,2.4205973,2.0,Chm47
-3.2148755,0.7387676,1.0518397,1.3048192,-2.024334,2.4123333,2.0,Chm47
-3.20826,0.74964875,1.0609363,1.3077569,-2.007343,2.4084451,2.0,Chm47
-3.252683,0.7885384,1.0982152,1.3009285,-1.994638,2.4194825,2.0,Chm47
-2.0884335,0.27820292,0.36048952,1.917893,-2.2126613,2.1526368,3.0,Chm48
-2.110808,0.2923181,0.3684161,1.9014424,-2.22152,2.1775415,3.0,Chm48
-2.0835838,0.26816967,0.33828336,1.9189783,-2.2508843,2.1714332,3.0,Chm48
-2.0862021,0.27001286,0.349826,1.9273815,-2.2375538,2.1642485,3.0,Chm48
-2.0500317,0.24821262,0.29917207,1.9103304,-2.1998987,2.1036975,3.0,Chm48
-2.0434487,0.25522077,0.3047537,1.9338098,-2.1794581,2.0844855,3.0,Chm48
-2.0434859,0.24932697,0.28603593,1.9181894,-2.1772242,2.0716121,3.0,Chm48
-2.1200829,0.29570422,0.37325028,1.9025602,-2.2413645,2.1962328,3.0,Chm48
-1.794779,0.7977859,0.2961029,2.767562,-2.0274992,2.182661,1.0,Chm49
-1.7916532,0.80493814,0.27041873,2.74502,-1.9929583,2.157917,1.0,Chm49
-1.7480973,0.7940467,0.22075021,2.7636447,-1.9768959,2.1260111,1.0,Chm49
-1.7446613,0.79259336,0.21685776,2.7684114,-1.9762385,2.1203616,1.0,Chm49
-1.8277614,0.8178821,0.3770628,2.7298174,-2.0233476,2.2245045,1.0,Chm49
-1.7852378,0.8023393,0.28621727,2.7230444,-1.9757956,2.1539,1.0,Chm49
-1.8345202,0.81835324,0.3363199,2.7378597,-2.005947,2.1883326,1.0,Chm49
-1.7899723,0.8031415,0.27521864,2.7375286,-1.9883947,2.1551683,1.0,Chm49
-1.8805171,0.82412285,0.4120938,2.722998,-2.0666897,2.2611656,1.0,Chm49
-1.7164531,0.7530991,0.24152038,2.829516,-2.0282085,2.1481507,1.0,Chm49
-2.351176,0.41540095,0.57895297,2.4344614,-2.346388,2.167653,1.0,Chm50
-2.410151,0.44435558,0.6054563,2.4507926,-2.4274805,2.2586803,1.0,Chm50
-2.2137406,0.30836833,0.36143494,2.5164998,-2.3148894,1.978348,1.0,Chm50
-2.3018034,0.37568092,0.4450836,2.4656382,-2.3190794,2.053151,1.0,Chm50
-2.2807324,0.37894598,0.45596424,2.5081937,-2.36397,2.103035,1.0,Chm50
-2.313849,0.38835418,0.4975602,2.5712862,-2.4301095,2.157313,1.0,Chm50
-2.393929,0.4396479,0.5566074,2.5344293,-2.443185,2.2239811,1.0,Chm50
-2.3716977,0.4441861,0.5242296,2.5266778,-2.325015,2.1021864,1.0,Chm50
-2.4527144,0.4937852,0.5941139,2.4419262,-2.3025377,2.1643739,1.0,Chm50
-2.3978503,0.40858805,0.50278157,2.5940294,-2.4844239,2.1968007,1.0,Chm50
-2.3564336,0.3562885,0.48666474,2.5182037,-2.3290513,2.0156517,0.0,Chm51
-2.3464098,0.34606722,0.4881177,2.5276146,-2.3401651,2.019111,0.0,Chm51
-2.411166,0.43988904,0.64209783,2.4903522,-2.3655648,2.1872838,0.0,Chm51
-2.4127436,0.4246279,0.6047225,2.5132463,-2.341261,2.1221855,0.0,Chm51
-2.3784378,0.4068005,0.5509216,2.473941,-2.2698438,2.039135,0.0,Chm51
-2.3057873,0.334689,0.49219197,2.5839605,-2.3633487,2.032062,0.0,Chm51
-2.3529346,0.40705058,0.56504476,2.517824,-2.2730901,2.0372458,0.0,Chm51
-2.312931,0.3624153,0.51404375,2.538532,-2.30042,2.0134184,0.0,Chm51
-2.339709,0.37596527,0.50503016,2.5196388,-2.3002357,2.0194955,0.0,Chm51
-2.361809,0.36918315,0.536785,2.5450923,-2.375374,2.0845873,0.0,Chm51
-2.9464462,0.21405628,0.6838202,1.7157073,-2.520302,2.343752,6.0,Chm52
-2.9998667,0.28055286,0.740609,1.6837817,-2.491378,2.3933825,6.0,Chm52
-3.0101428,0.27759442,0.73666114,1.6713812,-2.4560044,2.3548594,6.0,Chm52
-2.8758783,0.14078815,0.56124973,1.698101,-2.4297822,2.1584117,6.0,Chm52
-2.868309,0.15487237,0.58970684,1.6894599,-2.378063,2.143293,6.0,Chm52
-2.7818565,0.108952,0.5325939,1.7448831,-2.395425,2.0989428,6.0,Chm52
-2.8746603,0.18094346,0.60873955,1.6901413,-2.3465936,2.1444707,6.0,Chm52
-2.914191,0.25454682,0.68519765,1.6851864,-2.3172863,2.2025456,6.0,Chm52
-2.9081519,0.24639398,0.68336254,1.6649275,-2.3124864,2.195039,6.0,Chm52
-2.9027934,0.2466573,0.68327373,1.6867254,-2.33341,2.212255,6.0,Chm52
-1.4198685,0.69515955,-0.041414306,1.5371965,-1.8191729,2.3167086,6.0,Chm53
-1.3672574,0.69104517,-0.07327797,1.5716451,-1.8091849,2.29823,6.0,Chm53
-1.3762207,0.67858684,-0.071244776,1.5916845,-1.8457357,2.311914,6.0,Chm53
-1.3598125,0.68748933,-0.07627641,1.5879263,-1.8229558,2.305331,6.0,Chm53
-1.3248935,0.6827474,-0.09477566,1.5893631,-1.790556,2.2789176,6.0,Chm53
-1.3257169,0.6821516,-0.09474653,1.616149,-1.8023098,2.2773452,6.0,Chm53
-1.3453016,0.6754834,-0.09630508,1.5592304,-1.8101557,2.2951753,6.0,Chm53
-1.3398347,0.6894504,-0.08034404,1.6035085,-1.7920159,2.279083,6.0,Chm53
-1.3603823,0.68725795,-0.067301385,1.616985,-1.8156787,2.2899544,6.0,Chm53
-1.3437179,0.69068795,-0.080045015,1.606242,-1.7958139,2.2803454,6.0,Chm53
-3.2255635,0.2810835,0.8643457,1.7963549,-2.6021817,2.4197788,0.0,Chm54
-3.2430413,0.2641717,0.83933896,1.7051195,-2.5499408,2.3700664,0.0,Chm54
-3.2495573,0.2667187,0.8493269,1.7226678,-2.559294,2.3707373,0.0,Chm54
-3.214063,0.25799587,0.83450174,1.7442864,-2.559965,2.3702023,0.0,Chm54
-3.2017305,0.23284754,0.81487364,1.7330146,-2.5788386,2.3700826,0.0,Chm54
-3.2432873,0.2804978,0.8616616,1.6887718,-2.5607648,2.4069624,0.0,Chm54
-3.2551286,0.30776694,0.88107747,1.6777682,-2.5470831,2.4215717,0.0,Chm54
-3.27029,0.36208397,0.9110555,1.5821772,-2.436011,2.3923001,0.0,Chm54
-3.267097,0.3546673,0.9041174,1.5927674,-2.449909,2.3980358,0.0,Chm54
-1.9522117,0.7346953,0.35663706,2.9005098,-2.1611874,2.1618817,1.0,Chm55
-1.8599539,0.7030968,0.28868705,2.8960602,-2.0304618,2.0259836,1.0,Chm55
-1.8527347,0.6951892,0.2946312,2.8721933,-2.0242603,2.0270572,1.0,Chm55
-1.953872,0.7482692,0.3733118,2.8448606,-2.122381,2.1572118,1.0,Chm55
-1.9091054,0.7216776,0.34902138,2.8647757,-2.0782304,2.0988934,1.0,Chm55
-2.0560842,0.7770665,0.46076414,2.8761683,-2.237507,2.2713223,1.0,Chm55
-1.9363412,0.72600317,0.36570427,2.9110692,-2.1198256,2.1184523,1.0,Chm55
-1.906002,0.7171648,0.34347838,2.8740892,-2.064893,2.0765083,1.0,Chm55
-1.8352052,0.6702311,0.28422892,2.9235365,-2.025907,1.9966427,1.0,Chm55
-2.0179293,0.7645961,0.43672916,2.8774996,-2.211606,2.2451544,1.0,Chm55
-2.0584915,0.519687,0.3713068,2.4713101,-2.138637,2.0811646,1.0,Chm56
-2.0532625,0.50912225,0.35553628,2.4730384,-2.1452177,2.0734038,1.0,Chm56
-2.046136,0.4933232,0.3627214,2.504605,-2.1793847,2.0900307,1.0,Chm56
-2.0424936,0.48349494,0.3270761,2.4651623,-2.1419635,2.042951,1.0,Chm56
-1.991041,0.44480488,0.29170543,2.4903283,-2.1313505,1.993667,1.0,Chm56
-1.9758033,0.455942,0.29215026,2.4678853,-2.1204274,2.007996,1.0,Chm56
-2.0161502,0.48045918,0.30167314,2.490739,-2.1643386,2.0482647,1.0,Chm56
-2.041567,0.5106525,0.3603276,2.4474332,-2.1009555,2.0467076,1.0,Chm56
-2.021076,0.48520154,0.33635008,2.4590333,-2.0888343,2.007148,1.0,Chm56
-2.1170917,0.51467717,0.41997287,2.4951944,-2.2531762,2.177464,1.0,Chm56
-2.0725353,0.48639598,0.38678235,2.538422,-2.2820437,2.172618,1.0,Chm56
-1.8506483,0.84589076,0.30511138,2.9054356,-2.1409025,2.269405,1.0,Chm57
-1.8393834,0.83947617,0.30070096,2.9003444,-2.1462252,2.278331,1.0,Chm57
-1.8445292,0.84458536,0.3007988,2.914857,-2.1457684,2.2714298,1.0,Chm57
-1.8219131,0.83544534,0.2840709,2.8915322,-2.1423583,2.2789142,1.0,Chm57
-1.8457307,0.8515293,0.30643633,2.8865845,-2.1290982,2.2737503,1.0,Chm57
-1.8432934,0.8394295,0.2993625,2.9155233,-2.1462958,2.2671921,1.0,Chm57
-1.8545673,0.8485845,0.30611843,2.9110112,-2.1343615,2.2625427,1.0,Chm57
-1.8503714,0.8408258,0.3011516,2.9136577,-2.141727,2.263778,1.0,Chm57
-1.8515341,0.8422861,0.30877054,2.9103303,-2.1414535,2.2672045,1.0,Chm57
-1.855958,0.8405968,0.31137103,2.9075966,-2.1424704,2.2666328,1.0,Chm57
-3.0173168,0.3494077,0.8437736,1.7478071,-2.515734,2.4833994,6.0,Chm58
-3.0322928,0.3389191,0.8186537,1.6966711,-2.5296614,2.500094,6.0,Chm58
-3.0337057,0.35008466,0.8376759,1.7057263,-2.500989,2.4777358,6.0,Chm58
-2.9879544,0.32274577,0.8070794,1.7358404,-2.5151234,2.468078,6.0,Chm58
-3.0114222,0.33853075,0.83027345,1.705267,-2.4737236,2.4463556,6.0,Chm58
-2.9624374,0.3025577,0.79065436,1.7494289,-2.4913478,2.4243925,6.0,Chm58
-2.960425,0.30376694,0.8024646,1.7163845,-2.4797318,2.4325511,6.0,Chm58
-3.0076454,0.36250252,0.8518549,1.7235603,-2.4473073,2.4372144,6.0,Chm58
-3.0036747,0.33273384,0.81878144,1.7268193,-2.487519,2.4471896,6.0,Chm58
-2.9874954,0.34576097,0.8274594,1.705951,-2.453996,2.4410865,6.0,Chm58
-3.300519,0.9349694,1.106485,1.0354029,-1.875167,2.4854064,10.0,Chm59
-3.3045757,0.94883263,1.1095941,1.0103295,-1.8518578,2.4813576,10.0,Chm59
-3.3012319,0.95773274,1.1152452,1.0058079,-1.8392823,2.4788504,10.0,Chm59
-3.3255198,0.9741318,1.1392554,0.99107355,-1.8250356,2.484954,10.0,Chm59
-3.3247128,0.9835541,1.1477338,0.9812211,-1.8136389,2.484764,10.0,Chm59
-3.2768035,0.95450234,1.0877154,1.0187658,-1.8208252,2.4502091,10.0,Chm59
-3.349827,0.96700585,1.1380314,0.9409366,-1.8195884,2.485678,10.0,Chm59
-3.2582495,0.9514706,1.0632478,1.0172744,-1.7938911,2.41907,10.0,Chm59
-3.2863474,0.967982,1.0945975,1.0069987,-1.7962471,2.436305,10.0,Chm59
-2.3564959,0.57909393,0.5672398,2.549275,-2.3703241,2.2806609,1.0,Chm60
-2.3008494,0.55827105,0.5077916,2.521038,-2.3311806,2.2345753,1.0,Chm60
-2.2369092,0.5602088,0.41766414,2.4157827,-2.1844707,2.1257575,1.0,Chm60
-2.3093991,0.5852124,0.5151469,2.4422233,-2.2240143,2.1808665,1.0,Chm60
-2.2936828,0.5696376,0.49177796,2.4644918,-2.2496393,2.1835659,1.0,Chm60
-2.2959673,0.55947953,0.48727113,2.4500277,-2.2564867,2.1834028,1.0,Chm60
-2.302627,0.5839185,0.505633,2.440925,-2.236257,2.192251,1.0,Chm60
-2.3086615,0.58860713,0.5102751,2.441013,-2.245934,2.2081888,1.0,Chm60
-2.2889874,0.56299466,0.46943954,2.4537306,-2.26433,2.1887946,1.0,Chm60
-2.3072567,0.5861858,0.48941702,2.4078515,-2.2372396,2.2035794,1.0,Chm60
-3.3768475,0.5577176,0.9779499,0.8661539,-2.1712132,2.5239553,8.0,Chm61
-3.2803886,0.48604116,0.90413874,0.856793,-2.197229,2.502261,8.0,Chm61
-3.2688403,0.4173958,0.833944,0.86719847,-2.2106352,2.4335327,8.0,Chm61
-3.2760646,0.39765152,0.8177851,0.8125505,-2.2077444,2.4249127,8.0,Chm61
-3.2465925,0.37495077,0.7904141,0.76745665,-2.2002804,2.411507,8.0,Chm61
-3.253691,0.4101341,0.8207769,0.76690507,-2.2196057,2.4698575,8.0,Chm61
-3.2769797,0.4344177,0.8322835,0.7596217,-2.1480093,2.4124117,8.0,Chm61
-3.3200607,0.45883146,0.8801039,0.78851914,-2.1924841,2.475697,8.0,Chm61
-3.3143892,0.44515932,0.8658204,0.77427727,-2.2031965,2.472895,8.0,Chm61
-3.3252861,0.4442514,0.8618113,0.77311367,-2.184745,2.4475267,8.0,Chm61
-2.1783946,0.6064204,0.54554147,2.4709766,-2.1442947,2.1759372,1.0,Chm62
-2.1395936,0.57133496,0.46390978,2.5159574,-2.1797006,2.148549,1.0,Chm62
-2.0365965,0.5143364,0.37683776,2.505652,-2.114803,2.0497415,1.0,Chm62
-2.155805,0.58661515,0.5058931,2.5045164,-2.1964748,2.1926615,1.0,Chm62
-2.166501,0.59353083,0.5118045,2.503377,-2.200942,2.2017152,1.0,Chm62
-2.1159177,0.5540102,0.44421634,2.4970767,-2.1651597,2.1275005,1.0,Chm62
-2.2726736,0.6681869,0.6462023,2.437175,-2.1810045,2.2868333,1.0,Chm62
-2.2651439,0.6572379,0.6303312,2.4377482,-2.1784925,2.2713487,1.0,Chm62
-2.2694645,0.6583968,0.6323608,2.4340715,-2.1846051,2.2791393,1.0,Chm62
-2.2658277,0.4501448,0.4680499,2.373508,-2.2231345,2.0921078,0.0,Chm63
-2.2584345,0.4538006,0.46563026,2.3689933,-2.2085783,2.0845299,0.0,Chm63
-2.2659674,0.45848283,0.47611058,2.356487,-2.1982512,2.0878377,0.0,Chm63
-2.2406616,0.45070773,0.4584535,2.3699317,-2.2009888,2.0817451,0.0,Chm63
-2.255775,0.46016702,0.46718282,2.3780775,-2.2133346,2.0956113,0.0,Chm63
-2.2445965,0.4466693,0.4573694,2.3814762,-2.2129436,2.0801506,0.0,Chm63
-2.2327464,0.43210927,0.4483966,2.3925788,-2.2248735,2.0764647,0.0,Chm63
-2.2438347,0.4505336,0.46533692,2.3821685,-2.2040262,2.077417,0.0,Chm63
-2.2734966,0.46824625,0.49042612,2.3669915,-2.192385,2.0870054,0.0,Chm63
-1.706072,0.5866052,0.16141422,2.0463188,-2.028788,2.2322106,5.0,Chm64
-1.680105,0.56583047,0.11125395,2.065098,-2.072827,2.2349992,5.0,Chm64
-1.6658789,0.57486135,0.12747929,2.0578644,-2.0212638,2.211653,5.0,Chm64
-1.7062014,0.57641786,0.16350675,2.108067,-2.09077,2.262592,5.0,Chm64
-1.7036375,0.5798065,0.20374693,2.0754344,-2.0389185,2.2501986,5.0,Chm64
-1.601375,0.559216,0.09519881,2.0647383,-1.9533064,2.1409042,5.0,Chm64
-1.6606582,0.5624894,0.14276816,2.147019,-2.0766277,2.2335799,5.0,Chm64
-1.7234027,0.5871692,0.17645057,2.1159842,-2.077998,2.2541053,5.0,Chm64
-1.7127178,0.5871012,0.16545305,2.1161811,-2.0669081,2.2423706,5.0,Chm64
-1.7141759,0.5843989,0.17440955,2.1194751,-2.0661542,2.2426264,5.0,Chm64
-1.8973204,0.6991007,0.36432174,2.4648895,-2.1344626,2.2970903,2.0,Chm65
-1.9073889,0.72554713,0.37756854,2.4530873,-2.1071582,2.2974415,2.0,Chm65
-1.8961897,0.7145158,0.36485654,2.449246,-2.1093855,2.2895842,2.0,Chm65
-1.9056927,0.719495,0.3705892,2.4635885,-2.12243,2.301481,2.0,Chm65
-1.903506,0.7259894,0.36933786,2.4542136,-2.118622,2.3035498,2.0,Chm65
-1.9197038,0.7318311,0.37257475,2.4362185,-2.117162,2.3073506,2.0,Chm65
