0,1,2,TOTAL,Dataset
-0.06128120038863721,-0.027194503384472997,0.0030476839907154756,0.0,Chm18
-0.035304984114564855,-0.0516112811241793,0.007558694477058334,0.0,Chm18
-0.04462594862530423,0.012023949779808418,0.04479729832553965,0.0,Chm18
-0.030384888613128283,-0.0587306053627607,0.01616427308345861,0.0,Chm18
-0.0727455715401436,-0.006461779747068779,0.03501589190914308,0.0,Chm18
-0.04710913624663716,-0.040166174201465774,0.002786308827055617,0.0,Chm18
-0.04828289374981327,-0.02245177025403925,0.03028493500118693,0.0,Chm18
-0.06371042502453413,-0.04334419961034978,-0.0019024019964073604,0.0,Chm18
-0.06071728995538593,-0.06579903238617711,-0.024317707518886164,0.0,Chm18
-0.06515721426716158,-0.05132594154390913,-0.012293717969374543,0.0,Chm18
-0.13242430382342874,-0.06894146811890312,-0.010610847951314974,1.0,Chm19
-0.12451609979524567,-0.0824191996834601,-0.019263439624269647,1.0,Chm19
-0.14482076144008524,-0.05082601087591075,-0.012843802707909973,1.0,Chm19
-0.13564084672335253,-0.0623514816555022,-0.005447344695196843,1.0,Chm19
-0.1378137243226697,-0.06437420732197907,-0.014175843839908279,1.0,Chm19
-0.13905021571521553,-0.06630422854023134,-0.021282232971840228,1.0,Chm19
-0.13925238656696418,-0.05880692841595824,-0.012374922219494908,1.0,Chm19
-0.13898340783143331,-0.06618658224100563,-0.008401871316436377,1.0,Chm19
-0.14121643744744733,-0.05993103075526878,-0.011247179813103535,1.0,Chm19
-0.14178527558196394,-0.057694804487384954,-0.013295755017034104,1.0,Chm19
-0.08360945779926644,-0.08663909551796274,-0.001530332592802594,0.0,Chm20
-0.07544287073713404,-0.06718758663804104,0.014316720203360037,0.0,Chm20
-0.08134576858303193,-0.059587798655542784,0.020850075118645985,0.0,Chm20
-0.07894027882451024,-0.0693606617666811,0.013282662204072959,0.0,Chm20
-0.09868151765159766,-0.06033364505536818,0.006224925749323001,0.0,Chm20
-0.10009759232883171,-0.06276458437232045,0.00782046744773454,0.0,Chm20
-0.07610491670644545,-0.0732304534037946,0.009332992734430834,0.0,Chm20
-0.03691508555910564,-0.16775653986782285,-0.03553886074970768,0.0,Chm20
-0.06971068100909338,-0.1186816930455778,-0.013649819837351446,0.0,Chm20
-0.09279477439371736,-0.08541270560273595,-0.003035237213933267,0.0,Chm20
-0.2587967065831507,-0.015026642793445856,-0.026610130385875307,3.0,Chm21
-0.2619609590951443,-0.006181660908289573,-0.025463016444801867,3.0,Chm21
-0.2642025327640407,-0.0013910272721499408,-0.018785232305459972,3.0,Chm21
-0.2690049754658019,0.0024964791829563343,-0.023708131216682103,3.0,Chm21
-0.2644796986212528,-0.016354113518891635,-0.038164953398440685,3.0,Chm21
-0.2680611137737519,-0.0025622027363428656,-0.027810349112060723,3.0,Chm21
-0.2697263605628784,-0.004529746078219813,-0.03546330445534838,3.0,Chm21
-0.27340610067098403,0.009906890493286165,-0.02132403040231351,3.0,Chm21
-0.2749754209412334,0.01456231640127886,-0.018797951152360045,3.0,Chm21
-0.2760160971574895,0.01953488447990014,-0.014643401517206237,3.0,Chm21
0.036389841046266705,-0.004352604035946693,0.06289536184359748,0.0,Chm22
0.05963920105067414,-6.354234022750556e-05,0.0725798747552609,0.0,Chm22
0.06360728268418908,-0.009949939346222377,0.06677880616053421,0.0,Chm22
0.060813275852260366,-0.008199430073622591,0.06574672484473704,0.0,Chm22
0.07313916139458146,-0.010001517118862116,0.07106453138938035,0.0,Chm22
0.08157431108787232,-0.018082059252255513,0.06586699841947655,0.0,Chm22
0.08091421180354554,-0.019126490993954835,0.06514852249939351,0.0,Chm22
0.08148887070253587,-0.017413869916776296,0.06529126487420528,0.0,Chm22
0.06809071457781675,-0.017020735285604143,0.06151302857793713,0.0,Chm22
-0.09453178182477161,-0.07718147259343555,0.003932662930893375,0.0,Chm23
-0.13323805389165858,-0.07075705444996382,-0.014469013983196624,0.0,Chm23
-0.13636325535719127,-0.07562787508362002,-0.017904411920962447,0.0,Chm23
-0.13700358980145128,-0.07035565213066884,-0.01441000242315868,0.0,Chm23
-0.12467984757560795,-0.07605529856531815,-0.01216680343060886,0.0,Chm23
-0.1268599350734012,-0.07455124308855537,-0.0164507372319053,0.0,Chm23
-0.12807625691644714,-0.06730423932973946,-0.00996453803978548,0.0,Chm23
-0.12748495508330812,-0.07024617948852788,-0.01172625636598631,0.0,Chm23
-0.13398772236043377,-0.06138837490377544,-0.011775155690877547,0.0,Chm23
-0.1393551959301918,-0.04847527723449529,-0.005980157962964817,0.0,Chm23
0.28376732175809743,-0.0617856762409988,0.022522736871619452,0.0,Chm24
0.24709895232818055,-0.04796470749862282,0.03417966869006072,0.0,Chm24
0.2517474894078554,-0.04575777479849649,0.03243750090710657,0.0,Chm24
0.2752585231354668,-0.042367199978745086,0.03108017371080593,0.0,Chm24
0.26563975561577224,-0.04714403656656714,0.030245459239440324,0.0,Chm24
0.26793197253120776,-0.044315185775640226,0.03654112879162529,0.0,Chm24
0.2924671254929013,-0.04776629985640913,0.027045069691653528,0.0,Chm24
0.2898756378225404,-0.0542360345971729,0.02494642734459722,0.0,Chm24
0.28153113836911786,-0.04568921330797642,0.031580906789089196,0.0,Chm24
0.057246175223788526,0.011762480861009507,0.06845497367902144,0.0,Chm25
0.0663296106553384,-0.013331950954806849,0.06047299525117219,0.0,Chm25
0.05622171686380373,-0.020893286527701616,0.050292425241476986,0.0,Chm25
0.08863737727027589,-0.039039865771347174,0.044677193273560144,0.0,Chm25
0.3350435762989941,-0.3137855725395968,-0.07052929240438635,0.0,Chm25
0.07302428892227246,-0.021768054151781555,0.05267816425780602,0.0,Chm25
0.07651632335156536,-0.04244606691376655,0.05110752606344013,0.0,Chm25
0.07511390377768612,-0.0208193968986581,0.058749564076319136,0.0,Chm25
0.0706004399302229,-0.024026333472934255,0.061501383367843894,0.0,Chm25
0.08085206246565721,-0.02926642222478673,0.05689090982424313,0.0,Chm25
0.06661782837975967,-0.022114176154311257,0.061270279918666584,0.0,Chm25
0.10932925835556377,0.03878365225207086,0.04645745069549819,0.0,Chm26
0.10622741285057048,0.04146481415631872,0.04874302385891484,0.0,Chm26
0.10386972472682814,0.04691437282017186,0.04813854036309769,0.0,Chm26
0.11425636346578864,0.038685224182736976,0.04861956969636706,0.0,Chm26
0.10299254959621919,0.042694058369524786,0.04587009021181458,0.0,Chm26
0.10612385206926135,0.046030006182382836,0.05131426583946402,0.0,Chm26
0.11073921846752284,0.040745500683410416,0.0453742950543289,0.0,Chm26
0.11014573824599719,0.03823891797678677,0.048136166164556994,0.0,Chm26
0.10492069599883921,0.04464459319826933,0.04878596525141101,0.0,Chm26
0.10451936204693073,0.043684512741266585,0.044201501082063395,0.0,Chm26
-0.14327662610838557,0.03935909342175514,0.05745470586036881,0.0,Chm27
-0.1470445817937997,0.046331310270002486,0.05994083739588716,0.0,Chm27
-0.15276101048216886,0.054684385034785704,0.06321007121045397,0.0,Chm27
-0.15409783705754734,0.05658559497073136,0.06390719528921213,0.0,Chm27
-0.15567840717178172,0.05963540484779738,0.06551664064583328,0.0,Chm27
-0.15749856326297873,0.06304370839861202,0.06652980570670204,0.0,Chm27
-0.1570649066158229,0.06181781335759688,0.06616883736681586,0.0,Chm27
-0.1579553463079919,0.06252879951020716,0.0664149608270401,0.0,Chm27
-0.15749906800141322,0.06333877743737296,0.06675094810174002,0.0,Chm27
-0.160203086013395,0.07002197090900326,0.0705813021014539,0.0,Chm27
-0.17743636668130605,0.015443568258423215,-0.02138455706215736,1.0,Chm28
-0.159131279439649,0.002708474465689466,-0.02168747944603174,1.0,Chm28
-0.17334426975451656,0.044495518897445706,0.009855352435656325,1.0,Chm28
-0.19706995972122007,0.09368540207066232,0.022472992164685797,1.0,Chm28
-0.16704958480308518,0.07888073907631515,0.026885928806909185,1.0,Chm28
-0.1606673950059508,-0.0009882103991234647,-0.031810800286041864,1.0,Chm28
-0.17035308622161546,0.02004099571436186,-0.03180676353160811,1.0,Chm28
-0.1438081286201166,-0.02361878942261152,-0.013654104217209556,1.0,Chm28
-0.15596048766836834,0.010811903065550136,-0.010970855557849518,1.0,Chm28
-0.20365649343578382,0.1186214445793662,0.05382863896209053,1.0,Chm28
0.3033503611533968,-0.021509784054373034,-0.017079685246635373,4.0,Chm29
0.3116573530066787,-0.028998047827016874,-0.04215762442179181,4.0,Chm29
0.3139750577312326,-0.039699448079545265,-0.031095003696629427,4.0,Chm29
0.3123040084710093,-0.03824756913457766,-0.024614981922313588,4.0,Chm29
0.3538075005570532,-0.02419094416858653,-0.022618880209706826,4.0,Chm29
0.2922634616435253,0.01045848071580684,-0.0134227976760145,4.0,Chm29
0.3331755402375479,-0.02738107988820177,-0.020818202827654363,4.0,Chm29
0.33397041635828106,-0.02563039793195326,-0.010176828401964941,4.0,Chm29
0.32867936609618864,0.013047852486146686,0.002835453644834497,4.0,Chm29
-0.2275957584871753,0.1376628856264415,0.022229454226570446,3.0,Chm30
-0.2309611989692582,0.14252402860014746,0.023611572644333,3.0,Chm30
-0.14948486915150055,0.06091132422937872,-0.0021279465195456634,3.0,Chm30
-0.15265401907007334,0.06054635612391641,-0.008752826371441322,3.0,Chm30
-0.16388480097629268,0.05525142520136501,-0.0014453299943836865,3.0,Chm30
-0.16167892091366287,0.05393593532716547,0.000205402347636834,3.0,Chm30
-0.1749191211571468,0.054826591583012216,-0.012735979393424485,3.0,Chm30
-0.13587619749427038,0.02983027851269343,-0.012863352711205226,3.0,Chm30
-0.14553514331656342,0.02533151036006979,-0.01075416046921883,3.0,Chm30
-0.15082850323383645,0.02992601295272023,-0.007651697356736738,3.0,Chm30
-0.14583521369224184,-0.007620312155200751,0.016720901815446037,3.0,Chm31
-0.14035970972028833,-0.016523200607947302,0.014827402044806018,3.0,Chm31
-0.14605792769723328,-0.013720548492135543,0.0063068290177360434,3.0,Chm31
-0.14021129052367362,-0.021122887632605548,0.007651063613522316,3.0,Chm31
-0.14129481923044893,-0.016129816193882776,0.007673183749049334,3.0,Chm31
-0.13851465114407854,-0.00850877310465733,0.006051977576595515,3.0,Chm31
-0.15334478122653122,-0.0026104723525338836,0.004160352081573258,3.0,Chm31
-0.1452085128971567,-0.013916657129687628,-0.0008958996110377941,3.0,Chm31
-0.14569029942866718,-0.021375790342882145,-0.002401048681926798,3.0,Chm31
-0.07997393433640274,-0.17020223761426378,0.03262270855210592,0.0,Chm33
-0.08504359113718295,-0.1499142483354401,0.047948471568560594,0.0,Chm33
-0.07907475623935618,-0.1642327313081408,0.04377045328386303,0.0,Chm33
-0.1227153323541541,-0.13308097240508887,0.03205587325481608,0.0,Chm33
-0.08762296259497447,-0.15008493629994626,0.04637392242182392,0.0,Chm33
-0.08295442414659293,-0.15116148221757036,0.05278021711925842,0.0,Chm33
-0.10549799791093016,-0.15114855777337474,0.0314312610531033,0.0,Chm33
-0.10782637544360153,-0.1356960280183072,0.045976339591015936,0.0,Chm33
-0.09556550530771893,-0.15068429541296402,0.04067280250034996,0.0,Chm33
-0.10104170011794986,-0.14583424929407232,0.03596583017479744,0.0,Chm33
-0.19004983431805086,-0.05228091178652353,-0.0070809963897185205,0.0,Chm34
-0.18363954254731993,-0.06119649489030871,-0.008776363556549122,0.0,Chm34
-0.1934596029124012,-0.03491067166315233,0.007826041187758778,0.0,Chm34
-0.1654456438766241,-0.06407261520449035,0.012481463750928538,0.0,Chm34
-0.16593953223278335,-0.06539014064390357,0.012104765189186748,0.0,Chm34
-0.1855280780268001,-0.05548164585442374,-0.0014661383255382787,0.0,Chm34
-0.17277297401720512,-0.06343342198182574,-0.0038928728078636067,0.0,Chm34
-0.16280518903066654,-0.07671623702899691,0.00035290887706544894,0.0,Chm34
-0.1673839136070106,-0.09590095299083781,-0.026308304510537377,0.0,Chm34
-0.18240469031835893,-0.07500275823848296,-0.028741505049404176,0.0,Chm34
-0.2289682648889425,0.024403382012708186,-0.019402141411480275,1.0,Chm35
-0.22438192583706956,0.012789054137834325,-0.033038622464685204,1.0,Chm35
-0.23366043232203204,0.031042183028492702,-0.024503109218889565,1.0,Chm35
-0.230227266155775,0.026856928338076014,-0.02555868090152027,1.0,Chm35
-0.22696940781632793,0.019447636582579506,-0.028637776301798715,1.0,Chm35
-0.203593495685619,-0.021957112708126218,-0.04183918490160755,1.0,Chm35
-0.22690632163542052,0.021486177527582175,-0.02695341898498258,1.0,Chm35
-0.23222051243209618,0.02903766931125081,-0.02637972236431064,1.0,Chm35
-0.22962039151700764,0.02183217605405927,-0.029863452735223645,1.0,Chm35
-0.2269586114364767,0.01683030414681524,-0.03483786154958697,1.0,Chm35
0.16509770334518362,0.0937566553123014,-0.0018790620989022379,4.0,Chm36
0.14272377970677957,0.06199510970351595,-0.014707649503241027,4.0,Chm36
0.1321216787482944,0.08076387401935486,0.014668844764605112,4.0,Chm36
0.11669009800674127,0.10988121647968223,0.03435086593867534,4.0,Chm36
0.14500754699365465,0.07023548189530181,0.00400601247413764,4.0,Chm36
0.12421664361549248,0.06979977716555429,0.001887268152134221,4.0,Chm36
0.13550257728349324,0.06113052497315207,0.0012184635526187352,4.0,Chm36
0.1390077794540661,0.06039946014416074,-0.00046729755291051526,4.0,Chm36
0.168984108067,0.06776841579330156,-0.001170139238322694,4.0,Chm36
0.0015508855719733265,-0.052032120693837294,0.02578854310633522,0.0,Chm37
-0.01174558298384916,-0.03913679834343038,0.026264956883367687,0.0,Chm37
-0.008660812327473367,-0.051627900602142604,0.02658848914456373,0.0,Chm37
-0.023819454157826197,-0.02694753962686664,0.021403232961537486,0.0,Chm37
-0.014213870389980184,-0.055662899761871415,0.01852408044791008,0.0,Chm37
-0.050659521542285785,-0.027097208705961145,0.024798909555763634,0.0,Chm37
-0.03519808637214411,-0.042262355959878976,0.015729306556378886,0.0,Chm37
-0.03823619465911265,-0.02520158862480658,0.023600112013582863,0.0,Chm37
0.0013303509480884974,-0.07394861207778912,0.012896950293211572,0.0,Chm37
-0.02228503111886645,-0.02503373534350203,0.02678179281721412,0.0,Chm37
-0.04710797558596104,-0.0513204610473038,0.018540690850349355,0.0,Chm39
-0.05500183247080164,-0.03847722477219107,0.023192434176218298,0.0,Chm39
-0.05219193606563887,-0.057425831210919986,0.011262133290603512,0.0,Chm39
-0.03259373500887927,-0.054722771295053,0.01958339876174885,0.0,Chm39
-0.03855217732003868,-0.028998924312536464,0.03059517981398349,0.0,Chm39
0.015043407312066742,-0.05967893994245378,0.0452280036565492,0.0,Chm39
-0.01694865851177808,-0.06169612946956997,0.026054215362594297,0.0,Chm39
-0.04651757570652719,-0.05131400442664991,0.01326789202476783,0.0,Chm39
-0.03740114309301446,-0.05542628572219602,0.02151513168018736,0.0,Chm39
-0.0006986111554616095,-0.07571082521430426,0.0235445497734473,0.0,Chm39
-0.05992324404587164,-0.012573440911409314,0.01196922479164552,5.0,Chm40
-0.027360567238131673,-0.04171113496614133,0.005595240465321137,5.0,Chm40
-0.0010319605576476452,-0.03334778022646627,0.025508907592453372,5.0,Chm40
-0.040977068598687265,-0.04496508017141479,0.002097439387451697,5.0,Chm40
-0.048730042980829086,-0.02773301258327493,0.004261036407013493,5.0,Chm40
-0.051295079278701645,-0.04511230481709038,-0.004775760867123622,5.0,Chm40
-0.027509267948589655,-0.030532159649287228,0.010400842527652585,5.0,Chm40
-0.011433520494353682,-0.04988535004588988,0.013996980659067846,5.0,Chm40
-0.06493355029410032,-0.02911488122229394,-0.0013814537142830049,5.0,Chm40
-0.06037035186258387,-0.018048391618069197,0.01502184651467031,5.0,Chm40
-0.08724031617094348,-0.0965475769292066,0.004666049864003683,0.0,Chm41
-0.09228541294459636,-0.08749302466642947,0.017941515955241162,0.0,Chm41
-0.10343094615179436,-0.08508873460932051,0.016202320776132033,0.0,Chm41
-0.13296628079121994,-0.0774006781413654,0.002729656671104915,0.0,Chm41
-0.1378583900142167,-0.04881058718007433,0.025596606698754368,0.0,Chm41
-0.10998675683887023,-0.08948068850991624,0.0092723977751997,0.0,Chm41
