Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
1646,2019-10-24 09:34:18Z,Chm145n,Spectrum1,83.82117,51.43571,238.5952,821.8278,536.2885,1829.109,221.3331,507.0186,681.6538,128.7568,1877.628,34.54344,2338.003,22.10297,3366.318,21.89288,4888.936,34.12677,1379.717,15.17786,915.9203,134.7751,544.7675,65.70953,202.2971,254.9613,158.0421,364.3286,370.354,425.383,227.2446,381.726,72.28364,98.98299,67.14902,59.36363
1647,2019-10-24 09:34:27Z,Chm145n,Spectrum2,89.53624,58.10331,261.3185,941.1254,562.9548,1833.06,236.9337,558.6956,721.2065,145.5878,2006.59,35.31107,2768.397,23.33091,4243.762,27.07804,7086.26,41.83282,1595.634,18.11551,1066.281,205.3715,646.4396,89.68462,220.6878,338.5551,192.1459,543.1656,525.8328,576.4944,323.5156,531.7299,89.86614,161.4986,83.69299,106.076
1648,2019-10-24 09:34:34Z,Chm145n,Spectrum3,96.20383,61.91336,301.0844,1019.71,678.5087,1948.614,269.1099,593.7968,868.4774,149.7955,2449.514,36.84634,2856.809,23.94488,4204.009,26.50191,7545.32,40.73196,1583.883,18.11551,1109.373,199.8705,661.9791,88.35268,224.0316,305.9536,203.7911,501.5756,567.7596,533.6941,348.1431,517.1772,90.51735,162.801,81.74664,93.42473
1649,2019-10-24 09:34:40Z,Chm145n,Spectrum4,103.8239,60.00833,327.595,1029.178,745.6682,1929.849,290.5607,608.4224,933.2766,154.0033,2621.464,37.61397,2889.963,24.55886,4276.601,27.07804,7887.688,40.73196,1570.174,18.60512,1141.462,227.3756,646.8837,90.57259,225.7034,330.1958,212.1091,551.4836,588.7231,618.4213,358.218,539.5659,87.91253,148.4745,81.74664,101.2101
1650,2019-10-24 09:34:47Z,Chm145n,Spectrum5,98.10886,59.05582,306.7652,999.8274,696.2862,1932.812,282.7604,583.0714,889.5161,148.1124,2499.41,36.84634,2961.184,24.55886,4398.741,28.23029,7494.68,41.83282,1594.655,19.09473,1133.211,225.5419,654.8754,94.56844,222.3597,351.0942,206.2865,573.1104,569.5066,603.5722,353.7403,513.819,87.91253,186.2443,82.71981,109.9687
1651,2019-10-24 09:34:57Z,Chm145n,Spectrum6,101.9189,59.05582,317.1801,995.0934,694.3109,1922.935,288.6106,578.1962,900.4562,145.5878,2451.817,36.07871,2939.081,23.94488,4433.308,27.07804,7660.911,40.73196,1606.895,18.11551,1139.629,208.122,635.3401,89.68462,222.3597,328.5239,207.9501,520.707,578.2414,554.6575,361.5763,505.9829,89.86614,154.3353,82.71981,107.0492
1652,2019-10-24 09:35:05Z,Chm145n,Spectrum7,100.9664,63.81839,314.3397,1078.412,714.0637,1997.008,277.8852,625.973,871.8436,160.7357,2476.381,37.61397,2973.463,23.94488,4369.358,26.50191,7868.974,42.93369,1591.717,17.6259,1155.215,235.6271,663.311,81.24894,224.0316,359.4536,212.9409,598.0645,600.0782,632.3969,366.054,533.9687,91.81976,151.7305,86.6125,89.53203
1653,2019-10-24 09:35:13Z,Chm145n,Spectrum8,101.9189,64.7709,318.1269,1110.604,737.7671,2047.378,281.7854,663.0244,896.2485,164.9434,2605.343,38.3816,3030.563,24.55886,4421.209,28.23029,8503.071,44.03455,1611.301,19.09473,1186.387,228.2924,679.2944,91.90454,230.7191,371.9927,222.0907,608.046,633.2704,598.3313,380.6066,572.0294,93.12216,172.569,86.6125,106.076
1654,2019-10-24 09:35:20Z,Chm145n,Spectrum9,100.9664,65.72341,313.3929,1126.699,736.7795,2020.712,272.035,652.299,859.2204,164.1018,2481.754,37.61397,3332.022,25.17282,4881.536,28.80642,8521.786,44.03455,1693.556,19.58434,1201.057,251.2134,729.4645,98.12031,231.555,365.3052,224.5861,612.2051,642.8786,627.1561,396.2787,586.582,100.9366,178.4299,92.45155,126.5126
1655,2019-10-24 09:35:28Z,Chm145n,Spectrum10,104.7765,68.58096,346.5311,1158.891,819.7412,2067.131,295.4359,673.7498,966.9385,169.1511,2814.907,38.3816,3250.364,24.55886,4804.335,28.23029,8198.132,41.83282,1679.847,19.09473,1154.298,231.043,716.145,96.34438,226.5394,354.438,214.6045,581.4285,607.9396,582.6088,369.4123,536.2076,100.2854,173.2202,93.42473,121.6468
1656,2019-10-24 09:37:18Z,Chm146n,Spectrum1,105.729,49.53069,227.2335,208.2974,438.5122,415.7964,195.9822,330.5371,856.6957,119.4998,3000.674,37.61397,4135.097,20.26105,5981.365,29.38255,10917.27,51.74059,2166.517,18.11551,1013.105,323.6435,905.7259,119.8755,228.2112,540.0164,237.8949,831.8004,793.9901,897.0602,484.7137,735.4663,117.2167,259.8304,112.8882,139.1639
1657,2019-10-24 09:37:34Z,Chm146n,Spectrum2,105.729,48.57817,230.0739,212.0846,441.4751,422.7099,195.0072,340.2875,859.2204,124.5491,3024.47,38.3816,4105.626,20.87503,5972.723,29.95868,10727.92,51.74059,2167.497,18.11551,1005.77,315.392,894.1823,118.5435,226.5394,550.8835,235.3995,835.1276,779.1409,885.7051,477.9972,821.6625,115.2631,246.8063,109.9687,135.2712
1658,2019-10-24 09:37:41Z,Chm146n,Spectrum3,104.7765,49.53069,227.2335,213.9782,434.5616,419.747,195.9822,340.2875,858.3788,122.866,2996.836,37.61397,4036.248,20.26105,5951.407,29.38255,10710.3,51.74059,2171.413,17.6259,1006.687,316.3088,900.3981,122.9834,227.3753,550.0476,236.2313,835.9594,780.8879,883.0847,480.236,792.5573,117.2167,235.7358,111.915,153.7615
1659,2019-10-24 09:37:47Z,Chm146n,Spectrum4,104.7765,48.57817,229.1271,210.191,440.4875,420.7346,195.9822,345.1627,861.7451,123.7075,3009.885,38.3816,4062.648,20.87503,5935.275,28.80642,10756.54,50.63973,2166.517,18.11551,1008.521,303.4731,896.4023,122.5394,228.2112,547.5398,236.2313,812.6689,786.1287,903.1746,481.3554,748.8995,117.2167,232.4798,112.8882,148.8957
1660,2019-10-24 09:37:53Z,Chm146n,Spectrum5,105.729,49.53069,228.1803,208.2974,434.5616,414.8088,195.9822,339.3125,855.0127,122.0244,2966.13,36.84634,3994.498,20.26105,5777.416,28.80642,10757.64,50.63973,2132.245,17.6259,1023.19,318.1425,889.2985,122.9834,229.8831,546.7039,241.2221,836.7911,800.9778,866.4886,493.6692,789.199,115.2631,237.6894,110.9419,151.8152
1661,2019-10-24 09:38:04Z,Chm146n,Spectrum6,103.8239,46.67315,223.4463,198.8293,426.6605,416.7841,191.107,335.4123,828.9247,120.3414,2918.537,38.3816,4179.917,20.26105,6062.6,28.23029,10425.18,50.63973,2189.529,17.1363,1007.604,314.4751,916.3815,117.6556,226.5394,547.5398,236.2313,801.8555,769.5327,897.0602,472.4,743.3024,119.1703,221.4093,112.8882,136.2444
1662,2019-10-24 09:38:10Z,Chm146n,Spectrum7,105.729,47.62566,229.1271,205.457,438.5122,411.8459,196.9572,329.5621,858.3788,122.0244,2973.039,36.84634,4139.395,20.26105,6045.315,28.80642,10694.89,51.74059,2190.508,18.11551,1003.02,318.1425,912.8297,118.5435,227.3753,552.5554,236.2313,826.8095,780.8879,885.7051,480.236,710.8389,119.1703,244.2015,113.8614,135.2712
