Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
1856,2019-10-25 08:38:45Z,Chm154n,Spectrum2,125.7317,61.91336,337.063,649.5091,767.3963,886.9008,309.0864,628.8981,1313.656,175.8835,4104.529,42.9874,5172.095,22.10297,7217.737,31.68706,12547.64,52.84146,2379.987,21.05316,928.756,347.4813,958.1159,119.8755,195.6096,571.782,226.2497,875.054,881.3376,901.4276,555.2379,771.2881,134.7992,238.3406,137.2176,161.5469
1857,2019-10-25 08:38:52Z,Chm154n,Spectrum3,121.9217,66.67593,323.8077,720.5195,744.6806,943.1962,297.3859,678.6249,1256.431,185.1405,3971.728,43.75503,5148.15,21.489,7171.646,31.11094,12694.06,53.94232,2360.892,20.56355,935.1738,341.0634,954.1201,117.6556,196.4456,590.1727,227.9133,887.5309,893.5663,899.6807,559.7156,748.8995,134.7992,272.2032,138.1907,156.681
1858,2019-10-25 08:38:58Z,Chm154n,Spectrum4,123.8267,60.96085,328.5418,647.6155,755.5446,899.7401,303.2361,662.0493,1287.568,179.2497,4065.379,42.21976,5192.356,21.489,7209.671,31.11094,12902.12,55.04319,2352.079,21.05316,935.1738,342.8971,966.5516,118.5435,195.6096,579.3055,229.5769,854.259,901.4276,881.3376,561.9545,840.6929,135.4504,262.4352,136.2444,150.842
1859,2019-10-25 08:39:04Z,Chm154n,Spectrum5,123.8267,62.86587,332.329,682.6473,764.4333,904.6783,308.1113,662.0493,1306.082,185.1405,4089.176,42.21976,5096.576,22.10297,7046.051,31.68706,12812.95,55.04319,2325.64,21.05316,932.4233,346.5644,945.2404,117.2116,194.7737,581.8133,228.7451,880.0447,903.1746,882.2111,564.1934,845.1706,131.5432,256.5743,130.4053,151.8152
1860,2019-10-25 08:39:11Z,Chm154n,Spectrum6,124.7792,63.81839,330.4354,685.4877,759.4952,932.3322,308.1113,674.7248,1296.825,185.1405,4061.541,43.75503,5061.58,21.489,7084.651,30.53481,12899.92,55.04319,2355.996,21.05316,936.0907,330.0613,932.3649,120.3195,195.6096,572.618,228.7451,848.4363,902.3011,874.3499,563.0739,722.0331,132.8456,257.8768,136.2444,149.8688
1861,2019-10-25 08:39:17Z,Chm154n,Spectrum7,123.8267,64.7709,330.4354,676.0197,758.5076,915.5423,304.2112,672.7747,1281.677,184.299,4028.533,42.21976,5086.752,21.489,7106.544,30.53481,12858.09,55.04319,2372.153,20.07395,925.0886,344.7307,946.5724,119.4315,193.9378,581.8133,227.0815,879.213,897.9337,888.3255,560.8351,811.5876,134.148,246.1551,136.2444,168.3591
1862,2019-10-25 08:39:24Z,Chm154n,Spectrum8,122.8742,64.7709,328.5418,695.9026,753.5693,928.3816,301.2861,670.8246,1272.42,181.7744,3997.06,41.45213,5087.98,21.489,7101.359,30.53481,12587.28,53.94232,2355.017,20.56355,923.2549,344.7307,954.1201,122.0954,193.9378,576.7977,226.2497,865.9042,893.5663,869.9825,561.9545,810.4682,134.7992,244.2015,137.2176,165.4396
1863,2019-10-25 08:39:30Z,Chm154n,Spectrum9,120.9692,59.05582,323.8077,618.2645,745.6682,895.7895,300.311,657.1741,1274.945,177.5666,3984.01,41.45213,5100.26,20.87503,7126.708,29.38255,12629.11,53.94232,2373.622,20.07395,925.0886,338.3129,958.1159,117.2116,193.9378,578.4695,226.2497,864.2405,894.4398,831.5495,563.0739,714.1971,134.7992,220.1069,136.2444,143.0566
1864,2019-10-25 08:39:37Z,Chm154n,Spectrum10,122.8742,65.72341,326.6482,705.3707,750.6064,940.2333,303.2361,679.6,1268.213,183.4574,4022.392,42.21976,5082.455,21.489,7027.039,30.53481,12696.26,55.04319,2355.996,20.56355,928.756,342.8971,954.1201,118.9875,193.9378,589.3367,226.2497,881.7084,890.0724,890.9459,556.3574,811.5876,134.148,233.7822,136.2444,166.4128
1865,2019-10-25 08:42:00Z,Chm155n,Spectrum1,125.7317,61.91336,318.1269,623.9453,753.5693,1093.318,272.035,656.1991,1274.945,184.299,4075.359,48.36082,4147.99,29.47062,5701.943,36.29609,11321.28,52.84146,1800.29,19.09473,1094.703,329.1445,878.1989,142.0746,219.8519,480.6647,227.0815,818.4915,872.6029,857.7538,531.7299,732.108,110.0535,237.0382,105.1028,163.4933
