Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
518,2019-10-03 10:08:27Z,Chm54,Spectrum1,97.15635,41.91058,201.6697,54.91476,292.3415,125.4303,117.9793,96.52855,496.5133,57.22526,2246.859,26.09949,3429.644,15.96325,5773.959,21.89288,9697.508,34.12677,1915.348,11.7506,959.0116,244.7955,976.3193,107.444,201.4612,399.5787,213.7727,662.9449,764.2918,711.0098,446.6531,601.1346,112.0071,222.7117,98.2906,123.5931
519,2019-10-03 10:08:35Z,Chm54,Spectrum2,98.10886,40.00555,196.9357,52.07434,284.4403,116.5415,120.9044,92.6284,476.3161,51.33442,2115.594,23.79659,3182.214,14.73531,5370.093,21.31675,9322.114,31.92505,1738.6,11.26099,1006.687,241.1282,944.7964,108.7759,200.6253,369.4849,216.2681,650.4679,747.6958,702.275,447.7725,589.9402,104.1926,206.4316,92.45155,129.4322
520,2019-10-03 10:08:49Z,Chm54,Spectrum4,99.06138,40.95807,199.7761,56.80838,290.3662,124.4426,121.8795,97.50359,488.9393,54.70061,2145.532,24.56423,3230.717,15.34928,5546.388,21.31675,9515.866,31.92505,1749.371,11.26099,997.5187,247.546,946.1284,114.1037,198.1175,360.2896,212.9409,644.6453,749.4427,669.0829,451.1308,639.1953,106.1462,212.9437,94.3979,137.2176
521,2019-10-03 10:08:55Z,Chm54,Spectrum5,99.06138,40.95807,201.6697,54.91476,293.3291,127.4056,123.8296,94.57848,504.9287,53.85907,2179.307,24.56423,3219.666,15.34928,5497.417,21.31675,9333.122,33.02591,1756.715,10.77139,981.0157,225.5419,967.8835,107.8879,198.9534,382.8599,204.6229,647.1407,718.8711,682.1851,433.2199,575.3877,107.4486,220.1069,93.42473,126.5126
522,2019-10-03 10:09:02Z,Chm54,Spectrum6,99.06138,40.95807,202.6165,54.91476,294.3167,126.4179,123.8296,97.50359,505.7703,55.54216,2177.005,25.33186,3241.155,15.96325,5550.421,20.74062,9289.088,34.12677,1778.747,10.77139,976.4315,233.7935,975.8752,107.8879,198.9534,399.5787,203.7911,670.4311,714.5037,715.3771,432.1005,606.7318,108.7511,196.0124,95.37107,130.4053
523,2019-10-03 10:09:09Z,Chm54,Spectrum7,102.8714,40.00555,201.6697,54.91476,285.428,122.4674,123.8296,92.6284,488.9393,53.01752,2137.088,23.02896,3200.633,14.73531,5557.911,21.31675,9608.338,34.12677,1833.094,11.26099,1004.853,239.2945,939.0247,106.556,203.1331,393.7271,217.9317,663.7767,753.8101,701.4016,451.1308,636.9564,105.495,203.8268,95.37107,133.3249
524,2019-10-03 10:09:15Z,Chm54,Spectrum8,100.0139,38.10053,199.7761,52.07434,283.4527,121.4797,123.8296,93.60344,493.1471,53.01752,2132.482,23.02896,3214.14,14.73531,5524.496,20.74062,9762.459,34.12677,1859.533,11.7506,1008.521,243.8787,947.0164,106.112,205.6409,398.7427,218.7635,650.4679,752.9366,694.4138,448.8919,641.4341,105.495,209.6877,95.37107,134.298
525,2019-10-03 10:09:20Z,Chm54,Spectrum9,97.15635,40.95807,197.8825,53.96796,284.4403,121.4797,124.8046,92.6284,486.4147,54.70061,2116.362,23.79659,2962.412,15.34928,5022.111,20.1645,9744.846,34.12677,1738.6,10.77139,1014.022,244.7955,983.423,112.3278,203.1331,406.2662,217.0999,665.4402,753.8101,710.1363,452.2502,676.1365,108.7511,199.9196,96.34425,107.0492
526,2019-10-03 10:09:27Z,Chm54,Spectrum10,97.15635,40.95807,197.8825,54.91476,285.428,124.4426,123.8296,93.60344,483.89,55.54216,2112.523,23.79659,2974.691,14.73531,5046.309,20.1645,9676.592,35.22764,1748.881,11.26099,1013.105,250.2965,986.5309,113.6597,203.1331,413.7896,217.0999,676.2537,752.9366,720.618,452.2502,619.0455,109.4023,204.478,97.31742,108.0223
527,2019-10-03 10:09:59Z,Flood,Spectrum2,137.1619,270.5138,1724.134,7137.972,3727.354,4820.671,847.3062,1890.594,2295.743,395.5275,5446.35,79.83373,4119.748,38.68019,6381.198,54.7322,13168.53,63.85009,1446.303,26.43886,1676.895,267.7164,802.2778,111.4398,312.6411,527.4773,366.8239,623.8503,824.5617,604.4457,493.6692,591.0597,131.5432,246.1551,143.0566,243.2935
528,2019-10-03 11:00:05Z,Chm55,Spectrum2,144.782,118.1116,821.8278,2903.855,2105.648,4341.666,478.7426,1153.467,2000.359,259.1967,6026.679,55.26951,7019.535,38.68019,9309.659,41.48125,14451.04,49.53887,2716.837,25.94925,1141.462,316.3088,1185.435,142.5186,237.4066,520.7898,261.1853,766.0881,1069.135,811.4595,624.6426,695.1668,170.6154,271.552,155.7079,162.5201
529,2019-10-03 11:00:17Z,Chm55,Spectrum2,163.8323,121.9217,862.5405,3014.631,2170.833,4380.184,499.2184,1155.417,1987.736,253.3059,5866.244,51.43135,6272.945,36.22431,8474.273,36.29609,13235.68,45.13541,2249.261,20.56355,1234.063,313.5583,1136.153,142.9626,216.5081,437.1959,253.6991,761.9291,1035.069,793.1166,629.1204,678.3754,164.7546,252.6671,149.8688,153.7615
530,2019-10-03 11:00:24Z,Chm55,Spectrum3,162.8798,117.1591,853.0724,2948.355,2155.031,4314.012,500.1934,1157.368,1990.261,257.5137,5863.941,50.66372,6245.931,36.22431,8406.866,36.87222,13223.57,45.13541,2298.222,21.05316,1244.148,318.1425,1126.83,144.2946,219.8519,456.4225,255.3627,764.4245,1014.106,778.2675,612.3289,750.0189,163.4522,244.2015,149.8688,147.9225
531,2019-10-03 11:00:30Z,Chm55,Spectrum4,153.3546,117.1591,818.0406,2848.94,2060.217,4119.447,487.5179,1140.792,1938.926,254.1475,5695.83,51.43135,6473.714,36.22431,8786.534,38.02448,13874.19,46.23627,2599.821,23.99081,1202.89,314.4751,1141.037,136.7469,237.4066,500.7272,262.0171,764.4245,1008.865,805.3452,610.09,704.1223,162.801,233.7822,150.842,160.5737
