Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
1437,2019-10-24 08:11:12Z,Flood,Flood,139.0669,342.9048,1767.687,9213.372,3762.908,5760.904,847.3062,2218.207,2329.405,471.2668,5506.993,98.2569,4137.553,49.73168,6463.585,67.40703,13430.54,80.36305,1476.659,32.80376,1696.149,316.3088,805.3857,130.5311,314.3129,617.7587,367.6558,729.4889,836.7904,724.1119,501.5052,720.9138,134.148,262.4352,145.9761,300.7108
1438,2019-10-24 08:13:34Z,Chm132n,Spectrum1,101.9189,52.38823,195.0421,53.96796,267.6505,72.09772,131.6298,131.6298,507.4534,69.00693,2169.328,29.17002,3886.439,17.80517,6065.48,27.65417,12336.28,52.84146,2297.732,17.6259,1534.785,537.2665,986.9749,131.863,295.0863,983.0638,410.0776,1462.305,848.1456,1057.78,540.6853,976.144,115.2631,272.8545,123.5931,204.3666
1439,2019-10-24 08:13:45Z,Chm132n,Spectrum2,101.9189,48.57817,195.9889,50.18073,266.6628,69.1348,132.6049,129.6798,509.1365,65.64074,2177.772,29.93765,3853.284,17.80517,6014.781,28.23029,12236.1,52.84146,2272.762,17.6259,1521.95,545.5181,980.7591,130.5311,290.0707,985.5717,407.5822,1467.296,842.9047,1100.58,536.2076,925.7697,114.6119,304.7634,123.5931,188.7958
1440,2019-10-24 08:13:55Z,Chm132n,Spectrum3,101.9189,52.38823,195.0421,53.02115,266.6628,73.08537,132.6049,133.5799,508.2949,70.69003,2173.934,29.93765,3861.88,17.1912,6046.468,27.65417,12231.7,53.94232,2289.899,18.11551,1512.781,542.7676,982.535,130.0871,289.2348,986.4076,406.7504,1441.51,842.9047,1076.996,537.327,895.545,114.6119,287.8321,123.5931,179.0641
1441,2019-10-24 08:14:03Z,Chm132n,Spectrum4,101.9189,47.62566,195.0421,50.18073,266.6628,70.12244,132.6049,132.6049,509.978,67.32383,2174.702,29.17002,3841.005,16.57723,6037.826,26.50191,12239.4,51.74059,2284.513,17.6259,1514.615,536.3497,982.091,127.8672,288.3988,982.2279,403.4232,1456.482,842.0313,1019.347,537.327,860.8427,114.6119,242.2479,123.5931,170.3055
1442,2019-10-24 08:14:13Z,Chm132n,Spectrum5,101.9189,52.38823,195.0421,53.96796,266.6628,74.073,133.5799,133.5799,509.978,68.16538,2180.843,29.93765,3833.637,17.1912,6015.357,27.65417,12186.56,52.84146,2276.19,18.11551,1511.864,544.6013,974.5433,129.1991,286.727,987.2435,404.255,1463.137,840.2843,1088.352,535.0881,898.9033,114.6119,291.7393,123.5931,181.9836
1443,2019-10-24 08:14:20Z,Chm132n,Spectrum6,101.9189,51.43571,195.0421,53.02115,266.6628,74.073,132.6049,137.4801,508.2949,68.16538,2178.54,29.93765,3852.056,17.1912,6033.217,27.65417,12198.67,52.84146,2285.492,18.11551,1495.361,560.1874,978.9832,129.1991,282.5473,1005.634,400.9278,1493.913,837.6639,1099.707,531.7299,910.0976,114.6119,293.0418,122.6199,182.9568
1444,2019-10-24 08:14:28Z,Chm132n,Spectrum7,101.9189,52.38823,195.0421,53.96796,265.6752,72.09772,131.6298,140.4052,508.2949,69.00693,2176.237,29.17002,3830.567,17.1912,6022.271,27.65417,12201.97,52.84146,2287.451,18.11551,1499.945,551.0191,972.3234,132.307,284.2191,1009.814,404.255,1496.409,837.6639,1058.653,535.0881,966.0692,114.6119,266.3424,123.5931,199.5007
1445,2019-10-24 08:14:36Z,Chm132n,Spectrum8,101.9189,50.4832,194.0953,53.02115,265.6752,74.073,131.6298,138.4551,508.2949,70.69003,2176.237,29.93765,3835.479,17.1912,5996.921,27.07804,12218.49,53.94232,2282.065,18.11551,1495.361,560.1874,976.3193,129.6431,284.2191,1025.697,403.4232,1500.568,839.4108,1092.719,535.0881,896.6644,114.6119,285.2273,123.5931,180.0372
1446,2019-10-24 08:14:43Z,Chm132n,Spectrum9,101.9189,50.4832,195.0421,53.02115,266.6628,72.09772,132.6049,141.3802,509.1365,69.00693,2179.307,30.70528,3836.707,17.80517,6002.682,28.23029,12165.64,52.84146,2279.127,17.6259,1488.027,570.2726,975.8752,130.9751,284.2191,1027.369,404.255,1520.531,837.6639,1107.568,535.0881,938.0834,114.6119,257.8768,123.5931,189.769
