Id,CreationStamp,Dataset,Description,Ch_0_0,Ch_0_1,Ch_0_2,Ch_0_3,Ch_0_4,Ch_0_5,Ch_0_6,Ch_0_7,Ch_0_8,Ch_0_9,Ch_0_10,Ch_0_11,Ch_0_12,Ch_0_13,Ch_0_14,Ch_0_15,Ch_0_16,Ch_0_17,Ch_1_0,Ch_1_1,Ch_1_2,Ch_1_3,Ch_1_4,Ch_1_5,Ch_1_6,Ch_1_7,Ch_1_8,Ch_1_9,Ch_1_10,Ch_1_11,Ch_1_12,Ch_1_13,Ch_1_14,Ch_1_15,Ch_1_16,Ch_1_17
987,2019-10-23 08:41:16Z,Chm100,Spectrum1,136.2094,70.48598,358.8396,747.9769,819.7412,842.457,326.637,669.8496,1382.663,188.5067,4615.771,47.59319,5748.614,25.7868,7872.219,33.99158,14195.64,62.74923,2520.015,22.52199,1005.77,379.5706,1005.178,129.1991,200.6253,621.1024,247.0447,891.6899,971.3057,958.2036,624.6426,839.5734,145.8697,296.2978,151.8152,174.1982
988,2019-10-23 08:41:29Z,Chm100,Spectrum2,136.2094,72.39101,356.946,740.4025,801.9637,834.5558,324.687,670.8246,1369.198,190.1898,4576.623,46.82556,5693.356,25.7868,7864.729,33.99158,13898.4,62.74923,2438.25,22.52199,1014.939,376.82,1026.045,136.3029,196.4456,591.8445,242.8857,915.8122,981.7875,951.2158,626.8815,901.1422,147.8233,276.7617,153.7615,192.6885
989,2019-10-23 08:41:34Z,Chm100,Spectrum3,131.4468,72.39101,348.4247,763.1259,796.0378,830.6053,321.7618,673.7498,1363.308,190.1898,4529.797,48.36082,5778.698,25.7868,7816.911,33.99158,14140.59,62.74923,2529.317,23.50121,998.4356,368.5685,1018.054,130.5311,201.4612,606.8914,246.2129,912.485,975.6731,952.0892,608.9706,840.6929,149.1257,308.0195,152.7883,180.0372
990,2019-10-23 08:42:23Z,Chm100,Spectrum4,128.5893,67.62844,349.3715,724.3068,783.1985,786.1614,291.5357,660.0992,1384.346,187.6652,4476.063,48.36082,5967.802,25.7868,8089.419,35.14383,14304.62,62.74923,2725.161,23.99081,968.18,390.5726,1021.162,131.4191,205.6409,644.5087,247.0447,942.4298,954.7097,992.2692,604.4929,880.9924,148.4745,273.5056,154.7347,189.769
991,2019-10-23 08:42:30Z,Chm100,Spectrum5,128.5893,67.62844,339.9034,747.0302,778.2603,837.5187,305.1862,663.9994,1371.723,187.6652,4459.942,48.36082,6008.324,25.7868,8042.753,35.14383,13884.09,63.85009,2739.849,23.99081,964.5126,376.82,1023.381,127.8672,203.969,647.0165,247.0447,934.1118,952.9627,946.8484,602.254,940.3223,150.4281,291.7393,155.7079,170.3055
992,2019-10-23 08:42:35Z,Chm100,Spectrum6,135.2569,68.58096,351.2651,746.0833,793.075,844.4322,316.8867,671.7997,1402.86,186.8236,4490.647,49.12845,5743.702,23.94488,7877.404,33.99158,13553.83,61.64837,2502.878,22.52199,1010.354,387.8221,1010.506,132.751,197.2815,613.579,245.3811,952.4114,951.2158,928.5054,608.9706,879.873,148.4745,274.1569,153.7615,186.8495
993,2019-10-23 08:42:41Z,Chm100,Spectrum7,137.1619,69.53346,348.4247,750.8174,795.0502,853.321,319.8118,688.3753,1367.515,191.8729,4377.806,46.82556,5567.492,23.94488,7816.334,33.99158,13661.72,62.74923,2454.407,22.03238,1012.188,375.9032,1016.278,132.307,196.4456,604.3836,242.8857,913.3168,959.0771,942.481,620.1649,931.3668,146.5209,280.6689,152.7883,170.3055
994,2019-10-23 08:42:46Z,Chm100,Spectrum8,132.3993,67.62844,353.1587,763.1259,796.0378,841.4693,313.9615,673.7498,1412.117,190.1898,4497.556,47.59319,5855.445,25.17282,7960.942,34.56771,13956.75,62.74923,2609.613,23.50121,948.0096,384.1548,1018.054,131.863,198.9534,616.9227,244.5493,920.803,983.5344,971.3057,615.6872,839.5734,148.4745,311.9267,152.7883,181.0104
995,2019-10-23 08:42:52Z,Chm100,Spectrum9,135.2569,68.58096,352.2119,775.4343,785.1738,854.3086,317.8617,682.5251,1406.227,189.3483,4472.225,47.59319,5696.426,24.55886,7856.663,34.56771,13899.5,61.64837,2490.638,22.03238,984.683,388.7389,1006.066,129.6431,194.7737,606.8914,238.7267,945.757,979.1671,997.51,626.8815,869.7981,147.8233,262.4352,153.7615,183.9299
996,2019-10-23 08:42:58Z,Chm100,Spectrum10,129.5418,69.53346,348.4247,739.4557,783.1985,836.5311,311.0364,672.7747,1401.177,189.3483,4466.851,47.59319,5892.283,24.55886,7888.351,34.56771,14213.25,62.74923,2654.167,23.0116,957.1779,378.6537,1000.294,127.4232,201.4612,645.3446,242.0539,918.3076,982.6609,960.824,617.926,835.0957,147.1721,293.693,153.7615,173.225
997,2019-10-23 08:45:11Z,Chm101,Spectrum1,146.687,78.10609,419.4352,1059.476,1075.54,1085.416,351.9879,766.3782,1531.617,207.8623,4830.708,49.12845,6641.942,24.55886,8096.909,34.56771,13401.92,62.74923,2347.183,22.52199,993.8514,378.6537,1114.842,132.307,184.7424,575.9617,237.8949,899.1761,957.3301,958.2036,619.0455,810.4682,149.7769,293.0418,153.7615,169.3323
