,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
173,5.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
174,5.0,0.3,0.0,1.0,Protein_a,0.0,0.0
175,5.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
176,5.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
177,5.0,0.3,0.0,1.0,Ketones_a,0.0,0.0
178,5.0,0.3,0.0,1.0,Nitrite_a,0.0,0.0
179,5.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
180,5.0,0.4,0.0,1.0,Protein_a,0.0,0.0
181,5.0,0.4,0.0,0.0,Bilirubin_a,0.0,0.0
182,5.0,0.4,0.0,1.0,Glucose_a,0.0,0.0
183,5.0,0.4,0.0,1.0,Ketones_a,0.0,0.0
184,5.0,0.4,0.0,1.0,Nitrite_a,0.0,0.0
185,5.0,0.4,0.0,1.0,Urobilinogen_a,0.0,0.0
186,5.0,0.5,0.0,1.0,Protein_a,0.0,0.0
187,5.0,0.5,0.0,0.0,Bilirubin_a,0.0,0.0
188,5.0,0.5,0.0,1.0,Glucose_a,0.0,0.0
189,5.0,0.5,0.0,1.0,Ketones_a,0.0,0.0
190,5.0,0.5,0.0,1.0,Nitrite_a,0.0,0.0
191,5.0,0.5,0.0,1.0,Urobilinogen_a,0.0,0.0
192,5.0,0.6,0.0,1.0,Protein_a,0.0,0.0
193,5.0,0.6,0.0,0.0,Bilirubin_a,0.0,0.0
194,5.0,0.6,0.0,1.0,Glucose_a,0.0,0.0
195,5.0,0.6,0.0,1.0,Ketones_a,0.0,0.0
196,5.0,0.6,0.0,1.0,Nitrite_a,0.0,0.0
197,5.0,0.6,0.0,1.0,Urobilinogen_a,0.0,0.0
198,5.0,0.7,0.0,1.0,Protein_a,0.0,0.0
199,5.0,0.7,0.0,0.0,Bilirubin_a,0.0,0.0
200,5.0,0.7,0.0,1.0,Glucose_a,0.0,0.0
201,5.0,0.7,0.0,1.0,Ketones_a,0.0,0.0
202,5.0,0.7,0.0,1.0,Nitrite_a,0.0,0.0
203,5.0,0.7,0.0,1.0,Urobilinogen_a,0.0,0.0
204,5.0,0.8,0.0,1.0,Protein_a,0.0,0.0
205,5.0,0.8,0.0,0.0,Bilirubin_a,0.0,0.0
206,5.0,0.8,0.0,1.0,Glucose_a,0.0,0.0
207,5.0,0.8,0.0,1.0,Ketones_a,0.0,0.0
208,5.0,0.8,0.0,1.0,Nitrite_a,0.0,0.0
209,5.0,0.8,0.0,1.0,Urobilinogen_a,0.0,0.0
210,5.0,0.9,0.0,1.0,Protein_a,0.0,0.0
211,5.0,0.9,0.0,0.0,Bilirubin_a,0.0,0.0
212,5.0,0.9,0.0,1.0,Glucose_a,0.0,0.0
213,5.0,0.9,0.0,1.0,Ketones_a,0.0,0.0
214,5.0,0.9,0.0,1.0,Nitrite_a,0.0,0.0
215,5.0,0.9,0.0,1.0,Urobilinogen_a,0.0,0.0
216,6.0,0.1,0.22139953542392568,0.9765317763393127,Protein_a,0.020428492684005987,0.0003121114009167909
217,6.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
218,6.0,0.1,0.0,1.0,Glucose_a,0.0,0.0
219,6.0,0.1,0.0,0.9995085995085995,Ketones_a,0.0,1.2073722147431874e-06
220,6.0,0.1,0.0,0.9861946228314047,Nitrite_a,0.0,4.420598328509943e-05
221,6.0,0.1,0.0,1.0,Urobilinogen_a,0.0,0.0
222,6.0,0.2,0.07064102564102563,0.9925895027632752,Protein_a,0.010527695595003288,0.00012178358901929124
223,6.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
224,6.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
225,6.0,0.2,0.0,1.0,Ketones_a,0.0,0.0
226,6.0,0.2,0.0,0.9985489721886335,Nitrite_a,0.0,1.0527408546793678e-05
227,6.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
228,6.0,0.3,0.0,0.9891331618030821,Protein_a,0.0,0.0001341647473073537
229,6.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
230,6.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
231,6.0,0.3,0.0,1.0,Ketones_a,0.0,0.0
232,6.0,0.3,0.0,0.9982864137086903,Nitrite_a,0.0,1.468188988882207e-05
233,6.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
234,6.0,0.4,0.0,0.9925986742078695,Protein_a,0.0,0.0001218577354808334
235,6.0,0.4,0.0,0.0,Bilirubin_a,0.0,0.0
236,6.0,0.4,0.0,1.0,Glucose_a,0.0,0.0
237,6.0,0.4,0.0,1.0,Ketones_a,0.0,0.0
238,6.0,0.4,0.0,1.0,Nitrite_a,0.0,0.0
239,6.0,0.4,0.0,1.0,Urobilinogen_a,0.0,0.0
240,6.0,0.5,0.0,0.9975339087546239,Protein_a,0.0,3.0408030152602967e-05
241,6.0,0.5,0.0,0.0,Bilirubin_a,0.0,0.0
242,6.0,0.5,0.0,1.0,Glucose_a,0.0,0.0
243,6.0,0.5,0.0,1.0,Ketones_a,0.0,0.0
244,6.0,0.5,0.0,1.0,Nitrite_a,0.0,0.0
245,6.0,0.5,0.0,1.0,Urobilinogen_a,0.0,0.0
246,6.0,0.6,0.0,1.0,Protein_a,0.0,0.0
247,6.0,0.6,0.0,0.0,Bilirubin_a,0.0,0.0
248,6.0,0.6,0.0,1.0,Glucose_a,0.0,0.0
249,6.0,0.6,0.0,1.0,Ketones_a,0.0,0.0
250,6.0,0.6,0.0,1.0,Nitrite_a,0.0,0.0
251,6.0,0.6,0.0,1.0,Urobilinogen_a,0.0,0.0
252,6.0,0.7,0.0,1.0,Protein_a,0.0,0.0
253,6.0,0.7,0.0,0.0,Bilirubin_a,0.0,0.0
254,6.0,0.7,0.0,1.0,Glucose_a,0.0,0.0
255,6.0,0.7,0.0,1.0,Ketones_a,0.0,0.0
256,6.0,0.7,0.0,1.0,Nitrite_a,0.0,0.0
257,6.0,0.7,0.0,1.0,Urobilinogen_a,0.0,0.0
258,6.0,0.8,0.0,0.9992583436341163,Protein_a,0.0,2.750270825279927e-06
259,6.0,0.8,0.0,0.0,Bilirubin_a,0.0,0.0
260,6.0,0.8,0.0,1.0,Glucose_a,0.0,0.0
261,6.0,0.8,0.0,1.0,Ketones_a,0.0,0.0
262,6.0,0.8,0.0,1.0,Nitrite_a,0.0,0.0
263,6.0,0.8,0.0,1.0,Urobilinogen_a,0.0,0.0
264,6.0,0.9,0.0,1.0,Protein_a,0.0,0.0
265,6.0,0.9,0.0,0.0,Bilirubin_a,0.0,0.0
266,6.0,0.9,0.0,1.0,Glucose_a,0.0,0.0
267,6.0,0.9,0.0,1.0,Ketones_a,0.0,0.0
268,6.0,0.9,0.0,1.0,Nitrite_a,0.0,0.0
269,6.0,0.9,0.0,1.0,Urobilinogen_a,0.0,0.0
270,7.0,0.1,0.22839530461013835,0.9817581097015043,Protein_a,0.05474298868653351,0.00014499253368409712
271,7.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
272,7.0,0.1,0.0,1.0,Glucose_a,0.0,0.0
273,7.0,0.1,0.0,1.0,Ketones_a,0.0,0.0
274,7.0,0.1,0.0,0.9859667856356861,Nitrite_a,0.0,0.00023860818582779872
275,7.0,0.1,0.0,1.0,Urobilinogen_a,0.0,0.0
276,7.0,0.2,0.011764705882352941,0.9962978148114843,Protein_a,0.0006920415224913495,3.0426870204838052e-05
277,7.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
278,7.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
279,7.0,0.2,0.0,1.0,Ketones_a,0.0,0.0
280,7.0,0.2,0.0,0.9995192196565194,Nitrite_a,0.0,4.334224561861205e-07
281,7.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
282,7.0,0.3,0.0,0.9935452985137807,Protein_a,0.0,9.748438948035651e-05
283,7.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
284,7.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
285,7.0,0.3,0.0,1.0,Ketones_a,0.0,0.0
286,7.0,0.3,0.0,1.0,Nitrite_a,0.0,0.0
287,7.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
288,7.0,0.4,0.0,0.9980099502487562,Protein_a,0.0,1.9801490062126996e-05
289,7.0,0.4,0.0,0.0,Bilirubin_a,0.0,0.0
290,7.0,0.4,0.0,1.0,Glucose_a,0.0,0.0
291,7.0,0.4,0.0,1.0,Ketones_a,0.0,0.0
292,7.0,0.4,0.0,1.0,Nitrite_a,0.0,0.0
293,7.0,0.4,0.0,1.0,Urobilinogen_a,0.0,0.0
294,7.0,0.5,0.0,0.9935863044432522,Protein_a,0.0,9.593741543001896e-05
295,7.0,0.5,0.0,0.0,Bilirubin_a,0.0,0.0
296,7.0,0.5,0.0,1.0,Glucose_a,0.0,0.0
297,7.0,0.5,0.0,1.0,Ketones_a,0.0,0.0
298,7.0,0.5,0.0,1.0,Nitrite_a,0.0,0.0
299,7.0,0.5,0.0,1.0,Urobilinogen_a,0.0,0.0
300,7.0,0.6,0.0,1.0,Protein_a,0.0,0.0
301,7.0,0.6,0.0,0.0,Bilirubin_a,0.0,0.0
302,7.0,0.6,0.0,1.0,Glucose_a,0.0,0.0
303,7.0,0.6,0.0,1.0,Ketones_a,0.0,0.0
304,7.0,0.6,0.0,1.0,Nitrite_a,0.0,0.0
305,7.0,0.6,0.0,1.0,Urobilinogen_a,0.0,0.0
306,7.0,0.7,0.0,1.0,Protein_a,0.0,0.0
307,7.0,0.7,0.0,0.0,Bilirubin_a,0.0,0.0
308,7.0,0.7,0.0,1.0,Glucose_a,0.0,0.0
309,7.0,0.7,0.0,1.0,Ketones_a,0.0,0.0
310,7.0,0.7,0.0,1.0,Nitrite_a,0.0,0.0
311,7.0,0.7,0.0,1.0,Urobilinogen_a,0.0,0.0
312,7.0,0.8,0.0,1.0,Protein_a,0.0,0.0
313,7.0,0.8,0.0,0.0,Bilirubin_a,0.0,0.0
314,7.0,0.8,0.0,1.0,Glucose_a,0.0,0.0
315,7.0,0.8,0.0,1.0,Ketones_a,0.0,0.0
316,7.0,0.8,0.0,1.0,Nitrite_a,0.0,0.0
317,7.0,0.8,0.0,1.0,Urobilinogen_a,0.0,0.0
318,7.0,0.9,0.0,1.0,Protein_a,0.0,0.0
319,7.0,0.9,0.0,0.0,Bilirubin_a,0.0,0.0
320,7.0,0.9,0.0,1.0,Glucose_a,0.0,0.0
321,7.0,0.9,0.0,1.0,Ketones_a,0.0,0.0
322,7.0,0.9,0.0,1.0,Nitrite_a,0.0,0.0
323,7.0,0.9,0.0,1.0,Urobilinogen_a,0.0,0.0
324,8.0,0.1,0.20392156862745098,0.9930915202627222,Protein_a,0.03767599625997284,4.307412237611808e-05
325,8.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
326,8.0,0.1,0.0,1.0,Glucose_a,0.0,0.0
327,8.0,0.1,0.0,0.9953601953601954,Ketones_a,0.0,0.00010763893547776359
328,8.0,0.1,0.0,0.986571589165087,Nitrite_a,0.0,0.0001008365465208171
329,8.0,0.1,0.0,1.0,Urobilinogen_a,0.0,0.0
330,8.0,0.2,0.0058823529411764705,0.98147485468807,Protein_a,0.00017301038062283736,0.00045906316624628085
331,8.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
332,8.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
333,8.0,0.2,0.0,1.0,Ketones_a,0.0,0.0
334,8.0,0.2,0.0,0.9934191656514215,Nitrite_a,0.0,6.987402954722749e-05
335,8.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
336,8.0,0.3,0.0,1.0,Protein_a,0.0,0.0
337,8.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
338,8.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
339,8.0,0.3,0.0,1.0,Ketones_a,0.0,0.0
340,8.0,0.3,0.0,1.0,Nitrite_a,0.0,0.0
341,8.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
342,8.0,0.4,0.0,1.0,Protein_a,0.0,0.0
343,8.0,0.4,0.0,0.0,Bilirubin_a,0.0,0.0
344,8.0,0.4,0.0,1.0,Glucose_a,0.0,0.0
345,8.0,0.4,0.0,1.0,Ketones_a,0.0,0.0
346,8.0,0.4,0.0,1.0,Nitrite_a,0.0,0.0
347,8.0,0.4,0.0,1.0,Urobilinogen_a,0.0,0.0
348,8.0,0.5,0.0,0.9997524752475246,Protein_a,0.0,3.063425154396633e-07
349,8.0,0.5,0.0,0.0,Bilirubin_a,0.0,0.0
350,8.0,0.5,0.0,1.0,Glucose_a,0.0,0.0
351,8.0,0.5,0.0,1.0,Ketones_a,0.0,0.0
352,8.0,0.5,0.0,1.0,Nitrite_a,0.0,0.0
353,8.0,0.5,0.0,1.0,Urobilinogen_a,0.0,0.0
354,8.0,0.6,0.0,1.0,Protein_a,0.0,0.0
355,8.0,0.6,0.0,0.0,Bilirubin_a,0.0,0.0
356,8.0,0.6,0.0,1.0,Glucose_a,0.0,0.0
357,8.0,0.6,0.0,1.0,Ketones_a,0.0,0.0
358,8.0,0.6,0.0,1.0,Nitrite_a,0.0,0.0
359,8.0,0.6,0.0,1.0,Urobilinogen_a,0.0,0.0
360,8.0,0.7,0.0,1.0,Protein_a,0.0,0.0
361,8.0,0.7,0.0,0.0,Bilirubin_a,0.0,0.0
362,8.0,0.7,0.0,1.0,Glucose_a,0.0,0.0
363,8.0,0.7,0.0,1.0,Ketones_a,0.0,0.0
364,8.0,0.7,0.0,1.0,Nitrite_a,0.0,0.0
365,8.0,0.7,0.0,1.0,Urobilinogen_a,0.0,0.0
366,8.0,0.8,0.0,1.0,Protein_a,0.0,0.0
367,8.0,0.8,0.0,0.0,Bilirubin_a,0.0,0.0
368,8.0,0.8,0.0,1.0,Glucose_a,0.0,0.0
369,8.0,0.8,0.0,1.0,Ketones_a,0.0,0.0
370,8.0,0.8,0.0,1.0,Nitrite_a,0.0,0.0
371,8.0,0.8,0.0,1.0,Urobilinogen_a,0.0,0.0
372,8.0,0.9,0.0,1.0,Protein_a,0.0,0.0
373,8.0,0.9,0.0,0.0,Bilirubin_a,0.0,0.0
374,8.0,0.9,0.0,1.0,Glucose_a,0.0,0.0
375,8.0,0.9,0.0,1.0,Ketones_a,0.0,0.0
376,8.0,0.9,0.0,1.0,Nitrite_a,0.0,0.0
377,8.0,0.9,0.0,1.0,Urobilinogen_a,0.0,0.0
378,9.0,0.1,0.17444444444444446,0.9834298510503509,Protein_a,0.027709876543209878,0.0001785948785023289
379,9.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
380,9.0,0.1,0.0,1.0,Glucose_a,0.0,0.0
381,9.0,0.1,0.0,0.9975609756097562,Ketones_a,0.0,2.9744199881023254e-05
382,9.0,0.1,0.0,0.9852873248909588,Nitrite_a,0.0,0.00033623815642512783
383,9.0,0.1,0.0,1.0,Urobilinogen_a,0.0,0.0
384,9.0,0.2,0.0,0.9972900322325609,Protein_a,0.0,2.911760740652069e-05
385,9.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
386,9.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
387,9.0,0.2,0.0,0.9941277517833559,Ketones_a,0.0,3.770859786151495e-05
388,9.0,0.2,0.0,1.0,Nitrite_a,0.0,0.0
