,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
66,2.0,0.12,0.0,0.9925895027632752,Protein_a,0.0,0.00012178358901929124
67,2.0,0.12,0.0,0.0,Bilirubin_a,0.0,0.0
68,2.0,0.12,0.0,1.0,Glucose_a,0.0,0.0
69,2.0,0.12,0.0,1.0,Ketones_a,0.0,0.0
70,2.0,0.12,0.0,0.9951980169481753,Nitrite_a,0.0,4.32366369450001e-05
71,2.0,0.12,0.0,1.0,Urobilinogen_a,0.0,0.0
72,2.0,0.13,0.0,0.9975247524752475,Protein_a,0.0,3.063425154396633e-05
73,2.0,0.13,0.0,0.0,Bilirubin_a,0.0,0.0
74,2.0,0.13,0.0,1.0,Glucose_a,0.0,0.0
75,2.0,0.13,0.0,1.0,Ketones_a,0.0,0.0
76,2.0,0.13,0.0,0.995174902508585,Nitrite_a,0.0,4.36530417432918e-05
77,2.0,0.13,0.0,1.0,Urobilinogen_a,0.0,0.0
78,2.0,0.14,0.0,0.9950462857879012,Protein_a,0.0,4.6013539935516634e-05
79,2.0,0.14,0.0,0.0,Bilirubin_a,0.0,0.0
80,2.0,0.14,0.0,1.0,Glucose_a,0.0,0.0
81,2.0,0.14,0.0,1.0,Ketones_a,0.0,0.0
82,2.0,0.14,0.0,0.9903931684124192,Nitrite_a,0.0,0.00010072755232914389
83,2.0,0.14,0.0,1.0,Urobilinogen_a,0.0,0.0
84,2.0,0.15,0.0,1.0,Protein_a,0.0,0.0
85,2.0,0.15,0.0,0.0,Bilirubin_a,0.0,0.0
86,2.0,0.15,0.0,1.0,Glucose_a,0.0,0.0
87,2.0,0.15,0.0,1.0,Ketones_a,0.0,0.0
88,2.0,0.15,0.0,0.9951806599302356,Nitrite_a,0.0,4.3549770802765114e-05
89,2.0,0.15,0.0,1.0,Urobilinogen_a,0.0,0.0
90,2.0,0.16,0.01,0.9975278121137207,Protein_a,0.0005,3.055856472533216e-05
91,2.0,0.16,0.0,0.0,Bilirubin_a,0.0,0.0
92,2.0,0.16,0.0,1.0,Glucose_a,0.0,0.0
93,2.0,0.16,0.0,1.0,Ketones_a,0.0,0.0
94,2.0,0.16,0.0,0.9845914685507179,Nitrite_a,0.0,0.00047928751992398403
95,2.0,0.16,0.0,1.0,Urobilinogen_a,0.0,0.0
96,2.0,0.17,0.04878048780487805,1.0,Protein_a,0.011897679952409281,0.0
97,2.0,0.17,0.0,0.0,Bilirubin_a,0.0,0.0
98,2.0,0.17,0.0,1.0,Glucose_a,0.0,0.0
99,2.0,0.17,0.0,1.0,Ketones_a,0.0,0.0
100,2.0,0.17,0.0,1.0,Nitrite_a,0.0,0.0
101,2.0,0.17,0.0,1.0,Urobilinogen_a,0.0,0.0
102,2.0,0.18,0.0,1.0,Protein_a,0.0,0.0
103,2.0,0.18,0.0,0.0,Bilirubin_a,0.0,0.0
104,2.0,0.18,0.0,1.0,Glucose_a,0.0,0.0
105,2.0,0.18,0.0,1.0,Ketones_a,0.0,0.0
106,2.0,0.18,0.0,0.9966183079828426,Nitrite_a,0.0,2.7900485731261308e-05
107,2.0,0.18,0.0,1.0,Urobilinogen_a,0.0,0.0
108,2.0,0.19,0.0,0.9975155279503106,Protein_a,0.0,3.086300682844037e-05
109,2.0,0.19,0.0,0.0,Bilirubin_a,0.0,0.0
110,2.0,0.19,0.0,1.0,Glucose_a,0.0,0.0
