,n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
1508,27.0,0.05,0.9451152658648592,0.31820059402188205,Density_a,2.1777261544023335e-05,0.000483069999258399
1509,27.0,0.05,0.3260053554040896,0.9928031236088944,pH_a,0.004684434313221691,4.001486831497612e-06
1510,27.0,0.06,0.93381593276426,0.35737304735602715,Density_a,2.8968679127417745e-05,0.0004108678201686007
1511,27.0,0.06,0.23706507627393708,0.9968552642477151,pH_a,0.004645013378765753,1.8514117725747484e-06
1512,27.0,0.07,0.9326727602298517,0.4117623993465875,Density_a,0.0001522939035973657,0.0003257248217356377
1513,27.0,0.07,0.2388157894736842,0.9978197176401291,pH_a,0.02046312326869806,1.625100273072355e-06
1514,27.0,0.08,0.9073126052827186,0.43475790774558465,Density_a,0.0001294275441444125,0.00018417570186351099
1515,27.0,0.08,0.23844425616577514,0.99855003037421,pH_a,0.00677348604194631,2.615356410559605e-06
1516,27.0,0.09,0.8988481322869253,0.468058725912157,Density_a,0.00012404694061966443,0.00028525000253295434
1517,27.0,0.09,0.2447420675490851,0.9966111910813493,pH_a,0.005509868931251991,7.060625235439426e-07
1518,27.0,0.1,0.8914399879113457,0.4788323887844411,Density_a,3.741464416618192e-05,0.0016695337541113389
1519,27.0,0.1,0.15869742072273715,0.9990322273788783,pH_a,0.0051633402848443215,1.343968349794678e-06
1520,27.0,0.11000000000000001,0.8779839868819274,0.533036806638332,Density_a,2.92181894369835e-05,0.0002931734610299726
1521,27.0,0.11000000000000001,0.23515806967561353,0.9986674725690843,pH_a,0.00609431540094695,1.909262913308597e-06
1522,27.0,0.12,0.8646088240355511,0.5551205257369936,Density_a,0.0001580493444174757,0.00045105398512997497
1523,27.0,0.12,0.14235637779941576,0.99945584628846,pH_a,0.0023975405583382607,1.8265699248284034e-08
1524,27.0,0.13,0.8577930100274378,0.5707663277697916,Density_a,0.00031564923630155063,0.0005830358359245279
1525,27.0,0.13,0.16095086181861665,0.9997577592677251,pH_a,0.004426963646249312,1.1002607740286574e-07
1526,27.0,0.14,0.84511167668921,0.5870308072057091,Density_a,0.0002714680184321746,0.00035253581691740656
1527,27.0,0.14,0.18610773729194782,0.9997577219934947,pH_a,0.004400568031199201,1.5616811314915563e-07
1528,27.0,0.15,0.8365892199534238,0.6278303231437047,Density_a,0.00012064217488669073,0.00015408981499347437
1529,27.0,0.15,0.1456943234424913,0.9998791175581747,pH_a,0.009628453589420282,2.739855889060262e-08
1530,27.0,0.16,0.8292263931658235,0.6364725193231743,Density_a,5.349587864128151e-05,0.00017503652832575638
1531,27.0,0.16,0.15517689061992862,0.9999394856278366,pH_a,0.002272705964175526,1.8309946191645988e-08
1532,27.0,0.17,0.8293474300741144,0.6410010876592553,Density_a,0.00020018811200197493,0.00028483893310442986
1533,27.0,0.17,0.1601889338731444,0.9999392835458408,pH_a,0.004630373296471741,1.8432439028259597e-08
1534,27.0,0.18,0.8150921796479402,0.6585241301782098,Density_a,4.031181000130161e-05,0.00016640644726138021
1535,27.0,0.18,0.1854609747347922,1.0,pH_a,0.004096979458317172,0.0
1536,27.0,0.19,0.8053168977526776,0.6765376911085135,Density_a,3.340645819374145e-05,0.00011481994938632025
1537,27.0,0.19,0.1718200259655956,0.9999394673123486,pH_a,0.007409806268297883,1.832103137147218e-08
1538,27.0,0.2,0.8004307429967819,0.6876593711370044,Density_a,0.00023200238365079256,0.0006177207544368954
1539,27.0,0.2,0.157513794222655,1.0,pH_a,0.0094232947252064,0.0
1540,27.0,0.21000000000000002,0.7796173345909283,0.6978831930539748,Density_a,0.0003464539022211041,0.00018616487773546125
1541,27.0,0.21000000000000002,0.20223628691983123,0.9999394673123486,pH_a,0.003110252879860346,1.832103137147218e-08
1542,27.0,0.22000000000000003,0.771710510314777,0.7031245038878706,Density_a,0.0002017815240911647,0.0005124572803086945
1543,27.0,0.22000000000000003,0.17895058527969923,1.0,pH_a,0.0028529107277950167,0.0
1544,27.0,0.23000000000000004,0.7669905418933883,0.7374636265284915,Density_a,0.00010670882371907753,0.0002665354171034262
1545,27.0,0.23000000000000004,0.17608649789029535,1.0,pH_a,0.004034117087185429,0.0
1546,27.0,0.24,0.7572651939344517,0.7418353863722633,Density_a,0.0001517286116279014,0.000363394509489625
1547,27.0,0.24,0.1572584943371086,1.0,pH_a,0.0045518416880418605,0.0
1548,27.0,0.25,0.7600181198294352,0.7409367769594025,Density_a,5.080694816178022e-05,9.636650313765055e-05
1549,27.0,0.25,0.14925114026546404,1.0,pH_a,0.003629906803622783,0.0
1550,27.0,0.26,0.7463075643382827,0.7679261133830042,Density_a,9.345426447714688e-05,0.00018559523295024513
1551,27.0,0.26,0.20000407135983417,1.0,pH_a,0.0030509308500852148,0.0
1552,27.0,0.27,0.7446878797929228,0.7458821569328193,Density_a,0.00010593072640509296,0.00034176249621110987
1553,27.0,0.27,0.08926450742240215,1.0,pH_a,0.008215964721052085,0.0
1554,27.0,0.28,0.7351069670394356,0.7592938004104363,Density_a,7.514503089182206e-05,0.0002686943922255468
1555,27.0,0.28,0.1658119658119658,0.9999395405078598,pH_a,0.002825261158594492,1.82767509492929e-08
1556,27.0,0.29,0.7325135685420234,0.7807034915799758,Density_a,3.61476547544497e-05,0.00022446679486310732
1557,27.0,0.29,0.11824841824841825,1.0,pH_a,0.005537646946238354,0.0
1558,27.0,0.3,0.7218675416192231,0.7864698861236384,Density_a,0.00010177959686378043,0.00034341329434024064
1559,27.0,0.3,0.12689713786760198,1.0,pH_a,0.008262842930431363,0.0
1560,28.0,0.01,0.9959916999867499,0.047224700259413666,Density_a,5.844235483027084e-06,5.7749395409821475e-05
1561,28.0,0.01,0.9622444011684518,0.6991123625252906,pH_a,0.002490081114569609,6.0613222092862436e-05
1562,28.0,0.02,0.9845158415607631,0.13217604402777955,Density_a,6.131535493413623e-05,0.0004935575287590305
1563,28.0,0.02,0.6894516653677213,0.951716446730833,pH_a,0.008046997389512365,0.00011346016644745376
1564,28.0,0.03,0.9697684970711382,0.18340201861645938,Density_a,2.355935247039925e-05,0.0004932647624005838
1565,28.0,0.03,0.41627248500999336,0.9827460964329715,pH_a,0.002031691251746004,4.859979299002444e-05
1566,28.0,0.04,0.9543613909652258,0.26077607097370786,Density_a,7.819074306144227e-05,0.0004911147038018011
1567,28.0,0.04,0.3286126068271305,0.9883190076164606,pH_a,0.004160045432993777,1.155453836222164e-05
1568,28.0,0.05,0.9451448012211786,0.315706264776071,Density_a,0.00011822347515388414,0.0008829649675618038
1569,28.0,0.05,0.24651087309315162,0.9955180054495882,pH_a,0.007628947551667037,5.7316838141460315e-06
1570,28.0,0.06,0.9272788060722179,0.3556531680926619,Density_a,4.54850088446662e-05,0.0004595385292205202
1571,28.0,0.06,0.20694579681921454,0.9963089888771048,pH_a,0.013761847303377877,4.187062171061006e-06
1572,28.0,0.07,0.9225588873032209,0.39828281751309447,Density_a,6.184076754149764e-05,0.00031307027168264696
1573,28.0,0.07,0.349388164578038,0.996247055840729,pH_a,0.0009157611402666453,1.167637801939187e-06
1574,28.0,0.08,0.9061943271663815,0.42219473292947385,Density_a,0.00012123942304953275,0.0006512465330288925
1575,28.0,0.08,0.20764281077572216,0.9987902786780551,pH_a,0.006440160092861138,7.78295833182875e-07
1576,28.0,0.09,0.9018834399283728,0.47400313561959895,Density_a,9.871097637273102e-05,0.0009250996332818887
1577,28.0,0.09,0.23588015360167258,0.9986690680721179,pH_a,0.007430837453922845,1.7648537022489976e-06
1578,28.0,0.1,0.8789888798632608,0.4898810277945206,Density_a,0.00015827827678769593,0.0004891191096836502
1579,28.0,0.1,0.2205363518338202,0.9988521094412832,pH_a,0.003025497893824437,1.9790106356528775e-06
1580,28.0,0.11000000000000001,0.8676709784212111,0.5345581967564721,Density_a,0.00021707097629574665,0.0005097024053155925
1581,28.0,0.11000000000000001,0.1641025641025641,0.9991528533377328,pH_a,0.005456936226166996,1.530063813191404e-06
1582,28.0,0.12,0.8625699506400506,0.531176976248359,Density_a,0.0001854512460026029,0.00014342196823710044
1583,28.0,0.12,0.1865952612788056,0.999031494648327,pH_a,0.0035212099242764947,1.165136200892064e-06
1584,28.0,0.13,0.8630383437434268,0.5729175917600818,Density_a,0.00031149358540199205,0.00013263921226638566
1585,28.0,0.13,0.21135576282478347,0.9988518340025607,pH_a,0.0022860038122486403,8.37101883392034e-07
