,0,1,2,target
0,-1.014319643011103,-2.506840761957871,0.6477338959910618,0.0
1,-1.6569689321478756,-2.0801265849670747,0.9269979422797658,0.0
2,-2.012237892713038,-0.9829141866198017,-0.4596238390423787,0.0
3,-1.9512105373907078,-1.3680576705259568,0.8136054011221355,0.0
4,-1.9939911852299288,-0.7956845172747222,-0.5950168968787045,0.0
5,-1.6900853897827863,-1.8277813775098861,-0.7360120504511107,0.0
6,-1.5262828145374143,-1.9231993316114404,0.8978402711697364,0.0
7,-1.7639801629585947,-0.9379817269226212,-0.1791663967180064,0.0
8,-1.4133845429006873,-1.7523954667848143,0.21122869159396077,0.0
9,-1.485759333267652,-1.7140562790443685,0.24419450995795977,0.0
10,6.890104115878394,-1.9259832775728125,0.619074720781068,1.0
11,6.178247574905635,-0.6913315164644652,-0.648951976341054,1.0
12,7.22002966793421,-1.803620888702235,0.2850777007171121,1.0
13,7.12982364437169,-2.239573952434385,-0.031386941260618965,1.0
14,7.073622285064362,-1.3087595744023408,0.26372883142049797,1.0
15,6.963113797833871,-1.8142145235346272,0.8417208904567614,1.0
16,7.0315203411408955,-1.6901513916845812,-0.72854892567447,1.0
17,6.733418763740111,-1.5724981814429373,-1.1518031470493977,1.0
18,6.232978520290891,-1.0478332197508269,-0.1475174481701783,1.0
19,6.406722250310308,-1.0950872941435734,0.14267522385611714,1.0
20,8.141514193651108,-1.9791516878703863,0.22927332807626843,0.0
21,9.123843671673539,-2.9310912668790876,0.811952886052607,0.0
22,8.039809137323376,-1.9843423613946383,-0.6198399236191423,0.0
23,8.20309967376425,-1.8905236643127736,0.35075314167591476,0.0
24,8.358674287459865,-2.327369818949361,-0.5321860284442713,0.0
25,8.619506502099373,-2.3253637782708085,-0.31015733841635396,0.0
26,7.713694673208708,-2.098066133647703,-0.6755488744863122,0.0
27,7.160415966891713,-0.6556831217312771,-2.3010416830391316,0.0
28,7.447882845067038,-0.7832384154799685,-0.9577913832132279,0.0
29,7.420303889148482,-1.2553646926530442,-1.1388686283441531,0.0
30,11.572508949634589,-5.019431930895206,1.1938156766840562,0.0
31,11.326937217817505,-4.559177898212268,1.0501602537665637,0.0
32,11.883268534770112,-5.0398273274396495,0.8363798581899643,0.0
33,11.335939769399845,-4.281720513737198,1.277112211926054,0.0
34,11.44299542609956,-4.650315224842746,0.8413666295432557,0.0
35,11.218014666425985,-4.26690964244868,1.023818588091512,0.0
36,11.039831077981123,-4.151829163327633,1.344322607605995,0.0
37,11.158036041966652,-4.113672927808534,1.0890600366323673,0.0
38,11.430426640405706,-4.698011059514485,0.6339569314257472,0.0
39,11.42946401065891,-4.214925052744542,1.3472087699877626,0.0
40,-0.3147758548901191,-0.3361503995715513,1.9874959645246388,0.0
41,-0.33587054573657904,-0.5796537203387923,1.4687757163371917,0.0
42,-1.1148913875159423,0.4385540762781877,-0.277878019603052,0.0
43,-0.6809367989649263,1.2402013236662366,-1.2514093703369138,0.0
44,-0.8994504251368346,1.4377037059922124,-1.1936880239021428,0.0
45,-0.48615221558661054,-0.4009150751875121,2.010882167135949,0.0
46,-0.3550450665883198,0.2424530270664081,0.18341786753513417,0.0
47,-0.40615260041676565,0.12842053497749387,-0.004611631961060093,0.0
48,-0.18839507474185935,0.045152861309273894,0.3642588550355803,0.0
49,-0.5298948297101385,0.35112205728488477,0.39032709890834605,0.0
50,-0.9838188653005461,0.9187062105634914,0.3345805730967235,0.0
51,-7.031272002910754,-1.6877663537161103,-0.37957438663273707,0.0
52,-8.466696840420447,-3.1324288155149964,0.5073796811491404,0.0
53,-7.266683070100478,-2.8873762994384236,1.4544726454439967,0.0
54,-6.9654581955716015,-1.877135689114286,-0.32218881458768583,0.0
55,-7.040634447583111,-0.07482844486743882,-1.7491131990185014,0.0
56,-7.120503816406649,-1.6865170140706591,-0.6982735705807039,0.0
57,-6.648420053933348,-1.3152224808488346,-1.9289524142950267,0.0
58,-6.685554206627468,-0.9422255000103906,-1.4172351396636598,0.0
59,-6.76188000171911,-1.9122453796976104,-0.134827549171814,0.0
60,-6.626784354359047,-1.6902897926491713,-0.7152949203639173,0.0
61,-0.1503595698415857,2.244167630696581,-1.0509277656662621,0.0
62,-0.17354186073535627,2.4890826113691507,-1.0011375051770839,0.0
63,-0.6666449893598426,2.5552109871473396,-1.0310342179622785,0.0
64,0.42558009048194606,1.813767771883342,-1.4248464438042323,0.0
65,0.13670011485718123,2.1740559547650182,-1.703376680503494,0.0
66,0.13477666432424218,2.118013689268308,-1.8541275777953743,0.0
67,0.1809811586761615,2.1194114543643345,-1.5565199387854707,0.0
68,0.07064870179768794,2.1751494269882508,-0.8673447747472249,0.0
69,0.5719130643080396,1.3976741139138433,-0.441694255053241,0.0
70,-2.103950386577276,2.289911164608878,-0.22737800056414365,0.0
71,-1.6818780215388862,2.1406218869158664,-0.18614345217301403,0.0
72,-1.696324731671817,1.9760070154406906,-0.3467635956169155,0.0
73,-2.2754843628848187,2.7160050812285106,-0.12500516973016973,0.0
74,-1.6759965669640846,2.171810946784125,0.0649670072793081,0.0
75,-3.1561217515009434,2.070307708064503,-1.711468627465057,0.0
76,-1.4473836931159938,1.8021361760696557,-0.09795731587064084,0.0
77,-1.6938235932365437,1.6331248208494191,-0.1840974881108982,0.0
78,-1.5424161251406048,1.9304889467776425,-0.037412525076262505,0.0
79,-1.7365180557562092,2.2373592985425184,-0.016865881509217508,0.0
80,-1.58309064684133,2.1033808821959874,0.01043344447500301,0.0
81,-1.601932095910253,2.2972361723869987,0.015858996871731756,0.0
82,-1.8542710086127252,1.3241749770445412,-0.9656151223261816,1.0
83,-1.939302808396648,1.5394859133517123,-1.3019755653763159,1.0
84,-1.37549571546964,0.6060038290627708,-1.028450906573749,1.0
85,-1.442974863245085,-0.3611414715545383,0.4032600722558219,1.0
86,-1.3693178035778042,0.603736957191865,-0.7372577562683672,1.0
87,-1.6576523120120397,1.2429652558635076,-1.8282845999932273,1.0
88,-1.3696189366197882,0.8378598077960584,-1.4705135612479594,1.0
89,-2.191361893232077,1.6104389934806882,-1.9810143862386982,1.0
90,-1.4542754908628241,0.681690068800907,-2.3777738169081064,1.0
91,-1.6750908180815542,1.1073415394378388,-1.4457755193834225,1.0
92,-4.783081561186281,0.596140940369298,-1.369292002403945,0.0
93,-4.363149213724486,-0.1995668051060347,-1.3210244432016292,0.0
94,-5.129317855514162,0.08504195715479165,-0.33775671509441363,0.0
95,-4.372495128448699,-0.20894143293061962,-2.0690798572485125,0.0
96,-4.520242608550135,0.04512216921920876,-1.301106776547166,0.0
97,-4.533865113762666,-0.0037905979586477165,-1.3359130526892735,0.0
98,-4.643751136301,-0.04910972933541918,-0.754070501063136,0.0
99,-4.36030505634922,-0.37102384110887954,-0.6565406440070317,0.0
100,-4.478797463517672,-1.0492551304532518,-0.6340347570644451,0.0
101,-4.264876811870331,-0.7051931628220437,-1.0398744670215563,0.0
102,-4.553347581170237,-2.4702898409129608,-1.702144085167797,0.0
103,-4.642785966571816,-2.4033202723228575,-2.0708678580553794,0.0
104,-4.490219278937941,-1.940919788882142,-1.652496836708376,0.0
105,-4.242463371518334,-2.4995734967085763,-0.9176054673480925,0.0
106,-4.495796137018212,-2.270773733433101,-1.6211447000353838,0.0
107,-4.4769476446948335,-1.8789010346902473,-1.4526019502056537,0.0
108,-4.228950748072613,-2.220516129803368,-1.7842216255899184,0.0
109,-4.389230111933715,-2.118304924719418,-1.6925702599764563,0.0
110,-4.327671108145247,-2.2515431978704736,-1.2244314995643983,0.0
111,-4.40227141015635,-2.169797722469236,-1.8827168782761474,0.0
112,6.747187376447777,-0.9316746665389715,-2.219279090209035,0.0
113,8.086371032254965,-2.361994506764517,-0.9521772478125694,0.0
114,8.816247713622419,-2.9510166793600523,0.024382751717284094,0.0
115,7.459232441625137,-1.6778424877147702,-1.2516527948013367,0.0
116,7.17486563023631,-1.3039919272553815,-0.3822294498210219,0.0
117,7.334626430908811,-1.783248583333662,-0.39011825167171515,0.0
118,6.94002992068113,-0.9308974421944372,-0.21635334222002447,0.0
119,9.101755106760013,-2.7347223421657776,0.8138157017089934,0.0
120,8.64435821937591,-2.300241754764595,-0.39704134927537055,0.0
121,8.996474481884226,-2.7006311703242925,-0.6880039044560948,0.0
122,-1.648983971301568,0.8609100930541348,-0.23515350697098272,0.0
123,-1.526174163030882,1.2834282691482102,-0.588914405818316,0.0
124,-1.2654070804545625,0.7798390098075453,-0.5011405938045527,0.0
125,-1.4231511725009642,0.5342858454899377,0.058089824803731,0.0
126,-1.8034652515209348,0.033955763324468945,1.1796834412976511,0.0
127,-1.2338365264026527,1.0570265504954182,-0.365953870212721,0.0
128,-1.6810475327702603,1.826347774497417,-1.2824530800206677,0.0
129,-1.730019671536059,1.4494087555806716,-1.0207379456546513,0.0
130,-1.333260909434623,1.3169997179129953,-1.8370489185325332,0.0
131,-1.6211840722205024,1.5390821723207613,-0.802727705365919,0.0
132,-1.9318464425205883,1.4293409320379598,-1.408273164328594,0.0
133,8.623698758081902,-2.161589517582531,-0.493826251808223,1.0
134,9.229433209626388,-2.1348197209644413,0.6255830390443778,1.0
135,9.872306794381105,-2.93104085107279,-0.014411334838001366,1.0
136,8.579452435232017,-1.489495500970965,0.4529639880756832,1.0
137,-4.168277211650194,-1.1208714725746687,1.3372819545357455,0.0
138,-4.734763746780033,-0.7851767584433842,0.7579718450441337,0.0
139,-4.299027094747688,0.736118631629296,-1.4111522275022967,0.0
140,-4.198672254349906,0.737767828284617,-1.2442500306478737,0.0
141,-4.368480290750098,0.7765090478007592,-1.54255809372574,0.0
142,-4.454433897645076,0.5476456368272957,-1.2258218723709622,0.0
143,-4.25831285084077,-1.4766425925335573,0.5676120999794573,0.0
144,-4.648981025123694,-0.4179691365235472,1.286078951540925,0.0
145,-4.218404039492136,0.3719013297467332,-1.4571312061993484,0.0
146,-4.806101516914762,1.2388943057365525,-1.3404192106987431,0.0
147,-4.499717364150265,-0.5835646519997466,-1.6747575443932434,0.0
148,-4.418775099710243,-0.18918900733974137,-1.452957484025064,0.0
149,-4.288691039604445,-0.37748780790137043,-1.9238660878903124,0.0
150,-4.876928321859169,-0.31850634172590875,-1.4760089683501394,0.0
151,-4.257804335908714,-0.4629738957202164,-1.2322789635825908,0.0
152,-4.539795216222694,-0.4421902988629611,-1.4104002689459763,0.0
153,-4.416625429984505,-0.5575941603468206,-1.604693399059315,0.0
154,-4.493781066817444,-0.39586063363016805,-2.084227586697486,0.0
155,-4.506850867319679,-0.28104640620510096,-1.8340054871527585,0.0
156,-4.498781845276677,-0.4781205837629279,-2.1789602957354908,0.0
157,-4.594385905800396,-0.262541569225901,-1.709736446158648,0.0
158,-0.35416523962688023,1.3254707393223024,-0.8695400901565421,0.0
159,-0.6979223585947738,1.0058604851123345,-0.3677399323335672,0.0
160,-0.744078910290011,0.9738561166688713,-0.08754220551262114,0.0
161,-0.6165383634435242,0.9382020703507853,-0.26975156091311014,0.0
162,-0.42740281634204697,1.2057281224788512,-1.2103523696244485,0.0
163,0.1066658406502455,0.6837922534940635,-0.7141243606925012,0.0
164,0.4903646646201695,-0.19879665623451828,-2.074955298467791,0.0
165,0.09305530020327353,0.7856230837015192,-2.632865503623645,0.0
166,-0.08192708362897003,0.9226063428683401,-2.378986456669121,0.0
167,-0.7546740322533543,1.710402283057469,-2.16350395832615,0.0
168,0.6115319362515429,1.5607598148141848,-1.4320316732820655,0.0
169,0.762690717103609,1.620419721609864,-0.49094029729471905,0.0
170,0.6717796969800758,1.6539741901282996,-1.5355841601855804,0.0
171,0.5252849633059625,1.494873201424931,-1.3388307767385237,0.0
172,0.4034956151508583,1.8593616576899916,-1.1504923268979341,0.0
173,0.7918368225006506,1.4922083590837716,-1.4172364018507375,0.0
174,0.7444650509594146,1.6119880947320906,-1.3450417863648003,0.0
175,0.40774132865109136,2.1546901608232307,-0.7111005874594029,0.0
176,0.33734603374095173,1.9766153489244447,-1.0430442384032979,0.0
177,0.9493462156245441,1.2905658461685146,-1.6362745599697637,0.0
178,-0.5128709509125483,1.5864423508807488,-0.24131419831210532,0.0
179,-0.18399858060304244,1.1009900502004921,0.9650256477731647,0.0
180,-0.17144724407645617,0.7958236837128329,0.414127948487802,0.0
181,-0.20767791980798242,0.6529652950004484,0.16251592760275912,0.0
182,-0.49979409798781876,1.7166885055214312,-0.4951202914401823,0.0
183,-1.1349205397404227,2.336292435017823,-0.8896431501789989,0.0
184,-0.06319461601928393,0.5716968500482305,0.17610972662337693,0.0
185,-1.407852372947309,2.0553892514166656,1.1186257469231047,0.0
186,-1.4566719549330074,2.050526515707433,-0.2809710207466064,0.0
187,-0.9165360932384838,1.8406227329717768,-0.9084461841469763,0.0
188,3.821963612953622,1.197265486019616,0.03866142838637667,0.0
189,4.58667729624301,0.5840323993787192,-0.21193353828395994,0.0
190,4.1455690863731265,0.9113051528180792,-0.32226209557789715,0.0
191,4.3003886625656245,0.573615022073665,-0.4611453403612897,0.0
192,3.817090211437749,1.1549013440868146,-0.8377670560842804,0.0
193,3.634947494106686,1.0314430986477605,-1.2856800301640054,0.0
194,3.73223481789742,1.4432390561457362,-1.1378669956153853,0.0
195,3.789903433102751,1.2014897966989144,-1.630357141438518,0.0
196,3.635271121073133,1.378182617091231,-1.2693830004355087,0.0
197,3.610453614320125,1.3600936107636172,-1.9321357518771651,0.0
198,-3.1273044381664556,1.4007822577342648,-0.8572324745063732,0.0
199,-2.9349319084125787,0.5626229341077057,-0.07703170071633285,0.0
200,-2.9851464204565943,0.877025734899951,-0.07324493139008272,0.0
201,-3.1397976772265546,0.9862109930087558,-0.41863213883821787,0.0
202,-3.2561388167810255,0.9030427732026225,0.5267293438853072,0.0
203,-3.186130001758427,0.5998886718133715,0.36108071375988343,0.0
204,-2.9868291257025077,0.600407696073716,0.5828562830491506,0.0
205,-3.1537270895121066,0.5003740097662807,0.10413125509413824,0.0
206,-3.1394574821280203,0.7571845464598875,-0.17874032317646388,0.0
207,1.9613443413316831,-0.5159356549961153,1.4011939688535642,0.0
208,1.1858811820370632,1.2156759285641237,-0.8669486558601849,0.0
209,1.0930905444590333,1.362439786636885,-0.8860748318546889,0.0
210,1.059069046160315,1.3566576144131248,-0.8679071931872309,0.0
211,1.0046170214753156,0.8516500256929926,-0.9802466899548695,0.0
212,1.0852093445981306,1.0135729336525214,-1.022737797142617,0.0
213,0.8734614021832467,0.92624260069855,-1.291668235778786,0.0
214,1.0071155696838168,0.9922315004739174,-0.9755114398194163,0.0
215,0.8962980359823617,1.6152895853188887,-0.5858354717956525,0.0
216,1.1998234073940832,0.9756863805997157,-1.3161148321723088,0.0
217,-6.20510096543838,0.2973596652851756,-0.9748861355084918,0.0
218,-7.424560719972439,0.9950506325552367,-1.8204679648725628,0.0
219,-6.005246979540579,0.007094319049240697,-1.336352537089035,0.0
220,-6.339646545336555,-0.05863663479693666,-1.255548671911564,0.0
221,-6.5862142361108456,0.7568460124717025,-0.6353767377693179,0.0
222,-6.342039140977809,0.5366252613995901,-0.7693813535290893,0.0
223,-6.291372799759003,0.3546401651721892,-1.4216844385949283,0.0
224,-6.264871011822344,0.5606064279535875,-0.7005384039697478,0.0
225,-6.326263728688345,0.6543704759102144,-0.9120408870810063,0.0
226,-3.4943520316425865,1.2359099811297294,-1.68675467507502,0.0
227,-3.822295282586637,1.4489928173581756,-1.011721563209923,0.0
228,-3.5952499129248756,1.135427398360508,-1.762007131303689,0.0
229,-3.406460899586661,0.8605093785717578,-1.1675297766904003,0.0
230,-1.9354374827755687,-2.233652703619547,4.74700033335101,0.0
231,-3.580502539192157,1.1208103914281669,-1.612494041979772,0.0
232,-3.7261932104889826,1.1398804649684355,-1.4679090505538743,0.0
233,-3.8109778238080785,1.3441477690590582,-1.13962874821073,0.0
234,-3.744178247037777,1.0908021168245852,-1.5606379339584366,0.0
235,-3.646943562045179,1.0449185764897984,-1.4032008029521599,0.0
236,-3.5146344323198284,0.7595941057298427,-1.910905628884904,0.0
237,-4.218562019490982,1.3517809844507942,-0.702140205380572,0.0
238,-4.219521099830642,1.3323672438908236,-0.7360367260063128,0.0
239,-4.164330528465969,1.4399189746193188,-0.6363500773950742,0.0
240,-4.110679539128735,0.5841742956708181,-1.8328268290399277,0.0
241,-4.209395521617963,1.3992795550783503,-0.7634456212357548,0.0
242,-4.165400445505312,1.0942177983867782,-1.0751948079680442,0.0
243,-4.280595000531244,2.2154791941492515,0.9492506746834112,0.0
244,-4.226274123994539,1.3329196271589667,-0.6587511201650272,0.0
245,-4.175071845665788,1.4424334983234863,-0.550860543900333,0.0
246,-3.9677893002800246,1.265142406933375,-0.656937744215193,0.0
247,-0.5861073284673504,2.0709841911867013,0.17451074475378425,0.0
248,-0.5814157783885342,1.9744607356769392,-0.33462216099343584,0.0
249,-0.6588724859437849,2.035097814786299,-0.5167754868317763,0.0
250,-0.692492555208062,2.3554278830744524,-0.15970971540516365,0.0
251,-0.6750349477908197,2.0396463638879765,-0.5917298529676327,0.0
252,-0.7050144391864435,2.0586106411968252,-0.6560819631937753,0.0
253,-0.7238256591275484,2.074637235834676,-0.6627061126663203,0.0
254,-0.6748958751861287,1.912627362879512,-0.8778749574484561,0.0
255,-0.7680780707028243,2.128432264762631,-0.7708802633529,0.0
256,-0.6905760850610674,2.119149249510117,-0.7227866412064905,0.0
257,2.0361057276578216,1.08210548367215,-2.581095341607852,0.0
258,1.140701585438895,2.1832051127926735,-2.229458877039513,0.0
259,2.0010999952685005,0.9679134962475584,-3.0689036620414534,0.0
260,1.9960500890540707,1.3441298464863685,-3.908018545380649,0.0
261,2.245277166321411,0.43295785887908583,-2.7620911550795983,0.0
262,0.9782466739532651,2.0659610706027847,-2.2182093454490617,0.0
263,1.0998032562512303,2.1146080990082874,-2.1493151328316213,0.0
264,2.138705905746257,0.4125246374119201,-3.1117042260671566,0.0
265,1.9099333018173708,0.7116135824388866,-2.5634919891937007,0.0
266,1.646553512761773,1.4397825543232041,-3.7789695782544017,0.0
267,-4.346351896657189,-0.8050159333174172,-2.171951734027281,0.0
268,-4.332190112427493,-0.8780256815361001,-2.496759784774822,0.0
