N_Comp,Condition,Anomaly,Mean_Sens,Mean_Spec,Mean_Harm
2,0.11,Nitrite_a,0.06775021445239363,0.9929145473236852,0.11521151870779431
2,0.11,Urobilinogen_a,0.0,1.0,0.0
2,0.12,Protein_a,0.093081354254997,0.9941101764374102,0.1592143826129966
2,0.12,Bilirubin_a,0.0,0.0,
2,0.12,Glucose_a,0.0,1.0,0.0
2,0.12,Ketones_a,0.0,1.0,0.0
2,0.12,Nitrite_a,0.059980474932654106,0.9937032807829901,0.10277434629358602
2,0.12,Urobilinogen_a,0.0,1.0,0.0
2,0.13,Protein_a,0.08326720948124428,0.9947032851517329,0.144103187812592
2,0.13,Bilirubin_a,0.0,0.0,
2,0.13,Glucose_a,0.0,1.0,0.0
2,0.13,Ketones_a,0.0,1.0,0.0
2,0.13,Nitrite_a,0.051324159026338204,0.9943391868749969,0.08791671153056385
2,0.13,Urobilinogen_a,0.0,1.0,0.0
2,0.14,Protein_a,0.07398902634844333,0.9951819405990108,0.12942045361048193
2,0.14,Bilirubin_a,0.0,0.0,
2,0.14,Glucose_a,0.0,1.0,0.0
2,0.14,Ketones_a,0.0,1.0,0.0
2,0.14,Nitrite_a,0.04285229755447672,0.9949395937340243,0.07329042686491491
2,0.14,Urobilinogen_a,0.0,1.0,0.0
2,0.15000000000000002,Protein_a,0.06322772544793687,0.9955604133167211,0.11144354865330315
2,0.15000000000000002,Bilirubin_a,0.0,0.0,
2,0.15000000000000002,Glucose_a,0.0,1.0,0.0
2,0.15000000000000002,Ketones_a,0.0,1.0,0.0
2,0.15000000000000002,Nitrite_a,0.036241392586428896,0.9954136525086047,0.06233802449738544
2,0.15000000000000002,Urobilinogen_a,0.0,1.0,0.0
2,0.16,Protein_a,0.0527057195302711,0.9959178727443174,0.09328589741458237
2,0.16,Bilirubin_a,0.0,0.0,
2,0.16,Glucose_a,0.0,1.0,0.0
2,0.16,Ketones_a,0.0,1.0,0.0
2,0.16,Nitrite_a,0.030758021460200638,0.9960565165919776,0.053343200642229235
2,0.16,Urobilinogen_a,0.0,1.0,0.0
2,0.17,Protein_a,0.0462647573929757,0.9962105601201521,0.08202270395984916
2,0.17,Bilirubin_a,0.0,0.0,
2,0.17,Glucose_a,0.0,1.0,0.0
2,0.17,Ketones_a,0.0,1.0,0.0
2,0.17,Nitrite_a,0.02492503169863945,0.9968040894278942,0.04355356650176748
2,0.17,Urobilinogen_a,0.0,1.0,0.0
2,0.18000000000000002,Protein_a,0.038012009458743536,0.9966047145579701,0.06840290268372456
2,0.18000000000000002,Bilirubin_a,0.0,0.0,
2,0.18000000000000002,Glucose_a,0.0,1.0,0.0
2,0.18000000000000002,Ketones_a,0.0,1.0,0.0
2,0.18000000000000002,Nitrite_a,0.021524001511894975,0.9970974560613912,0.037781932510324794
2,0.18000000000000002,Urobilinogen_a,0.0,1.0,0.0
2,0.19,Protein_a,0.033823322963476114,0.9968894359221501,0.061377274361236626
2,0.19,Bilirubin_a,0.0,0.0,
2,0.19,Glucose_a,0.0,1.0,0.0
2,0.19,Ketones_a,0.0,1.0,0.0
2,0.19,Nitrite_a,0.018953186083936688,0.9974960154913528,0.03317167558813813
2,0.19,Urobilinogen_a,0.0,1.0,0.0
2,0.2,Protein_a,0.03133358879186187,0.9973183332932458,0.057175097937000444
2,0.2,Bilirubin_a,0.0,0.0,
2,0.2,Glucose_a,0.0,1.0,0.0
2,0.2,Ketones_a,0.0,1.0,0.0
2,0.2,Nitrite_a,0.016037490668241273,0.9978738726602991,0.02808615025066603
2,0.2,Urobilinogen_a,0.0,1.0,0.0
2,0.21000000000000002,Protein_a,0.02821137542127812,0.9978032892570954,0.05194313387735723
2,0.21000000000000002,Bilirubin_a,0.0,0.0,
2,0.21000000000000002,Glucose_a,0.0,1.0,0.0
2,0.21000000000000002,Ketones_a,0.0,1.0,0.0
2,0.21000000000000002,Nitrite_a,0.015170487301237904,0.9981183149806485,0.026558794756768242
2,0.21000000000000002,Urobilinogen_a,0.0,1.0,0.0
2,0.22,Protein_a,0.024979932280588188,0.9980168285750166,0.04618266667542008
2,0.22,Bilirubin_a,0.0,0.0,
2,0.22,Glucose_a,0.0,1.0,0.0
2,0.22,Ketones_a,0.0,1.0,0.0
2,0.22,Nitrite_a,0.014008029388779994,0.9983768101974934,0.024642394987642015
2,0.22,Urobilinogen_a,0.0,1.0,0.0
2,0.23,Protein_a,0.020945749845429528,0.9982313763889735,0.039032707649084286
2,0.23,Bilirubin_a,0.0,0.0,
2,0.23,Glucose_a,0.0,1.0,0.0
2,0.23,Ketones_a,0.0,1.0,0.0
2,0.23,Nitrite_a,0.013137659018409624,0.998600534072665,0.023282738208216122
2,0.23,Urobilinogen_a,0.0,1.0,0.0
2,0.24000000000000002,Protein_a,0.018837841961144484,0.9983674458177205,0.035033246309674644
2,0.24000000000000002,Bilirubin_a,0.0,0.0,
2,0.24000000000000002,Glucose_a,0.0,1.0,0.0
2,0.24000000000000002,Ketones_a,0.0,1.0,0.0
2,0.24000000000000002,Nitrite_a,0.011340228935265255,0.9988032034511263,0.02013538637414622
2,0.24000000000000002,Urobilinogen_a,0.0,1.0,0.0
2,0.25,Protein_a,0.016323614064572018,0.9984823558359479,0.03042286276150125
2,0.25,Bilirubin_a,0.0,0.0,
2,0.25,Glucose_a,0.0,1.0,0.0
2,0.25,Ketones_a,0.0,1.0,0.0
2,0.25,Nitrite_a,0.010292798852120887,0.9988870586811288,0.018287264422261314
2,0.25,Urobilinogen_a,0.0,1.0,0.0
2,0.26,Protein_a,0.013463016795044669,0.9985969948703525,0.025197508313293322
2,0.26,Bilirubin_a,0.0,0.0,
2,0.26,Glucose_a,0.0,1.0,0.0
2,0.26,Ketones_a,0.0,1.0,0.0
2,0.26,Nitrite_a,0.009071768066925452,0.9989778293498018,0.016094746607450756
2,0.26,Urobilinogen_a,0.0,1.0,0.0
2,0.27,Protein_a,0.011868442119064319,0.9987400780740926,0.022344551810171486
2,0.27,Bilirubin_a,0.0,0.0,
2,0.27,Glucose_a,0.0,1.0,0.0
2,0.27,Ketones_a,0.0,1.0,0.0
2,0.27,Nitrite_a,0.007084438295092048,0.9991175842241674,0.012565638020933405
2,0.27,Urobilinogen_a,0.0,1.0,0.0
2,0.28,Protein_a,0.00958850553891007,0.9989756868668078,0.018040484089386584
2,0.28,Bilirubin_a,0.0,0.0,
2,0.28,Glucose_a,0.0,1.0,0.0
2,0.28,Ketones_a,0.0,1.0,0.0
2,0.28,Nitrite_a,0.006171003241221158,0.9992297091292166,0.010907000502300002
2,0.28,Urobilinogen_a,0.0,1.0,0.0
2,0.29000000000000004,Protein_a,0.008512299512232346,0.9991472874987637,0.016036920736990833
2,0.29000000000000004,Bilirubin_a,0.0,0.0,
2,0.29000000000000004,Glucose_a,0.0,1.0,0.0
2,0.29000000000000004,Ketones_a,0.0,1.0,0.0
2,0.29000000000000004,Nitrite_a,0.005056689342403628,0.999292493285195,0.00886139628410017
2,0.29000000000000004,Urobilinogen_a,0.0,1.0,0.0
2,0.3,Protein_a,0.007989664914126048,0.9992686782912129,0.015045808444100419
2,0.3,Bilirubin_a,0.0,0.0,
2,0.3,Glucose_a,0.0,1.0,0.0
2,0.3,Ketones_a,0.0,1.0,0.0
2,0.3,Nitrite_a,0.004074074074074075,0.9993134459663213,0.007060717456017456
2,0.3,Urobilinogen_a,0.0,1.0,0.0
2,0.31,Protein_a,0.007587671558644321,0.9993689015359857,0.014281483626642888
2,0.31,Bilirubin_a,0.0,0.0,
2,0.31,Glucose_a,0.0,1.0,0.0
2,0.31,Ketones_a,0.0,1.0,0.0
2,0.31,Nitrite_a,0.0037037037037037034,0.9993344645683959,0.0065172306717370425
2,0.31,Urobilinogen_a,0.0,1.0,0.0
2,0.32,Protein_a,0.007338994309967072,0.9994403587899034,0.013805993837678075
2,0.32,Bilirubin_a,0.0,0.0,
2,0.32,Glucose_a,0.0,1.0,0.0
2,0.32,Ketones_a,0.0,1.0,0.0
2,0.32,Nitrite_a,0.002962962962962963,0.9993973833425451,0.005158245797127753
2,0.32,Urobilinogen_a,0.0,1.0,0.0
2,0.33,Protein_a,0.007063730358232533,0.9994976329666286,0.013324036081496817
2,0.33,Bilirubin_a,0.0,0.0,
2,0.33,Glucose_a,0.0,1.0,0.0
2,0.33,Ketones_a,0.0,1.0,0.0
2,0.33,Nitrite_a,0.0018518518518518517,0.9994464009004497,0.0033886183900784872
2,0.33,Urobilinogen_a,0.0,1.0,0.0
2,0.34,Protein_a,0.006492793973342658,0.9995694672621176,0.012271273460483506
2,0.34,Bilirubin_a,0.0,0.0,
2,0.34,Glucose_a,0.0,1.0,0.0
2,0.34,Ketones_a,0.0,1.0,0.0
2,0.34,Nitrite_a,0.0018518518518518517,0.9994953474864574,0.0033886183900784872
2,0.34,Urobilinogen_a,0.0,1.0,0.0
3,0.01,Protein_a,0.8309779498792395,0.572770431379294,0.6758362889972315
3,0.01,Bilirubin_a,0.0,0.0,
3,0.01,Glucose_a,0.5321046821704636,0.750484298230903,0.5689272445020747
3,0.01,Ketones_a,0.5729366726322308,0.6910803341813647,0.6097566339211535
3,0.01,Nitrite_a,1.0,0.7634531607665315,0.8652960557660003
3,0.01,Urobilinogen_a,0.8324849206349204,0.7372421333735217,0.7712104576619092
3,0.02,Protein_a,0.6490310395183957,0.8667306957855696,0.7294011371583418
3,0.02,Bilirubin_a,0.0,0.0,
3,0.02,Glucose_a,0.02938524944485363,0.997439101525107,0.051639653492698064
3,0.02,Ketones_a,0.15350167701017076,0.985943295726089,0.23874992947667714
3,0.02,Nitrite_a,0.853296087764474,0.932469759158188,0.872129183165461
3,0.02,Urobilinogen_a,0.13286666666666663,0.9878838153133258,0.1986477852237934
3,0.03,Protein_a,0.47008724001198504,0.938171648704265,0.603998794311481
3,0.03,Bilirubin_a,0.0,0.0,
3,0.03,Glucose_a,0.002364857660731421,0.9999650428415774,0.004315924331402871
3,0.03,Ketones_a,0.03149109935888132,0.9965840152761742,0.05245414207145745
3,0.03,Nitrite_a,0.5784000599601075,0.9586603119520045,0.6785610418186825
3,0.03,Urobilinogen_a,0.020103968253968256,0.997960715556824,0.036290067727356476
3,0.04,Protein_a,0.38085533574113994,0.9600718673036451,0.5267364788047544
3,0.04,Bilirubin_a,0.0,0.0,
3,0.04,Glucose_a,0.0,1.0,0.0
3,0.04,Ketones_a,0.0024639118457300277,0.9991252654694027,0.004501997109609735
3,0.04,Nitrite_a,0.34920371214901585,0.9699619046395775,0.47017176512267705
3,0.04,Urobilinogen_a,0.004285714285714286,0.9994359000763137,0.007824425184830737
3,0.05,Protein_a,0.3353441374680678,0.9719387147668711,0.48340648832204997
3,0.05,Bilirubin_a,0.0,0.0,
3,0.05,Glucose_a,0.0,1.0,0.0
3,0.05,Ketones_a,0.0,0.9998258064463093,0.0
3,0.05,Nitrite_a,0.22665944803956875,0.9776854610851331,0.3360135513165514
3,0.05,Urobilinogen_a,0.0,0.9998821628835887,0.0
3,0.060000000000000005,Protein_a,0.29700666682826404,0.9788416026750582,0.44033067656719715
3,0.060000000000000005,Bilirubin_a,0.0,0.0,
3,0.060000000000000005,Glucose_a,0.0,1.0,0.0
3,0.060000000000000005,Ketones_a,0.0,0.9999164764465747,0.0
3,0.060000000000000005,Nitrite_a,0.15665763522220255,0.9830560512550173,0.24460370363232312
3,0.060000000000000005,Urobilinogen_a,0.0,0.9999930555555556,0.0
3,0.06999999999999999,Protein_a,0.2698409160913957,0.9832638180307449,0.40705122742258987
3,0.06999999999999999,Bilirubin_a,0.0,0.0,
3,0.06999999999999999,Glucose_a,0.0,1.0,0.0
3,0.06999999999999999,Ketones_a,0.0,0.999993057965984,0.0
3,0.06999999999999999,Nitrite_a,0.13218118341190996,0.9859349134486852,0.21204336931571105
3,0.06999999999999999,Urobilinogen_a,0.0,1.0,0.0
3,0.08,Protein_a,0.2379386504951964,0.9861727936381511,0.36448800399097914
3,0.08,Bilirubin_a,0.0,0.0,
3,0.08,Glucose_a,0.0,1.0,0.0
3,0.08,Ketones_a,0.0,1.0,0.0
3,0.08,Nitrite_a,0.10695770209433282,0.9882583846464624,0.17593308212110478
3,0.08,Urobilinogen_a,0.0,1.0,0.0
3,0.09,Protein_a,0.21349655087637473,0.9883167465226318,0.3304433805802369
3,0.09,Bilirubin_a,0.0,0.0,
3,0.09,Glucose_a,0.0,1.0,0.0
3,0.09,Ketones_a,0.0,1.0,0.0
3,0.09,Nitrite_a,0.09100782590479507,0.9902751442185519,0.15215839277305032
3,0.09,Urobilinogen_a,0.0,1.0,0.0
3,0.09999999999999999,Protein_a,0.19333667828614487,0.9898028413641494,0.30325736859431474
3,0.09999999999999999,Bilirubin_a,0.0,0.0,
3,0.09999999999999999,Glucose_a,0.0,1.0,0.0
3,0.09999999999999999,Ketones_a,0.0,1.0,0.0
3,0.09999999999999999,Nitrite_a,0.07889471255013546,0.9918374413765588,0.13252168360265998
3,0.09999999999999999,Urobilinogen_a,0.0,1.0,0.0
3,0.11,Protein_a,0.17154163700904806,0.9909167001477733,0.27442978262549206
3,0.11,Bilirubin_a,0.0,0.0,
3,0.11,Glucose_a,0.0,1.0,0.0
3,0.11,Ketones_a,0.0,1.0,0.0
3,0.11,Nitrite_a,0.07019092117639333,0.992808324661082,0.11923594681576985
3,0.11,Urobilinogen_a,0.0,1.0,0.0
3,0.12,Protein_a,0.1503116174796355,0.9916438752664426,0.24382605314423525
3,0.12,Bilirubin_a,0.0,0.0,
3,0.12,Glucose_a,0.0,1.0,0.0
3,0.12,Ketones_a,0.0,1.0,0.0
3,0.12,Nitrite_a,0.0576366134090105,0.9936743863440369,0.09866437410020244
3,0.12,Urobilinogen_a,0.0,1.0,0.0
3,0.13,Protein_a,0.13324805871341489,0.9921503789339842,0.21764866472600378
3,0.13,Bilirubin_a,0.0,0.0,
3,0.13,Glucose_a,0.0,1.0,0.0
3,0.13,Ketones_a,0.0,1.0,0.0
3,0.13,Nitrite_a,0.04380523747170237,0.9943243066966897,0.07403902460887091
3,0.13,Urobilinogen_a,0.0,1.0,0.0
3,0.14,Protein_a,0.11540900246410436,0.9926341578160305,0.18996369026934898
3,0.14,Bilirubin_a,0.0,0.0,
3,0.14,Glucose_a,0.0,1.0,0.0
3,0.14,Ketones_a,0.0,1.0,0.0
3,0.14,Nitrite_a,0.035580386925423244,0.9949804415289866,0.06006778124420777
3,0.14,Urobilinogen_a,0.0,1.0,0.0
3,0.15000000000000002,Protein_a,0.10297557487268688,0.993296564515491,0.17095335906728507
3,0.15000000000000002,Bilirubin_a,0.0,0.0,
3,0.15000000000000002,Glucose_a,0.0,1.0,0.0
3,0.15000000000000002,Ketones_a,0.0,1.0,0.0
3,0.15000000000000002,Nitrite_a,0.0315087865681086,0.9955040325821546,0.053468113641753974
3,0.15000000000000002,Urobilinogen_a,0.0,1.0,0.0
3,0.16,Protein_a,0.09143863459659032,0.9939890653481048,0.1531306365853371
3,0.16,Bilirubin_a,0.0,0.0,
3,0.16,Glucose_a,0.0,1.0,0.0
3,0.16,Ketones_a,0.0,1.0,0.0
3,0.16,Nitrite_a,0.02793457506532567,0.9959934065523035,0.04787105021052214
3,0.16,Urobilinogen_a,0.0,1.0,0.0
3,0.17,Protein_a,0.0820168575020139,0.9944106629850217,0.13844349163724107
3,0.17,Bilirubin_a,0.0,0.0,
3,0.17,Glucose_a,0.0,1.0,0.0
3,0.17,Ketones_a,0.0,1.0,0.0
3,0.17,Nitrite_a,0.024179811310561915,0.9967268240186111,0.041788981835074505
3,0.17,Urobilinogen_a,0.0,1.0,0.0
3,0.18000000000000002,Protein_a,0.07351990259880593,0.9948265677515569,0.12493007632255487
3,0.18000000000000002,Bilirubin_a,0.0,0.0,
3,0.18000000000000002,Glucose_a,0.0,1.0,0.0
3,0.18000000000000002,Ketones_a,0.0,1.0,0.0
3,0.18000000000000002,Nitrite_a,0.01935269398344459,0.9972651138142159,0.033513525531216844
3,0.18000000000000002,Urobilinogen_a,0.0,1.0,0.0
3,0.19,Protein_a,0.06406480788867003,0.9952411595551652,0.10969455075481478
3,0.19,Bilirubin_a,0.0,0.0,
3,0.19,Glucose_a,0.0,1.0,0.0
3,0.19,Ketones_a,0.0,1.0,0.0
3,0.19,Nitrite_a,0.018725913356663963,0.9975519874029544,0.03259908301875866
3,0.19,Urobilinogen_a,0.0,1.0,0.0
3,0.2,Protein_a,0.05802040950617018,0.9957624230106407,0.09993734515508114
3,0.2,Bilirubin_a,0.0,0.0,
3,0.2,Glucose_a,0.0,1.0,0.0
3,0.2,Ketones_a,0.0,1.0,0.0
3,0.2,Nitrite_a,0.01628045705527546,0.9979785806326551,0.02844108916377506
3,0.2,Urobilinogen_a,0.0,1.0,0.0
3,0.21000000000000002,Protein_a,0.05231758669000315,0.9960771715578248,0.09049328749740662
3,0.21000000000000002,Bilirubin_a,0.0,0.0,
3,0.21000000000000002,Glucose_a,0.0,1.0,0.0
3,0.21000000000000002,Ketones_a,0.0,1.0,0.0
3,0.21000000000000002,Nitrite_a,0.014273209729020866,0.9982926594329775,0.025217620316061676
3,0.21000000000000002,Urobilinogen_a,0.0,1.0,0.0
3,0.22,Protein_a,0.04560727790437906,0.9964402027718203,0.07933009474244768
3,0.22,Bilirubin_a,0.0,0.0,
3,0.22,Glucose_a,0.0,1.0,0.0
3,0.22,Ketones_a,0.0,1.0,0.0
3,0.22,Nitrite_a,0.011143017282242464,0.9985864810558737,0.019568896442616987
3,0.22,Urobilinogen_a,0.0,1.0,0.0
3,0.23,Protein_a,0.0392173446724115,0.9966036911380266,0.06835119678343447
3,0.23,Bilirubin_a,0.0,0.0,
3,0.23,Glucose_a,0.0,1.0,0.0
3,0.23,Ketones_a,0.0,1.0,0.0
3,0.23,Nitrite_a,0.010164767413556758,0.9987890167445205,0.017843526533539038
3,0.23,Urobilinogen_a,0.0,1.0,0.0
3,0.24000000000000002,Protein_a,0.034020639049734444,0.9968242309772031,0.05943020914356975
3,0.24000000000000002,Bilirubin_a,0.0,0.0,
3,0.24000000000000002,Glucose_a,0.0,1.0,0.0
3,0.24000000000000002,Ketones_a,0.0,1.0,0.0
3,0.24000000000000002,Nitrite_a,0.008216742252456537,0.9988658454776363,0.014346478157819764
3,0.24000000000000002,Urobilinogen_a,0.0,1.0,0.0
3,0.25,Protein_a,0.030267897693998434,0.9969886381621031,0.05329385676871234
3,0.25,Bilirubin_a,0.0,0.0,
3,0.25,Glucose_a,0.0,1.0,0.0
3,0.25,Ketones_a,0.0,1.0,0.0
3,0.25,Nitrite_a,0.006447467876039305,0.9990337146016184,0.011293084615219518
3,0.25,Urobilinogen_a,0.0,1.0,0.0
3,0.26,Protein_a,0.0269246902466636,0.9971676244752313,0.04789564086618266
3,0.26,Bilirubin_a,0.0,0.0,
3,0.26,Glucose_a,0.0,1.0,0.0
3,0.26,Ketones_a,0.0,1.0,0.0
3,0.26,Nitrite_a,0.0054459561602418745,0.9991248133456628,0.009502655522691411
3,0.26,Urobilinogen_a,0.0,1.0,0.0
3,0.27,Protein_a,0.02428755968528139,0.9973675360486435,0.04376234629553697
3,0.27,Bilirubin_a,0.0,0.0,
3,0.27,Glucose_a,0.0,1.0,0.0
3,0.27,Ketones_a,0.0,1.0,0.0
3,0.27,Nitrite_a,0.004667422524565382,0.9991808022286278,0.008126009264971874
3,0.27,Urobilinogen_a,0.0,1.0,0.0
3,0.28,Protein_a,0.021244913833700446,0.9974674729787033,0.03877684631624158
3,0.28,Bilirubin_a,0.0,0.0,
3,0.28,Glucose_a,0.0,1.0,0.0
3,0.28,Ketones_a,0.0,1.0,0.0
3,0.28,Nitrite_a,0.0038888888888888883,0.9992436039754432,0.00661213997462333
3,0.28,Urobilinogen_a,0.0,1.0,0.0
3,0.29000000000000004,Protein_a,0.01844394935900744,0.9975957924281836,0.03383058374987011
3,0.29000000000000004,Bilirubin_a,0.0,0.0,
3,0.29000000000000004,Glucose_a,0.0,1.0,0.0
3,0.29000000000000004,Ketones_a,0.0,1.0,0.0
3,0.29000000000000004,Nitrite_a,0.0035185185185185185,0.9992645539865609,0.005980159532201307
3,0.29000000000000004,Urobilinogen_a,0.0,1.0,0.0
3,0.3,Protein_a,0.015616813005793682,0.9977530397539012,0.02892222020348911
3,0.3,Bilirubin_a,0.0,0.0,
3,0.3,Glucose_a,0.0,1.0,0.0
3,0.3,Ketones_a,0.0,1.0,0.0
3,0.3,Nitrite_a,0.003148148148148148,0.9993834943950217,0.005436879005790556
3,0.3,Urobilinogen_a,0.0,1.0,0.0
3,0.31,Protein_a,0.01360403217844854,0.9979535851472521,0.025252954478761133
3,0.31,Bilirubin_a,0.0,0.0,
3,0.31,Glucose_a,0.0,1.0,0.0
3,0.31,Ketones_a,0.0,1.0,0.0
3,0.31,Nitrite_a,0.002777777777777778,0.9994184946708013,0.004875539130360221
3,0.31,Urobilinogen_a,0.0,1.0,0.0
3,0.32,Protein_a,0.012001615111721469,0.9981037338837472,0.022447617954203157
3,0.32,Bilirubin_a,0.0,0.0,
3,0.32,Glucose_a,0.0,1.0,0.0
3,0.32,Ketones_a,0.0,1.0,0.0
3,0.32,Nitrite_a,0.0018518518518518517,0.9994393860357039,0.0033886183900784872
3,0.32,Urobilinogen_a,0.0,1.0,0.0
3,0.33,Protein_a,0.010329891347998594,0.9982897340051191,0.019419792084807385
3,0.33,Bilirubin_a,0.0,0.0,
3,0.33,Glucose_a,0.0,1.0,0.0
3,0.33,Ketones_a,0.0,1.0,0.0
3,0.33,Nitrite_a,0.0018518518518518517,0.9994812834605398,0.0033886183900784872
3,0.33,Urobilinogen_a,0.0,1.0,0.0
3,0.34,Protein_a,0.008767878122712243,0.9983541488718104,0.016516421362016417
3,0.34,Bilirubin_a,0.0,0.0,
3,0.34,Glucose_a,0.0,1.0,0.0
3,0.34,Ketones_a,0.0,1.0,0.0
3,0.34,Nitrite_a,0.0018518518518518517,0.999509275063059,0.0033886183900784872
3,0.34,Urobilinogen_a,0.0,1.0,0.0
4,0.01,Protein_a,0.8226263406533266,0.5994120696266291,0.6922091452446483
4,0.01,Bilirubin_a,0.0,0.0,
4,0.01,Glucose_a,0.6747148451982287,0.6828007362988694,0.6503019592581509
4,0.01,Ketones_a,0.5751726822352545,0.7042580857318508,0.6196901702303375
4,0.01,Nitrite_a,1.0,0.7603449559804787,0.8633961042625379
4,0.01,Urobilinogen_a,0.8239158730158728,0.7461399819218806,0.7780465709248204
4,0.02,Protein_a,0.6834603353157794,0.8503396051990475,0.7491445793815252
4,0.02,Bilirubin_a,0.0,0.0,
4,0.02,Glucose_a,0.12232867499365618,0.9934254181363356,0.20708499879236203
4,0.02,Ketones_a,0.19718879770999664,0.9806709225059064,0.30205613253620295
4,0.02,Nitrite_a,0.8756972624454223,0.9326058304067876,0.8872068240881482
4,0.02,Urobilinogen_a,0.21257460317460317,0.9798649967368283,0.29172543632414
4,0.03,Protein_a,0.5335752797625813,0.9286747669235871,0.6575648162980999
4,0.03,Bilirubin_a,0.0,0.0,
4,0.03,Glucose_a,0.018161720312999743,0.9997555316543751,0.03334626090334441
4,0.03,Ketones_a,0.05094947553260738,0.9956435107409836,0.08647259965778777
4,0.03,Nitrite_a,0.5905218480760052,0.957756590417049,0.6913680028117384
4,0.03,Urobilinogen_a,0.04386111111111111,0.9958951651930471,0.07647994640201668
4,0.04,Protein_a,0.43778805806915844,0.955442623822277,0.5821593635017303
4,0.04,Bilirubin_a,0.0,0.0,
4,0.04,Glucose_a,0.0011585616501737016,0.9999930191972076,0.0022902080768568388
