N_Comp,Condition,Anomaly,Mean_Sens,Mean_Spec,Mean_Harm
3,0.05,pH_a,0.0,0.9999445022545959,0.0
3,0.060000000000000005,Density_a,0.9248682233360808,0.23975828384546177,0.37840543668083854
3,0.060000000000000005,pH_a,0.0,1.0,0.0
3,0.06999999999999999,Density_a,0.9089158050743669,0.2762927797784707,0.4212295383420967
3,0.06999999999999999,pH_a,0.0,1.0,0.0
3,0.08,Density_a,0.8929792786668271,0.3098286478234538,0.4573488799662627
3,0.08,pH_a,0.0,1.0,0.0
3,0.09,Density_a,0.8776676707275467,0.33968727154688844,0.486819567668927
3,0.09,pH_a,0.0,1.0,0.0
3,0.09999999999999999,Density_a,0.8634404924973138,0.3696912907101754,0.5145582010032107
3,0.09999999999999999,pH_a,0.0,1.0,0.0
3,0.11,Density_a,0.8485717739832888,0.3985588413305318,0.5390304032032468
3,0.11,pH_a,0.0,1.0,0.0
3,0.12,Density_a,0.8358027792038908,0.4266367735444059,0.5614760364900132
3,0.12,pH_a,0.0,1.0,0.0
3,0.13,Density_a,0.8222444456188641,0.4527583404441615,0.5805756035887242
3,0.13,pH_a,0.0,1.0,0.0
3,0.14,Density_a,0.8096454215345221,0.4776088112288498,0.597332008815329
3,0.14,pH_a,0.0,1.0,0.0
3,0.15000000000000002,Density_a,0.7970892798419462,0.5004830770253627,0.611426949658128
3,0.15000000000000002,pH_a,0.0,1.0,0.0
3,0.16,Density_a,0.7846375440942768,0.5230304882999092,0.6242025087927247
3,0.16,pH_a,0.0,1.0,0.0
3,0.17,Density_a,0.7740009719823252,0.5440651915261285,0.6355004897425698
3,0.17,pH_a,0.0,1.0,0.0
3,0.18000000000000002,Density_a,0.7620727428212594,0.564082837446853,0.644907695998536
3,0.18000000000000002,pH_a,0.0,1.0,0.0
3,0.19,Density_a,0.7500576839646758,0.5832167167540591,0.6529476943252374
3,0.19,pH_a,0.0,1.0,0.0
3,0.2,Density_a,0.7389523671710818,0.600459404539249,0.6593840209618009
3,0.2,pH_a,0.0,1.0,0.0
3,0.21000000000000002,Density_a,0.7295074285957412,0.6162661486269543,0.6650569455638142
3,0.21000000000000002,pH_a,0.0,1.0,0.0
3,0.22,Density_a,0.7203028705684802,0.6325807842109529,0.670678997147739
3,0.22,pH_a,0.0,1.0,0.0
3,0.23,Density_a,0.7099374468993485,0.6477805802475871,0.6747425850674431
3,0.23,pH_a,0.0,1.0,0.0
3,0.24000000000000002,Density_a,0.7003903543770116,0.6625665680826544,0.6783985957863026
3,0.24000000000000002,pH_a,0.0,1.0,0.0
3,0.25,Density_a,0.6907104276861701,0.6762147458746243,0.6810076516358005
3,0.25,pH_a,0.0,1.0,0.0
3,0.26,Density_a,0.6813068521817534,0.688879998270314,0.6827930966522784
3,0.26,pH_a,0.0,1.0,0.0
3,0.27,Density_a,0.6722079360268577,0.7014332551094202,0.6843664081868391
3,0.27,pH_a,0.0,1.0,0.0
3,0.28,Density_a,0.6630241002780706,0.7127522581799558,0.6849604422358708
3,0.28,pH_a,0.0,1.0,0.0
3,0.29000000000000004,Density_a,0.6541251891025233,0.7236880177915,0.6852052830659319
3,0.29000000000000004,pH_a,0.0,1.0,0.0
3,0.3,Density_a,0.6466133863945864,0.7350762955317672,0.6862123540004533
3,0.3,pH_a,0.0,1.0,0.0
3,0.31,Density_a,0.6383234845934141,0.7450344649993069,0.6858338762188042
3,0.31,pH_a,0.0,1.0,0.0
3,0.32,Density_a,0.6308097298760067,0.7547688863591911,0.6856196918623878
3,0.32,pH_a,0.0,1.0,0.0
3,0.33,Density_a,0.6233761188375715,0.7644736287243313,0.6852396100788729
3,0.33,pH_a,0.0,1.0,0.0
3,0.34,Density_a,0.6159229384258786,0.7734666476602172,0.6843732076122869
3,0.34,pH_a,0.0,1.0,0.0
4,0.01,Density_a,0.9968378214484618,0.015269000193795427,0.029872062065088856
4,0.01,pH_a,0.7114683930972646,0.7715489904602504,0.7298455338398381
4,0.02,Density_a,0.9885899109437735,0.05088140271425521,0.09611611133860867
4,0.02,pH_a,0.17113797897047564,0.9891646890301992,0.26317804536716305
4,0.03,Density_a,0.9781179152721674,0.09203773041545457,0.16710294424985034
4,0.03,pH_a,0.08130324725851036,0.9990361019734365,0.13879857865893525
4,0.04,Density_a,0.9658675217138618,0.13932506109564438,0.2415938647216878
4,0.04,pH_a,0.05555309054534556,0.9996048808043884,0.09697055691986636
4,0.05,Density_a,0.9521778435309082,0.18861153406760722,0.3122289920058717
4,0.05,pH_a,0.038013792331819125,0.9999098834021215,0.06680334726757803
4,0.060000000000000005,Density_a,0.9367320662695565,0.23897813704938295,0.3777753884588788
4,0.060000000000000005,pH_a,0.030459679777706573,0.9999861255636491,0.05346586934170418
4,0.06999999999999999,Density_a,0.9220813840235605,0.28610218552899097,0.43357554643339813
4,0.06999999999999999,pH_a,0.006449553712260387,1.0,0.011752656315807153
4,0.08,Density_a,0.9058553840878261,0.32855901806550863,0.4791346022563232
4,0.08,pH_a,0.002898550724637681,1.0,0.005063291139240506
4,0.09,Density_a,0.8903260715225088,0.367620051251497,0.517097839963067
4,0.09,pH_a,0.002028985507246377,1.0,0.00368421052631579
4,0.09999999999999999,Density_a,0.8744295970262905,0.403020775183463,0.5483021824856198
4,0.09999999999999999,pH_a,0.0,1.0,0.0
4,0.11,Density_a,0.859546344693471,0.4358298156894903,0.5747246421680285
4,0.11,pH_a,0.0,1.0,0.0
4,0.12,Density_a,0.8450577789224722,0.4665824719707261,0.5975266195358274
4,0.12,pH_a,0.0,1.0,0.0
4,0.13,Density_a,0.831431697489259,0.49438378872375716,0.6163837225311446
4,0.13,pH_a,0.0,1.0,0.0
4,0.14,Density_a,0.8189822231266963,0.5211665458749901,0.6333863318833869
4,0.14,pH_a,0.0,1.0,0.0
4,0.15000000000000002,Density_a,0.8058055038542862,0.5458442569881194,0.6472863694310357
4,0.15000000000000002,pH_a,0.0,1.0,0.0
4,0.16,Density_a,0.7940218916988784,0.5701965973092574,0.6603937733301117
4,0.16,pH_a,0.0,1.0,0.0
4,0.17,Density_a,0.7816018563107826,0.5918889797599067,0.6705176960887459
4,0.17,pH_a,0.0,1.0,0.0
4,0.18000000000000002,Density_a,0.7699568871929046,0.6127066489575307,0.679449696950571
4,0.18000000000000002,pH_a,0.0,1.0,0.0
4,0.19,Density_a,0.758829267080211,0.6329145989734346,0.6873661788042349
4,0.19,pH_a,0.0,1.0,0.0
4,0.2,Density_a,0.7474717923173634,0.6514763434672678,0.6935467199738216
4,0.2,pH_a,0.0,1.0,0.0
4,0.21000000000000002,Density_a,0.7367678259309272,0.6690589378013992,0.6987993147257829
4,0.21000000000000002,pH_a,0.0,1.0,0.0
4,0.22,Density_a,0.7260221947709314,0.6852311291468264,0.7027705640423108
4,0.22,pH_a,0.0,1.0,0.0
4,0.23,Density_a,0.7161570649641749,0.7006674333074612,0.7062342989937873
4,0.23,pH_a,0.0,1.0,0.0
4,0.24000000000000002,Density_a,0.7065556006322139,0.7147144576614758,0.7087019559057479
4,0.24000000000000002,pH_a,0.0,1.0,0.0
4,0.25,Density_a,0.6969142766260616,0.7276013754540499,0.7101339904155113
4,0.25,pH_a,0.0,1.0,0.0
4,0.26,Density_a,0.6872524323073164,0.7399608803299833,0.7109282317280865
4,0.26,pH_a,0.0,1.0,0.0
4,0.27,Density_a,0.6791136498969739,0.7508260732078534,0.7115428130070613
4,0.27,pH_a,0.0,1.0,0.0
4,0.28,Density_a,0.6708677400732381,0.7614973095525862,0.711761296597253
4,0.28,pH_a,0.0,1.0,0.0
4,0.29000000000000004,Density_a,0.6633401824759004,0.7709913714373801,0.711665001047066
4,0.29000000000000004,pH_a,0.0,1.0,0.0
4,0.3,Density_a,0.6556942287824679,0.7796606635778494,0.710916143294518
4,0.3,pH_a,0.0,1.0,0.0
4,0.31,Density_a,0.6485335179703036,0.7884900269280021,0.7103346685273908
4,0.31,pH_a,0.0,1.0,0.0
4,0.32,Density_a,0.6410668182543579,0.7963441420904579,0.7090435283679645
4,0.32,pH_a,0.0,1.0,0.0
4,0.33,Density_a,0.6334914571339259,0.8036458382998135,0.7072773575283614
4,0.33,pH_a,0.0,1.0,0.0
4,0.34,Density_a,0.6258327792600132,0.8113300769893041,0.7054437642526648
4,0.34,pH_a,0.0,1.0,0.0
5,0.01,Density_a,0.9962080613129213,0.019428515379328683,0.03785941306402202
5,0.01,pH_a,0.8240824614515767,0.7558480479791426,0.7815787329059567
5,0.02,Density_a,0.9885941656009117,0.05457286173325881,0.10276737063973243
5,0.02,pH_a,0.22500222043754978,0.9824089691385588,0.3382961526473063
5,0.03,Density_a,0.9775668676882248,0.09713465788502237,0.17547191401921125
5,0.03,pH_a,0.0957745728552134,0.9971663722010434,0.16132993654639116
5,0.04,Density_a,0.9649517386185649,0.14471079856751876,0.24991222610027086
5,0.04,pH_a,0.06190114112612115,0.9992167908068423,0.1078312479463876
5,0.05,Density_a,0.9518076331882432,0.19606471269570364,0.3229979545394376
5,0.05,pH_a,0.04776563467372838,0.9996534170038615,0.08371026591679698
5,0.060000000000000005,Density_a,0.937292414776442,0.2467398952931742,0.38798711138929387
5,0.060000000000000005,pH_a,0.03427445450914797,0.9998543372830342,0.06050484619139536
5,0.06999999999999999,Density_a,0.9225808684276251,0.2933706991251285,0.44241773441031057
5,0.06999999999999999,pH_a,0.025227442308584022,0.9999514248997043,0.04450947498339977
5,0.08,Density_a,0.9090439159722886,0.3338228546823316,0.4854979579549308
5,0.08,pH_a,0.014916990071598578,0.9999861255636489,0.026492941007415807
5,0.09,Density_a,0.8943741962574654,0.37139795010846394,0.5219647185991942
5,0.09,pH_a,0.00912917050402525,0.9999930627818244,0.01638386242484336
5,0.09999999999999999,Density_a,0.880156814712433,0.40570314230398763,0.5523023677418645
5,0.09999999999999999,pH_a,0.004166715827974751,0.9999930627818244,0.007672463768115942
5,0.11,Density_a,0.8669402302293352,0.4368840440074748,0.5776588388997975
5,0.11,pH_a,0.0006015377657168702,0.9999930627818244,0.0011852502194907813
5,0.12,Density_a,0.8534798535200498,0.4664111758314274,0.5996192200672972
5,0.12,pH_a,0.0,1.0,0.0
5,0.13,Density_a,0.840765262066331,0.4946247157004629,0.6191770195488752
5,0.13,pH_a,0.0,1.0,0.0
5,0.14,Density_a,0.8281115229844924,0.5202818996035457,0.635452745409522
5,0.14,pH_a,0.0,1.0,0.0
5,0.15000000000000002,Density_a,0.8159551904431779,0.5447972080221254,0.6499013008459887
5,0.15000000000000002,pH_a,0.0,1.0,0.0
5,0.16,Density_a,0.8036002704168758,0.5681159847703502,0.6623721793105709
5,0.16,pH_a,0.0,1.0,0.0
5,0.17,Density_a,0.7915805914761573,0.5901577469511018,0.6731088860803689
5,0.17,pH_a,0.0,1.0,0.0
5,0.18000000000000002,Density_a,0.7800551828344022,0.6106386270114492,0.6821241243929027
5,0.18000000000000002,pH_a,0.0,1.0,0.0
5,0.19,Density_a,0.7681917082670173,0.6305483547290253,0.6899073419652926
5,0.19,pH_a,0.0,1.0,0.0
5,0.2,Density_a,0.7569912203146366,0.6492475261464863,0.6964779549454212
5,0.2,pH_a,0.0,1.0,0.0
5,0.21000000000000002,Density_a,0.7465870846008745,0.667431860118496,0.7024673600318238
5,0.21000000000000002,pH_a,0.0,1.0,0.0
5,0.22,Density_a,0.7370121452319864,0.6841490887239522,0.7074106500820705
5,0.22,pH_a,0.0,1.0,0.0
5,0.23,Density_a,0.7269889043764625,0.6997454904953656,0.710985692731121
5,0.23,pH_a,0.0,1.0,0.0
5,0.24000000000000002,Density_a,0.7175230032807736,0.714258741042917,0.7138405095552197
5,0.24000000000000002,pH_a,0.0,1.0,0.0
5,0.25,Density_a,0.7082865581901235,0.727941702467444,0.7160850760415349
5,0.25,pH_a,0.0,1.0,0.0
5,0.26,Density_a,0.6987860983178635,0.7411728511669342,0.7175837555088233
5,0.26,pH_a,0.0,1.0,0.0
5,0.27,Density_a,0.6898336648042909,0.7530359719645969,0.7183566306537356
5,0.27,pH_a,0.0,1.0,0.0
5,0.28,Density_a,0.6813394421465285,0.7644183325810046,0.7189160438358968
5,0.28,pH_a,0.0,1.0,0.0
5,0.29000000000000004,Density_a,0.6722665707233455,0.7748303615878608,0.7184426423630481
5,0.29000000000000004,pH_a,0.0,1.0,0.0
5,0.3,Density_a,0.6634197512793647,0.7839239617681188,0.7172334358515436
5,0.3,pH_a,0.0,1.0,0.0
5,0.31,Density_a,0.6553839344468659,0.7932840041221263,0.7164473975678436
5,0.31,pH_a,0.0,1.0,0.0
5,0.32,Density_a,0.6472349628577773,0.8017483345754912,0.7149908987730204
5,0.32,pH_a,0.0,1.0,0.0
5,0.33,Density_a,0.6389112945437477,0.8096285812274949,0.7129840588229547
5,0.33,pH_a,0.0,1.0,0.0
5,0.34,Density_a,0.6317399855131446,0.817110460422404,0.7114123566196991
5,0.34,pH_a,0.0,1.0,0.0
6,0.01,Density_a,0.9971463053003223,0.01710713468144849,0.033415654246133075
6,0.01,pH_a,0.8065255024049517,0.7542441611999453,0.7730290705257725
6,0.02,Density_a,0.9882901867571221,0.05570210745828105,0.10457279461955668
6,0.02,pH_a,0.3105889502321027,0.9773614791498234,0.4477951488863939
6,0.03,Density_a,0.9774773596528905,0.10497353084576161,0.1881102274395637
6,0.03,pH_a,0.15734049564917535,0.9942781616746695,0.2507319907100121
6,0.04,Density_a,0.9649706213883746,0.1567568985652205,0.2677102448065247
6,0.04,pH_a,0.10683059765225959,0.9983372004291604,0.17818612732187344
6,0.05,Density_a,0.9511846225354779,0.20979461789273868,0.3416576419538097
6,0.05,pH_a,0.07332449057096042,0.9994663012312485,0.12682439560319483
6,0.060000000000000005,Density_a,0.936621791526213,0.25751050785111085,0.40153134143254254
6,0.060000000000000005,pH_a,0.05966739592335277,0.9997297215291172,0.10462063909142344
6,0.06999999999999999,Density_a,0.9245244027213654,0.3017702912934621,0.45221164688390464
6,0.06999999999999999,pH_a,0.04048469546406757,0.9998682957232183,0.07183612410243681
6,0.08,Density_a,0.9119787689645197,0.3426123598599926,0.49501587593778845
6,0.08,pH_a,0.027901391060298736,0.9999376441443178,0.04974934849504221
6,0.09,Density_a,0.8989868433053736,0.38123247279076905,0.5321501787705571
6,0.09,pH_a,0.020145693071905203,0.9999792194863008,0.03571343917263405
6,0.09999999999999999,Density_a,0.8860723065596073,0.4161637961539869,0.5629701872820155
6,0.09999999999999999,pH_a,0.01225975834864213,0.9999792194863008,0.022156530873242816
6,0.11,Density_a,0.8722881262426766,0.44796033379780964,0.5883736700454122
6,0.11,pH_a,0.005695089112167759,0.9999861567044763,0.010428412468671155
6,0.12,Density_a,0.8605486861532837,0.4773204410028968,0.6104899786242584
6,0.12,pH_a,0.00380764163372859,0.9999861567044763,0.006802421574023115
6,0.13,Density_a,0.8479786873600292,0.5051665621586552,0.6296103843763892
6,0.13,pH_a,0.0029380764163372862,0.9999930627818244,0.005423340961098398
6,0.14,Density_a,0.8360930822703093,0.5302261159154639,0.6454589533846047
6,0.14,pH_a,0.0005928853754940712,0.9999930627818244,0.0011684434968017058
6,0.15000000000000002,Density_a,0.8243475179536705,0.5546692216818854,0.6598444670708662
6,0.15000000000000002,pH_a,0.0,0.9999930627818244,0.0
6,0.16,Density_a,0.8121238248541616,0.5794457775316093,0.6732108631133132
6,0.16,pH_a,0.0,0.9999930627818244,0.0
6,0.17,Density_a,0.801275651234092,0.6013079247612317,0.6841114647885586
6,0.17,pH_a,0.0,0.9999930627818244,0.0
6,0.18000000000000002,Density_a,0.789728474745003,0.6229160343568773,0.6937846377182626
6,0.18000000000000002,pH_a,0.0,0.9999930627818244,0.0
6,0.19,Density_a,0.7790806447966453,0.6414193509169814,0.7010499070828103
6,0.19,pH_a,0.0,1.0,0.0
6,0.2,Density_a,0.7671971326099425,0.6580820436731669,0.7059913100510719
6,0.2,pH_a,0.0,1.0,0.0
6,0.21000000000000002,Density_a,0.756777923240441,0.6742321336437375,0.7107339523424762
6,0.21000000000000002,pH_a,0.0,1.0,0.0
6,0.22,Density_a,0.7462131011598581,0.6895683541189352,0.7144659205352657
6,0.22,pH_a,0.0,1.0,0.0
6,0.23,Density_a,0.7360095238137176,0.7040851966233468,0.7174914004589806
6,0.23,pH_a,0.0,1.0,0.0
6,0.24000000000000002,Density_a,0.7263376383900432,0.7186320575892685,0.7203726452423619
6,0.24000000000000002,pH_a,0.0,1.0,0.0
6,0.25,Density_a,0.7161544916921205,0.7311991670285368,0.7215617497439907
6,0.25,pH_a,0.0,1.0,0.0
6,0.26,Density_a,0.7065836155546803,0.7431762823862441,0.7225081656327597
6,0.26,pH_a,0.0,1.0,0.0
6,0.27,Density_a,0.6971014380503706,0.7547854816394447,0.7229934152237609
6,0.27,pH_a,0.0,1.0,0.0
6,0.28,Density_a,0.6877664617921418,0.7662040276583356,0.7231677010577547
6,0.28,pH_a,0.0,1.0,0.0
6,0.29000000000000004,Density_a,0.6786605725427658,0.7764922051247761,0.7226686877937922
6,0.29000000000000004,pH_a,0.0,1.0,0.0
6,0.3,Density_a,0.6694905768542317,0.7863842392710958,0.7216689689843624
6,0.3,pH_a,0.0,1.0,0.0
6,0.31,Density_a,0.6615099760463644,0.7957590804175699,0.7209256820070331
6,0.31,pH_a,0.0,1.0,0.0
6,0.32,Density_a,0.6541534122087407,0.8037566331466706,0.7197666808646805
6,0.32,pH_a,0.0,1.0,0.0
6,0.33,Density_a,0.6463144777265978,0.8118109502353561,0.7181931990145309
6,0.33,pH_a,0.0,1.0,0.0
6,0.34,Density_a,0.6386359897152973,0.8196646823154186,0.7165013623976401
6,0.34,pH_a,0.0,1.0,0.0
7,0.01,Density_a,0.9984456644314439,0.01468224915873708,0.028723658411524345
7,0.01,pH_a,0.8198179168607532,0.7392056868784518,0.7705799624334173
7,0.02,Density_a,0.9912787243427925,0.052935394448975756,0.0995460707414789
7,0.02,pH_a,0.3964467913675575,0.9742406159034037,0.5396095438690266
7,0.03,Density_a,0.979953077931974,0.10575356439725038,0.18922876659877827
7,0.03,pH_a,0.22372759097672443,0.9933476795696666,0.3420478677395349
7,0.04,Density_a,0.965673208563081,0.16194669056712005,0.27500633658649265
7,0.04,pH_a,0.1491889996841141,0.9977611336933323,0.23949625231376806
7,0.05,Density_a,0.950333589770145,0.21435531870855284,0.34727594636855036
7,0.05,pH_a,0.11071221463172083,0.9993624600606408,0.18312062677805188
7,0.060000000000000005,Density_a,0.9360834700675466,0.2632816758952135,0.4080637476199258
7,0.060000000000000005,pH_a,0.08267830376374562,0.999764494026171,0.14035307486341164
7,0.06999999999999999,Density_a,0.9224265182243588,0.3088786823651949,0.4595445979543145
7,0.06999999999999999,pH_a,0.06597534288244283,0.9998614785243883,0.11340080582990023
7,0.08,Density_a,0.9099989646949657,0.35105141152848396,0.5033190587190803
7,0.08,pH_a,0.0521241876123682,0.9999307595745901,0.09090658178885729
7,0.09,Density_a,0.8977714448893732,0.3903768967440782,0.540774427595054
7,0.09,pH_a,0.042581411852940815,0.9999653809999406,0.07578821997305342
7,0.09999999999999999,Density_a,0.885523826705174,0.4250092049577177,0.5708470842471047
7,0.09999999999999999,pH_a,0.026306039752765385,0.9999792194863008,0.047484013325485554
7,0.11,Density_a,0.8732578802338324,0.4564926865809248,0.5961099027571632
7,0.11,pH_a,0.01497622961074868,0.9999861567044763,0.02717290069540888
7,0.12,Density_a,0.8613374829597307,0.48726136704142836,0.6190780234558085
7,0.12,pH_a,0.007919877989569087,0.9999930627818244,0.014326576163395097
7,0.13,Density_a,0.8495091437975959,0.5150209201678012,0.6379972830902712
7,0.13,pH_a,0.006796187277602245,0.9999930627818244,0.012306180972519358
7,0.14,Density_a,0.8390003527513683,0.5417280853214362,0.6551562922157598
7,0.14,pH_a,0.006331070998532478,0.9999930627818244,0.011527459976480874
7,0.15000000000000002,Density_a,0.8278210804044712,0.5659005356229475,0.6692086031313731
7,0.15000000000000002,pH_a,0.005330366276897524,0.9999930627818244,0.009731825219539294
7,0.16,Density_a,0.8166427851531849,0.5881359309822645,0.6809177986063168
7,0.16,pH_a,0.002608695652173913,0.9999930627818244,0.004615384615384616
7,0.17,Density_a,0.8054691191982337,0.6087840425806033,0.690743909533854
7,0.17,pH_a,0.002028985507246377,0.9999930627818244,0.00368421052631579
7,0.18000000000000002,Density_a,0.7946442551275976,0.6292194797653721,0.6997433651556588
7,0.18000000000000002,pH_a,0.0014492753623188406,1.0,0.0027027027027027024
7,0.19,Density_a,0.7835535361916341,0.646958257725805,0.7062926480958983
7,0.19,pH_a,0.0,1.0,0.0
7,0.2,Density_a,0.7725460360506627,0.6637698187852875,0.7116449095562588
7,0.2,pH_a,0.0,1.0,0.0
7,0.21000000000000002,Density_a,0.7624301188859142,0.6792929613167125,0.7161758328123023
7,0.21000000000000002,pH_a,0.0,1.0,0.0
7,0.22,Density_a,0.7519259621718298,0.694538560714796,0.7198967729520602
7,0.22,pH_a,0.0,1.0,0.0
7,0.23,Density_a,0.7413550360554368,0.7085690891314178,0.7224866697304378
7,0.23,pH_a,0.0,1.0,0.0
7,0.24000000000000002,Density_a,0.7308711359773116,0.7222879349590653,0.7245729237510561
7,0.24000000000000002,pH_a,0.0,1.0,0.0
7,0.25,Density_a,0.7208609004327777,0.7353418733483675,0.7261218964378564
7,0.25,pH_a,0.0,1.0,0.0
7,0.26,Density_a,0.7113226675437353,0.7471935341266784,0.7270482430578256
7,0.26,pH_a,0.0,1.0,0.0
7,0.27,Density_a,0.7014644189015021,0.7591692128236065,0.7274770677802604
7,0.27,pH_a,0.0,1.0,0.0
7,0.28,Density_a,0.6916847470091397,0.7694399526487655,0.7268520241429052
7,0.28,pH_a,0.0,1.0,0.0
7,0.29000000000000004,Density_a,0.6825815479510341,0.7793155251352055,0.726154579425658
7,0.29000000000000004,pH_a,0.0,1.0,0.0
7,0.3,Density_a,0.6736713830143125,0.7884693607500155,0.7250402446530841
7,0.3,pH_a,0.0,1.0,0.0
7,0.31,Density_a,0.6644453875086679,0.7979143933263834,0.7236061865337189
7,0.31,pH_a,0.0,1.0,0.0
7,0.32,Density_a,0.6564951399894623,0.8061587316476775,0.7221932737122643
7,0.32,pH_a,0.0,1.0,0.0
7,0.33,Density_a,0.6484631782830909,0.8145975196978144,0.7206760580706271
7,0.33,pH_a,0.0,1.0,0.0
7,0.34,Density_a,0.6404798470490103,0.8217894356052149,0.7185318795408705
7,0.34,pH_a,0.0,1.0,0.0
8,0.01,Density_a,0.9989430944882456,0.014949229251099134,0.02921694375646045
8,0.01,pH_a,0.8687418360953985,0.7267491927381492,0.7866959478852693
8,0.02,Density_a,0.9910625077326553,0.05388276988088621,0.10111138381890022
