n_comp,condition,sens,spec,Anomaly,sens_variance,spec_variance
26.0,0.19,0.0,1.0,Glucose_a,0.0,0.0
26.0,0.19,0.0,0.9975757575757576,Ketones_a,0.0,2.9384756657483772e-05
26.0,0.19,0.0,0.9980676328502416,Nitrite_a,0.0,1.8670214007328225e-05
26.0,0.19,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.2,0.06829268292682927,0.9945347779849882,Protein_a,0.023319452706722192,4.444732672188953e-05
26.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
26.0,0.2,0.0,0.9975520195838432,Ketones_a,0.0,2.9963040589433186e-05
26.0,0.2,0.0,0.9954266078577052,Nitrite_a,0.0,2.496006589262134e-05
26.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.21,0.029411764705882356,0.9940581198947058,Protein_a,0.0025951557093425604,2.102267706546897e-05
26.0,0.21,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.21,0.0,0.9983068371999289,Glucose_a,0.0,7.032108979302146e-06
26.0,0.21,0.0,0.9897135897135896,Ketones_a,0.0,0.00012359008948005558
26.0,0.21,0.0,0.994951923076923,Nitrite_a,0.0,0.00012741540310650849
26.0,0.21,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.22000000000000006,0.0198780487804878,0.9975369458128078,Protein_a,0.0010610499702558,3.0333179645223328e-05
26.0,0.22000000000000006,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.22000000000000006,0.0,0.9997584541062802,Glucose_a,0.0,2.917220938645035e-07
26.0,0.22000000000000006,0.0,0.9975932611311672,Ketones_a,0.0,2.8961959913751397e-05
26.0,0.22000000000000006,0.0,0.9934447971574444,Nitrite_a,0.0,4.7913402352941966e-05
26.0,0.22000000000000006,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.23000000000000004,0.035,0.9897054134932509,Protein_a,0.006124999999999999,7.855668267928701e-05
26.0,0.23000000000000004,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.23000000000000004,0.0,1.0,Glucose_a,0.0,0.0
26.0,0.23000000000000004,0.0,0.9899940366151828,Ketones_a,0.0,0.0002695153546241527
26.0,0.23000000000000004,0.0,0.9954309524914168,Nitrite_a,0.0,7.973357844359474e-05
26.0,0.23000000000000004,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.24,0.031276901004304164,0.9895855112892968,Protein_a,0.0011294562266240436,0.00011179056867767495
26.0,0.24,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.24,0.0,1.0,Glucose_a,0.0,0.0
26.0,0.24,0.0,0.9975757575757576,Ketones_a,0.0,2.9384756657483772e-05
26.0,0.24,0.0,1.0,Nitrite_a,0.0,0.0
26.0,0.24,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.25,0.005882352941176471,0.986118329101936,Protein_a,0.00017301038062283736,1.8317794531769088e-06
26.0,0.25,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.25,0.0,0.9992691839220462,Glucose_a,0.0,2.6704606989782227e-06
26.0,0.25,0.0,0.9928894428967268,Ketones_a,0.0,0.00011012640635842226
26.0,0.25,0.0,0.9987951807228916,Nitrite_a,0.0,7.2579474524603575e-06
26.0,0.25,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.26,0.059426873939069064,0.987920172390003,Protein_a,0.002656575510146612,0.0001450157548045768
26.0,0.26,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.26,0.0,1.0,Glucose_a,0.0,0.0
26.0,0.26,0.0,1.0,Ketones_a,0.0,0.0
26.0,0.26,0.0,1.0,Nitrite_a,0.0,0.0
26.0,0.26,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.27,0.03197831978319783,0.9952770163994202,Protein_a,0.002403037580511307,4.200451988551065e-05
26.0,0.27,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.27,0.0,0.9995115987834696,Glucose_a,0.0,4.4725563938960573e-07
26.0,0.27,0.0,0.9975579975579976,Ketones_a,0.0,2.9816879633729243e-05
26.0,0.27,0.0,0.9978240417279892,Nitrite_a,0.0,1.7839521620181486e-05
26.0,0.27,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.28,0.0,0.996795899863686,Protein_a,0.0,2.698979241394615e-05
26.0,0.28,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.28,0.0,0.9995169082125605,Glucose_a,0.0,4.3758314079675523e-07
26.0,0.28,0.0,1.0,Ketones_a,0.0,0.0
26.0,0.28,0.0,0.9990300088261254,Nitrite_a,0.0,2.497883054228905e-06
26.0,0.28,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.29,0.01111111111111111,0.9926010750451748,Protein_a,0.0006172839506172838,6.369178061042822e-05
26.0,0.29,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.29,0.0,0.9997601918465228,Glucose_a,0.0,2.875397523707617e-07
26.0,0.29,0.0,1.0,Ketones_a,0.0,0.0
26.0,0.29,0.0,1.0,Nitrite_a,0.0,0.0
26.0,0.29,0.0,1.0,Urobilinogen_a,0.0,0.0
26.0,0.3,0.0,1.0,Protein_a,0.0,0.0
26.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
26.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
26.0,0.3,0.0,0.999511002444988,Ketones_a,0.0,1.1955930440396263e-06
26.0,0.3,0.0,1.0,Nitrite_a,0.0,0.0
26.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.01,0.896897233201581,0.5766816406965322,Protein_a,0.010586673358433966,0.00945629756114799
27.0,0.01,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.01,0.2813465481886534,0.5950272292916303,Glucose_a,0.03373223752539865,0.0035711338133378938
27.0,0.01,0.1912866147571376,0.655535380708103,Ketones_a,0.0223383030816454,0.00808523619444952
27.0,0.01,0.8788888888888888,0.6766724505928458,Nitrite_a,0.04556172839506172,0.0013943683508644026
27.0,0.01,0.92,0.6623523798284366,Urobilinogen_a,0.032000000000000015,0.0007965972541996234
27.0,0.02,0.5351282051282051,0.7807821431481438,Protein_a,0.09629158448389218,0.000744708816741965
27.0,0.02,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.02,0.11523809523809525,0.9070565266550712,Glucose_a,0.04133956916099773,0.0009452211200846356
27.0,0.02,0.18884408602150532,0.9417783011962008,Ketones_a,0.021897853075500056,0.0004208344188519393
27.0,0.02,0.8200000000000001,0.9051985981752122,Nitrite_a,0.047,0.0001849004321849998
27.0,0.02,0.43,0.9052991899663864,Urobilinogen_a,0.06325,0.0004221128618758033
27.0,0.03,0.5755667144906743,0.860380410726953,Protein_a,0.056210685680998095,0.002067788457822755
27.0,0.03,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.03,0.060869565217391314,0.9583585004413244,Glucose_a,0.018525519848771262,0.00040813033511119637
27.0,0.03,0.0,0.9807580322858116,Ketones_a,0.0,7.360953184609203e-05
27.0,0.03,0.5255555555555556,0.944162928774584,Nitrite_a,0.05409876543209877,0.001439016429577056
27.0,0.03,0.0,0.9564145698749188,Urobilinogen_a,0.0,0.00030456226688040425
27.0,0.04,0.3832332707942464,0.8912470956274021,Protein_a,0.10142750472172064,0.0004554089260062918
27.0,0.04,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.04,0.0,0.9856820036070338,Glucose_a,0.0,0.00015170259578378966
27.0,0.04,0.0,0.9839018970909352,Ketones_a,0.0,8.800094837733115e-05
27.0,0.04,0.2388888888888889,0.9573519613822092,Nitrite_a,0.05117283950617284,0.00018630446999904843
27.0,0.04,0.17,0.9917982609344216,Urobilinogen_a,0.054500000000000014,0.00018764171215585715
27.0,0.05,0.4513445903689806,0.9407043341483328,Protein_a,0.023165895463706402,0.0019534370013159644
27.0,0.05,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.05,0.0,0.9927462473147056,Glucose_a,0.0,5.054925005332933e-05
27.0,0.05,0.0,0.9851454350686776,Ketones_a,0.0,0.00013601380432528754
27.0,0.05,0.11,0.9664362361009216,Nitrite_a,0.02175,0.00018661713359393418
27.0,0.05,0.0,0.999274442720226,Urobilinogen_a,0.0,4.387603881030528e-07
27.0,0.06,0.6295809881175735,0.9429446223963368,Protein_a,0.06417216279248952,0.0014708922089753484
27.0,0.06,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.06,0.0,0.9924656003996992,Glucose_a,0.0,4.095958362683669e-05
27.0,0.06,0.06451612903225806,0.9883004069991981,Ketones_a,0.020811654526534856,0.000259578401648182
27.0,0.06,0.10888888888888887,0.957156332201468,Nitrite_a,0.035811728395061734,0.0002261615155695453
27.0,0.06,0.0,0.997345020104718,Urobilinogen_a,0.0,2.8012678236132715e-05
27.0,0.07,0.4570855614973263,0.953479481521067,Protein_a,0.0808994216305871,0.00024596264046904923
27.0,0.07,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.07,0.0,0.9944368462450546,Glucose_a,0.0,0.0001386013010897221
27.0,0.07,0.0,0.9917174054952228,Ketones_a,0.0,0.0001286278900456204
27.0,0.07,0.0,0.978767735744722,Nitrite_a,0.0,3.909063244934573e-05
27.0,0.07,0.0,0.9990326467113496,Urobilinogen_a,0.0,1.754577497711897e-06
27.0,0.08,0.4791304347826086,0.9635925712420328,Protein_a,0.0354820815128428,0.0004865001359935028
27.0,0.08,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.08,0.0,0.9963732488373688,Glucose_a,0.0,1.3213138037355174e-05
27.0,0.08,0.0,0.9862394201087102,Ketones_a,0.0,0.00016794627671746598
27.0,0.08,0.0,0.9651675072944828,Nitrite_a,0.0,0.00027537190640712075
27.0,0.08,0.0,0.997109592215014,Urobilinogen_a,0.0,1.5678568966820335e-05
27.0,0.09,0.23262727610553696,0.9663264907177944,Protein_a,0.014371852940027047,0.0007612221242548402
27.0,0.09,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.09,0.0,0.9966001679482344,Glucose_a,0.0,2.5399601096165618e-05
27.0,0.09,0.0,0.9899940366151828,Ketones_a,0.0,0.0002695153546241527
27.0,0.09,0.0,0.9939629481997606,Nitrite_a,0.0,3.08392694017709e-05
27.0,0.09,0.0,0.9973462002412546,Urobilinogen_a,0.0,2.793779765759037e-05
27.0,0.1,0.4083927454659162,0.9673721953588614,Protein_a,0.009207287055191232,0.00038085951437410087
27.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.1,0.0,0.9990401833267121,Glucose_a,0.0,1.727365986593671e-06
27.0,0.1,0.0,0.9941211433644328,Ketones_a,0.0,3.796606748298151e-05
27.0,0.1,0.0,0.9913574335571932,Nitrite_a,0.0,6.683894329247145e-05
27.0,0.1,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.11,0.22597902097902095,0.9730040985457488,Protein_a,0.003720975217478714,0.00016136498455467983
27.0,0.11,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.11,0.0,0.9997587454764776,Glucose_a,0.0,2.9101872559987244e-07
27.0,0.11,0.0,0.9866511632657112,Ketones_a,0.0,0.0001561949053282461
27.0,0.11,0.01111111111111111,0.9867529122871318,Nitrite_a,0.0006172839506172838,4.961861310865179e-05
27.0,0.11,0.0,0.9997593261131168,Urobilinogen_a,0.0,2.8961959913750325e-07
27.0,0.12,0.18792270531400965,0.9677833605614058,Protein_a,0.02657924484818782,0.0005589326375840907
27.0,0.12,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.12,0.0,0.9973612019730952,Glucose_a,0.0,2.1069025228139176e-05
27.0,0.12,0.0,0.9914468118298604,Ketones_a,0.0,0.0001782810142783401
27.0,0.12,0.0,0.9907748540104092,Nitrite_a,0.0,3.8839702299039865e-05
27.0,0.12,0.0,0.9995180722891568,Urobilinogen_a,0.0,1.1612715923936358e-06
27.0,0.13,0.19777777777777775,0.9848523922217391,Protein_a,0.02933024691358025,4.8309917755359665e-05
27.0,0.13,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.13,0.0,1.0,Glucose_a,0.0,0.0
27.0,0.13,0.0,0.9897205618471556,Ketones_a,0.0,0.0001847692568302022
27.0,0.13,0.0,0.9898351037043108,Nitrite_a,0.0,0.0001945625059929089
27.0,0.13,0.0,0.9992814371257484,Urobilinogen_a,0.0,2.5816630212628405e-06
27.0,0.14,0.1785630965005302,0.9900651349187909,Protein_a,0.015858812323657382,6.311161457615991e-05
27.0,0.14,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.14,0.0,0.9992738991132508,Glucose_a,0.0,4.393545808057625e-07
27.0,0.14,0.0,0.9924449587561568,Ketones_a,0.0,0.00012961613576454366
27.0,0.14,0.0,0.9804086275033214,Nitrite_a,0.0,7.546740537926283e-05
27.0,0.14,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.15,0.11118004006127018,0.9849131606043514,Protein_a,0.005382095028404395,0.0001131714621328408
27.0,0.15,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.15,0.0,1.0,Glucose_a,0.0,0.0
27.0,0.15,0.0,0.9926727752031642,Ketones_a,0.0,0.00010493968022587348
27.0,0.15,0.0,0.995689654596796,Nitrite_a,0.0,2.170764964692136e-05
27.0,0.15,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.16,0.17251461511270633,0.9891113017506028,Protein_a,0.02707970356549244,0.00010079177405643058
27.0,0.16,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.16,0.0,0.9997575757575758,Glucose_a,0.0,2.9384756657484305e-07
27.0,0.16,0.0,0.9875622586100448,Ketones_a,0.0,0.0001379940810386041
27.0,0.16,0.0,0.9944645006016848,Nitrite_a,0.0,0.0001532087679437441
27.0,0.16,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.17,0.1605555555555556,0.9930861017325188,Protein_a,0.0070848765432098785,4.613084879269825e-05
27.0,0.17,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.17,0.0,1.0,Glucose_a,0.0,0.0
27.0,0.17,0.0,0.9953488372093025,Ketones_a,0.0,0.00010816657652785328
27.0,0.17,0.0,0.9925459706106976,Nitrite_a,0.0,7.6858663223415e-05
27.0,0.17,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.18,0.08102564102564103,0.9842087551562508,Protein_a,0.012312952005259696,0.000143165823737632
27.0,0.18,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.18,0.0,0.9995198079231692,Glucose_a,0.0,1.1529221532551124e-06
27.0,0.18,0.0,1.0,Ketones_a,0.0,0.0
27.0,0.18,0.0,0.9973623836664022,Nitrite_a,0.0,2.179902357562131e-05
27.0,0.18,0.0,0.9997593261131168,Urobilinogen_a,0.0,2.8961959913750325e-07
27.0,0.19,0.03224941724941725,0.9932983337476379,Protein_a,0.0011888580533685428,0.00010853289919979868
27.0,0.19,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.19,0.0,0.9992741784914114,Glucose_a,0.0,1.1754398008194565e-06
27.0,0.19,0.0,0.997783251231527,Ketones_a,0.0,2.4569875512630802e-05
27.0,0.19,0.0,0.9932226128391384,Nitrite_a,0.0,0.00012975684676269118
27.0,0.19,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.2,0.05676470588235294,0.9985142372798071,Protein_a,0.0069935121107266435,4.1352457671138865e-06
27.0,0.2,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.2,0.0,1.0,Glucose_a,0.0,0.0
27.0,0.2,0.0,0.9997572815533982,Ketones_a,0.0,2.9456122160432486e-07
27.0,0.2,0.0,0.9920544860169884,Nitrite_a,0.0,0.00010550124127080868
27.0,0.2,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.21,0.03555555555555556,0.9995061728395062,Protein_a,0.006320987654320988,1.2193263222069476e-06
27.0,0.21,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.21,0.0,0.999756394640682,Glucose_a,0.0,2.9671785544204275e-07
27.0,0.21,0.0,1.0,Ketones_a,0.0,0.0
27.0,0.21,0.0,0.9963709623232632,Nitrite_a,0.0,2.0521331679583293e-05
27.0,0.21,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.22000000000000006,0.021684981684981685,0.9908301594415514,Protein_a,0.0008859906881884905,4.280210534225197e-05
27.0,0.22000000000000006,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.22000000000000006,0.0,0.9997575757575758,Glucose_a,0.0,2.9384756657484305e-07
27.0,0.22000000000000006,0.0,0.996121212121212,Ketones_a,0.0,3.114784205693291e-05
27.0,0.22000000000000006,0.0,1.0,Nitrite_a,0.0,0.0
27.0,0.22000000000000006,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.23000000000000004,0.0990950226244344,0.9794491855360956,Protein_a,0.01855613111934645,0.00034063102678638185
27.0,0.23000000000000004,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.23000000000000004,0.0,0.9997599039615844,Glucose_a,0.0,2.882305383137781e-07
27.0,0.23000000000000004,0.0,0.9897406044105309,Ketones_a,0.0,0.00026434126289531757
27.0,0.23000000000000004,0.0,0.990125411392864,Nitrite_a,0.0,0.00019176959161905908
27.0,0.23000000000000004,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.24,0.06271062271062271,0.9942900243983158,Protein_a,0.012337103677763014,7.681685482529927e-05
27.0,0.24,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.24,0.0,0.9990387494209012,Glucose_a,0.0,1.0093286164290254e-06
27.0,0.24,0.0,0.9975728155339804,Ketones_a,0.0,2.9456122160429803e-05
27.0,0.24,0.0,0.9987893462469734,Nitrite_a,0.0,7.328412548587259e-06
27.0,0.24,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.25,0.06228418640183346,0.9925834136490891,Protein_a,0.0029737575146733452,0.00012204637377588514
27.0,0.25,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.25,0.0,0.9997590361445784,Glucose_a,0.0,2.903178980984357e-07
27.0,0.25,0.0,1.0,Ketones_a,0.0,0.0
27.0,0.25,0.0,0.9903416585898216,Nitrite_a,0.0,0.00024141057756901918
27.0,0.25,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.26,0.005882352941176471,0.9950662412356824,Protein_a,0.00017301038062283736,2.8131965438347887e-05
27.0,0.26,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.26,0.0,0.9997578692493946,Glucose_a,0.0,2.931365019435011e-07
27.0,0.26,0.0,0.9975609756097562,Ketones_a,0.0,2.9744199881023247e-05
27.0,0.26,0.0,0.9997560975609756,Nitrite_a,0.0,2.974419988102325e-07
27.0,0.26,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.27,0.05176470588235295,0.986424304868625,Protein_a,0.007515570934256056,0.0003880414124633397
27.0,0.27,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.27,0.0,1.0,Glucose_a,0.0,0.0
27.0,0.27,0.0,0.9953827460510328,Ketones_a,0.0,0.00010659517014626568
27.0,0.27,0.0,1.0,Nitrite_a,0.0,0.0
27.0,0.27,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.28,0.06176470588235295,0.9935673615622702,Protein_a,0.011721453287197231,5.475226677918474e-05
27.0,0.28,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.28,0.0,0.9997557997557998,Glucose_a,0.0,2.981687963372924e-07
27.0,0.28,0.0,1.0,Ketones_a,0.0,0.0
27.0,0.28,0.0,0.9963753335526556,Nitrite_a,0.0,2.9137318587321064e-05
27.0,0.28,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.29,0.0,0.9935814564570288,Protein_a,0.0,8.024528743498444e-05
27.0,0.29,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.29,0.0,0.9997575757575758,Glucose_a,0.0,2.9384756657484305e-07
27.0,0.29,0.0,0.9973140951189732,Ketones_a,0.0,2.862529575326969e-05
27.0,0.29,0.0,0.9956416464891042,Nitrite_a,0.0,9.497622662969242e-05
27.0,0.29,0.0,1.0,Urobilinogen_a,0.0,0.0
27.0,0.3,0.047662141779788836,0.9923044497469944,Protein_a,0.004106977516612865,0.00011945268545169166
27.0,0.3,0.0,0.0,Bilirubin_a,0.0,0.0
27.0,0.3,0.0,1.0,Glucose_a,0.0,0.0
27.0,0.3,0.0,0.9997552019583844,Ketones_a,0.0,2.996304058943047e-07
27.0,0.3,0.0,0.9959073534289868,Nitrite_a,0.0,2.4445700863895105e-05
27.0,0.3,0.0,1.0,Urobilinogen_a,0.0,0.0
28.0,0.01,0.7648780487804877,0.5904561262807178,Protein_a,0.08396668649613326,0.002101995523176449
28.0,0.01,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.01,0.4222510822510823,0.6283084387293935,Glucose_a,0.1107851801877776,0.0012880631914995552
28.0,0.01,0.3974474053295933,0.6079770313654269,Ketones_a,0.02043352761478375,0.0036526959055344908
28.0,0.01,1.0,0.6656813161063394,Nitrite_a,0.0,0.003227478404152639
28.0,0.01,1.0,0.6881092577820711,Urobilinogen_a,0.0,0.00037096801482044235
28.0,0.02,0.7400771315405461,0.8074070371636213,Protein_a,0.003610250878169853,0.002868788113320684
28.0,0.02,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.02,0.14112554112554113,0.9102260991584784,Glucose_a,0.03155488090553025,0.0012788654802799455
28.0,0.02,0.05144927536231884,0.9303767436385724,Ketones_a,0.005988762864944339,0.0006940794650234531
28.0,0.02,0.8099999999999999,0.8553358332368841,Nitrite_a,0.06799999999999999,0.0013115939049340515
28.0,0.02,0.36,0.8958116223689305,Urobilinogen_a,0.015500000000000003,0.0005528691165798703
28.0,0.03,0.7394871794871795,0.8610048828707235,Protein_a,0.050608686719263635,0.0022368547439969755
28.0,0.03,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.03,0.0,0.974343053120832,Glucose_a,0.0,0.00030364873795917473
28.0,0.03,0.050509583917718565,0.9702009699453952,Ketones_a,0.0034059267098417788,0.00015902059312774148
28.0,0.03,0.5,0.9464446016674036,Nitrite_a,0.11875,0.00026382146330687796
28.0,0.03,0.03,0.9692662617653938,Urobilinogen_a,0.0045,0.00023647822758707728
28.0,0.04,0.5681746031746031,0.8835094068592781,Protein_a,0.030500787351977823,0.0037195770513778967
28.0,0.04,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.04,0.0,0.9842363339903144,Glucose_a,0.0,0.00018295000508736385
28.0,0.04,0.0,0.9888133999439076,Ketones_a,0.0,0.00011308351109146768
28.0,0.04,0.31,0.9762473392674924,Nitrite_a,0.01675,0.00010851353616083136
28.0,0.04,0.03,0.9739182927342148,Urobilinogen_a,0.0045,0.0002888534034826692
28.0,0.05,0.2806794425087108,0.9405584095477298,Protein_a,0.026305210394687323,0.0012388061202480939
28.0,0.05,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.05,0.0,0.9875923054600364,Glucose_a,0.0,0.00011545421051017872
28.0,0.05,0.05833333333333333,0.9914421076178236,Ketones_a,0.01701388888888889,0.00013654787942311104
28.0,0.05,0.12999999999999998,0.9659552427624238,Nitrite_a,0.017,0.00021687251105001145
28.0,0.05,0.0,0.9951576183457941,Urobilinogen_a,0.0,4.3454187215506126e-05
28.0,0.06,0.19944444444444445,0.9291597654189212,Protein_a,0.04402932098765433,0.0001412786048310787
28.0,0.06,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.06,0.0,0.9932118260067716,Glucose_a,0.0,3.527726040046308e-05
28.0,0.06,0.0,0.993168281269619,Ketones_a,0.0,5.403109999786588e-05
28.0,0.06,0.03333333333333333,0.9721843720199042,Nitrite_a,0.0024691358024691358,0.0006649675999754298
28.0,0.06,0.0,0.9973684210526316,Urobilinogen_a,0.0,2.747189853712141e-05
28.0,0.07,0.4057370095440085,0.9571733389984499,Protein_a,0.0869779280044172,0.0016245173867357274
28.0,0.07,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.07,0.0,0.9951562039485256,Glucose_a,0.0,3.887964838221713e-05
28.0,0.07,0.0,0.9843809880306229,Ketones_a,0.0,0.0007867727159552955
28.0,0.07,0.04,0.968188386913809,Nitrite_a,0.008,0.00040139826667232416
28.0,0.07,0.0,0.9966442159990546,Urobilinogen_a,0.0,1.9530986967989755e-05
28.0,0.08,0.3764529914529913,0.952721315857996,Protein_a,0.01688911717437358,0.0005169972947507611
28.0,0.08,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.08,0.0,0.998309163856433,Glucose_a,0.0,9.892179513161007e-06
28.0,0.08,0.0,0.9870575950553734,Ketones_a,0.0,3.212616982356813e-05
28.0,0.08,0.0,0.9864456330764316,Nitrite_a,0.0,0.000149523399341576
28.0,0.08,0.0,0.9997593261131168,Urobilinogen_a,0.0,2.8961959913750325e-07
28.0,0.09,0.1711111111111111,0.9774849990946592,Protein_a,0.05462422839506173,0.000547217460991691
28.0,0.09,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.09,0.0,0.9987831571905759,Glucose_a,0.0,2.9635802433120417e-06
28.0,0.09,0.0,0.9929440389294404,Ketones_a,0.0,0.00010241473825042469
28.0,0.09,0.08888888888888888,0.9706159013584904,Nitrite_a,0.028703703703703707,0.000405846502848767
28.0,0.09,0.0,0.9997610513739544,Urobilinogen_a,0.0,2.854822294449457e-07
28.0,0.1,0.32353253871905235,0.9721269874624008,Protein_a,0.06035700842999245,0.0003775722143024475
28.0,0.1,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.1,0.0,0.999756394640682,Glucose_a,0.0,2.9671785544204275e-07
28.0,0.1,0.006896551724137931,0.984125728110444,Ketones_a,0.00023781212841854932,0.00011014552590168025
28.0,0.1,0.0,0.980253919749718,Nitrite_a,0.0,0.0005236488518265707
28.0,0.1,0.0,0.9992802821431852,Urobilinogen_a,0.0,1.1539796278740872e-06
28.0,0.11,0.2977003484320558,0.9733931552051548,Protein_a,0.010908099527734949,0.00025215296378246134
28.0,0.11,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.11,0.0,0.9966004416300588,Glucose_a,0.0,4.829227595415543e-05
28.0,0.11,0.0,0.9829297972146264,Ketones_a,0.0,0.00033529682864746614
28.0,0.11,0.0,0.9867664727197956,Nitrite_a,0.0,3.8200899262273716e-05
28.0,0.11,0.0,0.9997584541062802,Urobilinogen_a,0.0,2.917220938645035e-07
28.0,0.12,0.28279770444763275,0.9873938685484646,Protein_a,0.056382751245860015,6.265113837236709e-05
28.0,0.12,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.12,0.0,1.0,Glucose_a,0.0,0.0
28.0,0.12,0.0,0.9939290609146164,Ketones_a,0.0,3.380136427405874e-05
28.0,0.12,0.0,0.9935033838472648,Nitrite_a,0.0,3.352738542654176e-05
28.0,0.12,0.0,0.9997590361445784,Urobilinogen_a,0.0,2.903178980984357e-07
28.0,0.13,0.17111111111111113,0.9836042012161416,Protein_a,0.03440432098765432,0.0003322240068009561
28.0,0.13,0.0,0.0,Bilirubin_a,0.0,0.0
28.0,0.13,0.0,0.9997587454764776,Glucose_a,0.0,2.9101872559987244e-07
28.0,0.13,0.0,0.9924042988007552,Ketones_a,0.0,0.00012449355047770282
28.0,0.13,0.0,0.9812309813054488,Nitrite_a,0.0,0.00015074781796114598
28.0,0.13,0.0,0.9997575757575758,Urobilinogen_a,0.0,2.9384756657484305e-07
28.0,0.14,0.173700973822925,0.9841318427201337,Protein_a,0.019642974555800358,0.0001164214544891379
28.0,0.14,0.0,0.0,Bilirubin_a,0.0,0.0
